predict case 0 , predict result/given label= 0.423662/1
predict case 1 , predict result/given label= 0.411330/1
predict case 2 , predict result/given label= 0.240889/1
predict case 3 , predict result/given label= 0.236947/1
predict case 4 , predict result/given label= 0.454829/1
predict case 5 , predict result/given label= 0.204934/1
predict case 6 , predict result/given label= 0.707490/1
predict case 7 , predict result/given label= 0.526569/1
predict case 8 , predict result/given label= 0.337207/1
predict case 9 , predict result/given label= 0.126272/1
predict case 10 , predict result/given label= 0.458508/1
predict case 11 , predict result/given label= 0.347339/1
predict case 12 , predict result/given label= 0.617982/1
predict case 13 , predict result/given label= 0.693497/1
predict case 14 , predict result/given label= 0.408068/1
predict case 15 , predict result/given label= 0.425179/1
predict case 16 , predict result/given label= 0.247228/1
predict case 17 , predict result/given label= 0.247492/1
predict case 18 , predict result/given label= 0.234814/1
predict case 19 , predict result/given label= 0.519171/1
predict case 20 , predict result/given label= 0.512677/1
predict case 21 , predict result/given label= 0.075510/1
predict case 22 , predict result/given label= 0.215360/1
predict case 23 , predict result/given label= 0.245586/1
predict case 24 , predict result/given label= 0.222846/1
predict case 25 , predict result/given label= 0.616098/1
predict case 26 , predict result/given label= 0.075275/1
predict case 27 , predict result/given label= 0.139052/1
predict case 28 , predict result/given label= 0.139137/1
predict case 29 , predict result/given label= 0.491038/1
predict case 30 , predict result/given label= 0.075312/1
predict case 31 , predict result/given label= 0.407051/1
predict case 32 , predict result/given label= 0.912596/1
predict case 33 , predict result/given label= 0.518628/1
predict case 34 , predict result/given label= 0.703567/1
predict case 35 , predict result/given label= 0.235495/1
predict case 36 , predict result/given label= 0.235008/1
predict case 37 , predict result/given label= 0.118474/1
predict case 38 , predict result/given label= 0.235545/1
predict case 39 , predict result/given label= 0.138040/1
predict case 40 , predict result/given label= 0.070104/1
predict case 41 , predict result/given label= 0.390350/1
predict case 42 , predict result/given label= 0.471134/1
predict case 43 , predict result/given label= 0.075533/1
predict case 44 , predict result/given label= 0.120970/1
predict case 45 , predict result/given label= 0.135943/1
predict case 46 , predict result/given label= 0.875380/0
predict case 47 , predict result/given label= 0.704207/0
predict case 48 , predict result/given label= 0.222156/0
predict case 49 , predict result/given label= 0.437077/0
predict case 50 , predict result/given label= 0.075275/0
predict case 51 , predict result/given label= 0.526675/0
predict case 52 , predict result/given label= 0.141731/0
predict case 53 , predict result/given label= 0.275265/0
predict case 54 , predict result/given label= 0.518647/0
predict case 55 , predict result/given label= 0.234092/0
predict case 56 , predict result/given label= 0.280561/0
predict case 57 , predict result/given label= 0.075452/0
predict case 58 , predict result/given label= 0.411329/0
predict case 59 , predict result/given label= 0.252243/0
predict case 60 , predict result/given label= 0.703532/0
predict case 61 , predict result/given label= 0.606776/0
predict case 62 , predict result/given label= 0.075611/0
predict case 63 , predict result/given label= 0.075560/0
predict case 64 , predict result/given label= 0.165545/0
predict case 65 , predict result/given label= 0.068422/0
predict case 66 , predict result/given label= 0.202919/0
predict case 67 , predict result/given label= 0.526567/0
predict case 68 , predict result/given label= 0.526566/0
predict case 69 , predict result/given label= 0.202434/0
predict case 70 , predict result/given label= 0.489599/0
predict case 71 , predict result/given label= 0.431352/0
predict case 72 , predict result/given label= 0.234947/0
predict case 73 , predict result/given label= 0.530073/0
predict case 74 , predict result/given label= 0.702538/0
predict case 75 , predict result/given label= 0.075286/0
predict case 76 , predict result/given label= 0.101644/0
predict case 77 , predict result/given label= 0.240820/0
predict case 78 , predict result/given label= 0.694480/0
predict case 79 , predict result/given label= 0.526567/0
predict case 80 , predict result/given label= 0.431458/0
predict case 81 , predict result/given label= 0.096091/0
predict case 82 , predict result/given label= 0.400963/0
predict case 83 , predict result/given label= 0.543332/0
predict case 84 , predict result/given label= 0.138376/0
predict case 85 , predict result/given label= 0.412043/0
predict case 86 , predict result/given label= 0.073592/0
predict case 87 , predict result/given label= 0.517532/0
predict case 88 , predict result/given label= 0.424347/0
predict case 89 , predict result/given label= 0.703535/0
predict case 90 , predict result/given label= 0.707235/0
predict case 91 , predict result/given label= 0.074324/0
