predict case 0 , predict result/given label= 0.271202/1
predict case 1 , predict result/given label= 0.891240/1
predict case 2 , predict result/given label= 0.338532/1
predict case 3 , predict result/given label= 0.864188/1
predict case 4 , predict result/given label= 0.897506/1
predict case 5 , predict result/given label= 0.201732/1
predict case 6 , predict result/given label= 0.343931/1
predict case 7 , predict result/given label= 0.858969/1
predict case 8 , predict result/given label= 0.918744/1
predict case 9 , predict result/given label= 0.092612/1
predict case 10 , predict result/given label= 0.677990/1
predict case 11 , predict result/given label= 0.444980/1
predict case 12 , predict result/given label= 0.462356/1
predict case 13 , predict result/given label= 0.790948/1
predict case 14 , predict result/given label= 0.585275/1
predict case 15 , predict result/given label= 0.672924/1
predict case 16 , predict result/given label= 0.775963/1
predict case 17 , predict result/given label= 0.129442/1
predict case 18 , predict result/given label= 0.120433/1
predict case 19 , predict result/given label= 0.087811/1
predict case 20 , predict result/given label= 0.199193/1
predict case 21 , predict result/given label= 0.341968/1
predict case 22 , predict result/given label= 0.268015/1
predict case 23 , predict result/given label= 0.864221/1
predict case 24 , predict result/given label= 0.510621/1
predict case 25 , predict result/given label= 0.162955/1
predict case 26 , predict result/given label= 0.920984/1
predict case 27 , predict result/given label= 0.678488/1
predict case 28 , predict result/given label= 0.405121/1
predict case 29 , predict result/given label= 0.422333/1
predict case 30 , predict result/given label= 0.857960/1
predict case 31 , predict result/given label= 0.747784/1
predict case 32 , predict result/given label= 0.435680/1
predict case 33 , predict result/given label= 0.072950/1
predict case 34 , predict result/given label= 0.668911/1
predict case 35 , predict result/given label= 0.268006/1
predict case 36 , predict result/given label= 0.147719/1
predict case 37 , predict result/given label= 0.787557/1
predict case 38 , predict result/given label= 0.816105/1
predict case 39 , predict result/given label= 0.863943/1
predict case 40 , predict result/given label= 0.438832/1
predict case 41 , predict result/given label= 0.783183/1
predict case 42 , predict result/given label= 0.074322/1
predict case 43 , predict result/given label= 0.335250/1
predict case 44 , predict result/given label= 0.790627/1
predict case 45 , predict result/given label= 0.864683/1
predict case 46 , predict result/given label= 0.267110/1
predict case 47 , predict result/given label= 0.073296/1
predict case 48 , predict result/given label= 0.732936/1
predict case 49 , predict result/given label= 0.280182/1
predict case 50 , predict result/given label= 0.621340/1
predict case 51 , predict result/given label= 0.707692/1
predict case 52 , predict result/given label= 0.891064/1
predict case 53 , predict result/given label= 0.775594/1
predict case 54 , predict result/given label= 0.871148/1
predict case 55 , predict result/given label= 0.403627/1
predict case 56 , predict result/given label= 0.074773/1
predict case 57 , predict result/given label= 0.919705/1
predict case 58 , predict result/given label= 0.088281/1
predict case 59 , predict result/given label= 0.197103/1
predict case 60 , predict result/given label= 0.787348/1
predict case 61 , predict result/given label= 0.627655/1
predict case 62 , predict result/given label= 0.406515/1
predict case 63 , predict result/given label= 0.294076/1
predict case 64 , predict result/given label= 0.893623/1
predict case 65 , predict result/given label= 0.442186/1
predict case 66 , predict result/given label= 0.461504/1
predict case 67 , predict result/given label= 0.147804/1
predict case 68 , predict result/given label= 0.349947/1
predict case 69 , predict result/given label= 0.751855/1
predict case 70 , predict result/given label= 0.300262/1
predict case 71 , predict result/given label= 0.626520/1
predict case 72 , predict result/given label= 0.817492/1
predict case 73 , predict result/given label= 0.885083/1
predict case 74 , predict result/given label= 0.467672/1
predict case 75 , predict result/given label= 0.341663/1
predict case 76 , predict result/given label= 0.523358/1
predict case 77 , predict result/given label= 0.233920/1
predict case 78 , predict result/given label= 0.700168/1
predict case 79 , predict result/given label= 0.672160/1
predict case 80 , predict result/given label= 0.860654/1
