predict case 0 , predict result/given label= 0.604416/1
predict case 1 , predict result/given label= 0.124754/1
predict case 2 , predict result/given label= 0.193772/1
predict case 3 , predict result/given label= 0.874282/1
predict case 4 , predict result/given label= 0.193129/1
predict case 5 , predict result/given label= 0.546535/1
predict case 6 , predict result/given label= 0.638650/1
predict case 7 , predict result/given label= 0.903932/1
predict case 8 , predict result/given label= 0.282191/1
predict case 9 , predict result/given label= 0.166534/1
predict case 10 , predict result/given label= 0.640565/1
predict case 11 , predict result/given label= 0.399298/1
predict case 12 , predict result/given label= 0.276616/1
predict case 13 , predict result/given label= 0.770327/1
predict case 14 , predict result/given label= 0.097903/1
predict case 15 , predict result/given label= 0.239131/1
predict case 16 , predict result/given label= 0.508405/1
predict case 17 , predict result/given label= 0.195107/1
predict case 18 , predict result/given label= 0.925532/1
predict case 19 , predict result/given label= 0.772450/1
predict case 20 , predict result/given label= 0.071294/1
predict case 21 , predict result/given label= 0.749526/1
predict case 22 , predict result/given label= 0.360917/1
predict case 23 , predict result/given label= 0.195079/1
predict case 24 , predict result/given label= 0.348392/1
predict case 25 , predict result/given label= 0.200391/1
predict case 26 , predict result/given label= 0.925532/1
predict case 27 , predict result/given label= 0.310121/1
predict case 28 , predict result/given label= 0.626537/1
predict case 29 , predict result/given label= 0.646987/1
predict case 30 , predict result/given label= 0.890775/1
predict case 31 , predict result/given label= 0.925905/1
predict case 32 , predict result/given label= 0.925625/1
predict case 33 , predict result/given label= 0.166050/1
predict case 34 , predict result/given label= 0.286542/1
predict case 35 , predict result/given label= 0.599518/1
predict case 36 , predict result/given label= 0.217162/1
predict case 37 , predict result/given label= 0.900991/1
predict case 38 , predict result/given label= 0.075155/1
predict case 39 , predict result/given label= 0.069435/1
predict case 40 , predict result/given label= 0.661903/1
predict case 41 , predict result/given label= 0.745508/1
predict case 42 , predict result/given label= 0.333729/1
predict case 43 , predict result/given label= 0.274015/1
predict case 44 , predict result/given label= 0.925663/1
predict case 45 , predict result/given label= 0.525845/1
predict case 46 , predict result/given label= 0.411247/1
predict case 47 , predict result/given label= 0.282185/1
