predict case 0 , predict result/given label= 0.347681/1
predict case 1 , predict result/given label= 0.548369/1
predict case 2 , predict result/given label= 0.665729/1
predict case 3 , predict result/given label= 0.177410/1
predict case 4 , predict result/given label= 0.624381/1
predict case 5 , predict result/given label= 0.234104/1
predict case 6 , predict result/given label= 0.475048/1
predict case 7 , predict result/given label= 0.588716/1
predict case 8 , predict result/given label= 0.525866/1
predict case 9 , predict result/given label= 0.527684/1
predict case 10 , predict result/given label= 0.456603/1
predict case 11 , predict result/given label= 0.651343/1
predict case 12 , predict result/given label= 0.547850/1
predict case 13 , predict result/given label= 0.474234/1
predict case 14 , predict result/given label= 0.436399/1
predict case 15 , predict result/given label= 0.300268/1
predict case 16 , predict result/given label= 0.608897/1
predict case 17 , predict result/given label= 0.572512/1
predict case 18 , predict result/given label= 0.455130/1
predict case 19 , predict result/given label= 0.637678/1
predict case 20 , predict result/given label= 0.502094/1
predict case 21 , predict result/given label= 0.388664/1
predict case 22 , predict result/given label= 0.748130/1
predict case 23 , predict result/given label= 0.383923/1
predict case 24 , predict result/given label= 0.618015/1
predict case 25 , predict result/given label= 0.751849/1
predict case 26 , predict result/given label= 0.483634/1
predict case 27 , predict result/given label= 0.677284/1
predict case 28 , predict result/given label= 0.572379/1
predict case 29 , predict result/given label= 0.753993/1
predict case 30 , predict result/given label= 0.216091/1
predict case 31 , predict result/given label= 0.589650/1
predict case 32 , predict result/given label= 0.220351/1
predict case 33 , predict result/given label= 0.484878/1
predict case 34 , predict result/given label= 0.412232/1
predict case 35 , predict result/given label= 0.472606/1
predict case 36 , predict result/given label= 0.620348/1
predict case 37 , predict result/given label= 0.381991/1
predict case 38 , predict result/given label= 0.604025/1
predict case 39 , predict result/given label= 0.736738/1
predict case 40 , predict result/given label= 0.694461/1
predict case 41 , predict result/given label= 0.623386/1
predict case 42 , predict result/given label= 0.355203/1
predict case 43 , predict result/given label= 0.707362/1
predict case 44 , predict result/given label= 0.673817/1
predict case 45 , predict result/given label= 0.570146/1
predict case 46 , predict result/given label= 0.675839/1
predict case 47 , predict result/given label= 0.307434/1
predict case 48 , predict result/given label= 0.288676/1
predict case 49 , predict result/given label= 0.716903/1
predict case 50 , predict result/given label= 0.153334/1
predict case 51 , predict result/given label= 0.461892/1
predict case 52 , predict result/given label= 0.793977/1
predict case 53 , predict result/given label= 0.393421/1
predict case 54 , predict result/given label= 0.666991/1
predict case 55 , predict result/given label= 0.338884/1
predict case 56 , predict result/given label= 0.687906/1
predict case 57 , predict result/given label= 0.761114/1
predict case 58 , predict result/given label= 0.260490/1
predict case 59 , predict result/given label= 0.521412/1
predict case 60 , predict result/given label= 0.743648/1
predict case 61 , predict result/given label= 0.234368/1
predict case 62 , predict result/given label= 0.611553/1
predict case 63 , predict result/given label= 0.296979/1
predict case 64 , predict result/given label= 0.464706/1
predict case 65 , predict result/given label= 0.455048/1
predict case 66 , predict result/given label= 0.437363/1
predict case 67 , predict result/given label= 0.558342/1
predict case 68 , predict result/given label= 0.389679/1
predict case 69 , predict result/given label= 0.617511/1
predict case 70 , predict result/given label= 0.397971/1
predict case 71 , predict result/given label= 0.669203/1
predict case 72 , predict result/given label= 0.410111/1
predict case 73 , predict result/given label= 0.544584/1
predict case 74 , predict result/given label= 0.580582/1
predict case 75 , predict result/given label= 0.412744/1
predict case 76 , predict result/given label= 0.654784/1
predict case 77 , predict result/given label= 0.273194/1
predict case 78 , predict result/given label= 0.689484/1
predict case 79 , predict result/given label= 0.500482/1
predict case 80 , predict result/given label= 0.758904/1
predict case 81 , predict result/given label= 0.461302/1
predict case 82 , predict result/given label= 0.758942/1
predict case 83 , predict result/given label= 0.196519/1
predict case 84 , predict result/given label= 0.738007/1
predict case 85 , predict result/given label= 0.708199/1
predict case 86 , predict result/given label= 0.412235/1
predict case 87 , predict result/given label= 0.224680/1
predict case 88 , predict result/given label= 0.271473/1
predict case 89 , predict result/given label= 0.226725/1
predict case 90 , predict result/given label= 0.636060/1
predict case 91 , predict result/given label= 0.554737/1
predict case 92 , predict result/given label= 0.549998/1
predict case 93 , predict result/given label= 0.388375/1
predict case 94 , predict result/given label= 0.684635/1
predict case 95 , predict result/given label= 0.598779/1
predict case 96 , predict result/given label= 0.696870/0
predict case 97 , predict result/given label= 0.523530/0
predict case 98 , predict result/given label= 0.408126/0
predict case 99 , predict result/given label= 0.368266/0
predict case 100 , predict result/given label= 0.313627/0
predict case 101 , predict result/given label= 0.380846/0
predict case 102 , predict result/given label= 0.203821/0
predict case 103 , predict result/given label= 0.400267/0
predict case 104 , predict result/given label= 0.199018/0
predict case 105 , predict result/given label= 0.245466/0
predict case 106 , predict result/given label= 0.527015/0
predict case 107 , predict result/given label= 0.120225/0
predict case 108 , predict result/given label= 0.575988/0
predict case 109 , predict result/given label= 0.116225/0
predict case 110 , predict result/given label= 0.115528/0
predict case 111 , predict result/given label= 0.736402/0
predict case 112 , predict result/given label= 0.424742/0
predict case 113 , predict result/given label= 0.687033/0
predict case 114 , predict result/given label= 0.751047/0
predict case 115 , predict result/given label= 0.649425/0
predict case 116 , predict result/given label= 0.253545/0
predict case 117 , predict result/given label= 0.546126/0
predict case 118 , predict result/given label= 0.485904/0
predict case 119 , predict result/given label= 0.465106/0
predict case 120 , predict result/given label= 0.527735/0
predict case 121 , predict result/given label= 0.392791/0
predict case 122 , predict result/given label= 0.679700/0
predict case 123 , predict result/given label= 0.260345/0
predict case 124 , predict result/given label= 0.298946/0
predict case 125 , predict result/given label= 0.354213/0
predict case 126 , predict result/given label= 0.237844/0
predict case 127 , predict result/given label= 0.225633/0
predict case 128 , predict result/given label= 0.736237/0
predict case 129 , predict result/given label= 0.241127/0
predict case 130 , predict result/given label= 0.098957/0
predict case 131 , predict result/given label= 0.465191/0
predict case 132 , predict result/given label= 0.684704/0
predict case 133 , predict result/given label= 0.608158/0
predict case 134 , predict result/given label= 0.616701/0
predict case 135 , predict result/given label= 0.325070/0
predict case 136 , predict result/given label= 0.707308/0
predict case 137 , predict result/given label= 0.463446/0
predict case 138 , predict result/given label= 0.268572/0
predict case 139 , predict result/given label= 0.300877/0
predict case 140 , predict result/given label= 0.194647/0
predict case 141 , predict result/given label= 0.548312/0
predict case 142 , predict result/given label= 0.357618/0
predict case 143 , predict result/given label= 0.413855/0
predict case 144 , predict result/given label= 0.166050/0
predict case 145 , predict result/given label= 0.431197/0
predict case 146 , predict result/given label= 0.595644/0
predict case 147 , predict result/given label= 0.753395/0
predict case 148 , predict result/given label= 0.620273/0
predict case 149 , predict result/given label= 0.649265/0
predict case 150 , predict result/given label= 0.610540/0
predict case 151 , predict result/given label= 0.269704/0
predict case 152 , predict result/given label= 0.641173/0
predict case 153 , predict result/given label= 0.391549/0
predict case 154 , predict result/given label= 0.694160/0
predict case 155 , predict result/given label= 0.670340/0
predict case 156 , predict result/given label= 0.554974/0
predict case 157 , predict result/given label= 0.225272/0
predict case 158 , predict result/given label= 0.697151/0
predict case 159 , predict result/given label= 0.119406/0
predict case 160 , predict result/given label= 0.671624/0
predict case 161 , predict result/given label= 0.653957/0
predict case 162 , predict result/given label= 0.559391/0
predict case 163 , predict result/given label= 0.250227/0
predict case 164 , predict result/given label= 0.405899/0
predict case 165 , predict result/given label= 0.547218/0
predict case 166 , predict result/given label= 0.602677/0
predict case 167 , predict result/given label= 0.455803/0
predict case 168 , predict result/given label= 0.241409/0
predict case 169 , predict result/given label= 0.223394/0
predict case 170 , predict result/given label= 0.689264/0
predict case 171 , predict result/given label= 0.382135/0
predict case 172 , predict result/given label= 0.674871/0
predict case 173 , predict result/given label= 0.566348/0
predict case 174 , predict result/given label= 0.437084/0
predict case 175 , predict result/given label= 0.514038/0
predict case 176 , predict result/given label= 0.545928/0
predict case 177 , predict result/given label= 0.187301/0
predict case 178 , predict result/given label= 0.685909/0
predict case 179 , predict result/given label= 0.662699/0
predict case 180 , predict result/given label= 0.453965/0
predict case 181 , predict result/given label= 0.750533/0
predict case 182 , predict result/given label= 0.546293/0
predict case 183 , predict result/given label= 0.082354/0
predict case 184 , predict result/given label= 0.367217/0
predict case 185 , predict result/given label= 0.598165/0
predict case 186 , predict result/given label= 0.680218/0
predict case 187 , predict result/given label= 0.692932/0
predict case 188 , predict result/given label= 0.309504/0
predict case 189 , predict result/given label= 0.419457/0
predict case 190 , predict result/given label= 0.670126/0
predict case 191 , predict result/given label= 0.147975/0
