predict case 0 , predict result/given label= 0.492642/1
predict case 1 , predict result/given label= 0.400290/1
predict case 2 , predict result/given label= 0.064517/1
predict case 3 , predict result/given label= 0.786934/1
predict case 4 , predict result/given label= 0.100290/1
predict case 5 , predict result/given label= 0.162790/1
predict case 6 , predict result/given label= 0.392695/1
predict case 7 , predict result/given label= 0.625688/1
predict case 8 , predict result/given label= 0.098164/1
predict case 9 , predict result/given label= 0.074971/1
predict case 10 , predict result/given label= 0.402952/1
predict case 11 , predict result/given label= 0.569928/1
predict case 12 , predict result/given label= 0.566387/1
predict case 13 , predict result/given label= 0.494182/1
predict case 14 , predict result/given label= 0.074209/1
predict case 15 , predict result/given label= 0.647144/1
predict case 16 , predict result/given label= 0.071112/1
predict case 17 , predict result/given label= 0.449159/1
predict case 18 , predict result/given label= 0.815203/1
predict case 19 , predict result/given label= 0.582909/1
predict case 20 , predict result/given label= 0.303827/1
predict case 21 , predict result/given label= 0.496601/1
predict case 22 , predict result/given label= 0.577671/1
predict case 23 , predict result/given label= 0.665847/1
predict case 24 , predict result/given label= 0.646573/1
predict case 25 , predict result/given label= 0.632389/1
predict case 26 , predict result/given label= 0.513185/1
predict case 27 , predict result/given label= 0.386800/1
predict case 28 , predict result/given label= 0.694244/1
predict case 29 , predict result/given label= 0.146760/1
predict case 30 , predict result/given label= 0.393111/1
predict case 31 , predict result/given label= 0.084293/1
predict case 32 , predict result/given label= 0.265807/1
predict case 33 , predict result/given label= 0.661015/1
predict case 34 , predict result/given label= 0.073894/1
predict case 35 , predict result/given label= 0.512565/1
predict case 36 , predict result/given label= 0.162751/1
predict case 37 , predict result/given label= 0.366143/1
predict case 38 , predict result/given label= 0.291151/1
predict case 39 , predict result/given label= 0.067605/1
predict case 40 , predict result/given label= 0.633255/1
predict case 41 , predict result/given label= 0.492035/1
predict case 42 , predict result/given label= 0.251055/1
predict case 43 , predict result/given label= 0.074728/1
predict case 44 , predict result/given label= 0.074974/1
predict case 45 , predict result/given label= 0.400971/1
predict case 46 , predict result/given label= 0.429661/1
predict case 47 , predict result/given label= 0.101602/1
predict case 48 , predict result/given label= 0.638981/1
predict case 49 , predict result/given label= 0.493977/1
predict case 50 , predict result/given label= 0.773564/1
predict case 51 , predict result/given label= 0.729596/1
predict case 52 , predict result/given label= 0.336780/1
predict case 53 , predict result/given label= 0.064536/1
predict case 54 , predict result/given label= 0.186696/1
predict case 55 , predict result/given label= 0.074922/1
predict case 56 , predict result/given label= 0.575663/1
predict case 57 , predict result/given label= 0.145977/1
