predict case 0 , predict result/given label= 0.482785/1
predict case 1 , predict result/given label= 0.928183/1
predict case 2 , predict result/given label= 0.523550/1
predict case 3 , predict result/given label= 0.300480/1
predict case 4 , predict result/given label= 0.092821/1
predict case 5 , predict result/given label= 0.497609/1
predict case 6 , predict result/given label= 0.494116/1
predict case 7 , predict result/given label= 0.237319/1
predict case 8 , predict result/given label= 0.673866/1
predict case 9 , predict result/given label= 0.308945/1
predict case 10 , predict result/given label= 0.286263/1
predict case 11 , predict result/given label= 0.745833/1
predict case 12 , predict result/given label= 0.104602/1
predict case 13 , predict result/given label= 0.082784/1
predict case 14 , predict result/given label= 0.922379/1
predict case 15 , predict result/given label= 0.713251/1
predict case 16 , predict result/given label= 0.929185/1
predict case 17 , predict result/given label= 0.248496/1
predict case 18 , predict result/given label= 0.299217/1
predict case 19 , predict result/given label= 0.318649/1
predict case 20 , predict result/given label= 0.235419/1
predict case 21 , predict result/given label= 0.275266/1
predict case 22 , predict result/given label= 0.856526/1
predict case 23 , predict result/given label= 0.675850/1
predict case 24 , predict result/given label= 0.189390/1
predict case 25 , predict result/given label= 0.247383/1
predict case 26 , predict result/given label= 0.479706/1
predict case 27 , predict result/given label= 0.201391/1
predict case 28 , predict result/given label= 0.248057/1
predict case 29 , predict result/given label= 0.783261/1
predict case 30 , predict result/given label= 0.924383/1
predict case 31 , predict result/given label= 0.784872/1
predict case 32 , predict result/given label= 0.891774/1
predict case 33 , predict result/given label= 0.075843/1
predict case 34 , predict result/given label= 0.444354/1
predict case 35 , predict result/given label= 0.450884/1
predict case 36 , predict result/given label= 0.813277/1
predict case 37 , predict result/given label= 0.709671/1
predict case 38 , predict result/given label= 0.208319/1
predict case 39 , predict result/given label= 0.453344/1
predict case 40 , predict result/given label= 0.423086/1
predict case 41 , predict result/given label= 0.216925/1
predict case 42 , predict result/given label= 0.405839/1
predict case 43 , predict result/given label= 0.094523/1
predict case 44 , predict result/given label= 0.214128/1
predict case 45 , predict result/given label= 0.858559/1
predict case 46 , predict result/given label= 0.093889/1
predict case 47 , predict result/given label= 0.524749/1
predict case 48 , predict result/given label= 0.785516/1
predict case 49 , predict result/given label= 0.902980/1
predict case 50 , predict result/given label= 0.441765/1
predict case 51 , predict result/given label= 0.197887/1
predict case 52 , predict result/given label= 0.215562/1
predict case 53 , predict result/given label= 0.246515/1
predict case 54 , predict result/given label= 0.439546/1
predict case 55 , predict result/given label= 0.276117/1
predict case 56 , predict result/given label= 0.906727/1
predict case 57 , predict result/given label= 0.320546/1
predict case 58 , predict result/given label= 0.513173/1
predict case 59 , predict result/given label= 0.285601/1
predict case 60 , predict result/given label= 0.818459/1
predict case 61 , predict result/given label= 0.905853/1
predict case 62 , predict result/given label= 0.823446/1
predict case 63 , predict result/given label= 0.755882/1
predict case 64 , predict result/given label= 0.766039/1
predict case 65 , predict result/given label= 0.126898/1
predict case 66 , predict result/given label= 0.873677/1
predict case 67 , predict result/given label= 0.681654/1
predict case 68 , predict result/given label= 0.189447/1
predict case 69 , predict result/given label= 0.092851/1
predict case 70 , predict result/given label= 0.919040/1
predict case 71 , predict result/given label= 0.201280/1
predict case 72 , predict result/given label= 0.087705/1
predict case 73 , predict result/given label= 0.809188/1
predict case 74 , predict result/given label= 0.488687/1
predict case 75 , predict result/given label= 0.907175/1
predict case 76 , predict result/given label= 0.888542/1
predict case 77 , predict result/given label= 0.839662/1
predict case 78 , predict result/given label= 0.293547/1
predict case 79 , predict result/given label= 0.674335/1
predict case 80 , predict result/given label= 0.294067/1
predict case 81 , predict result/given label= 0.237269/1
predict case 82 , predict result/given label= 0.929986/1
predict case 83 , predict result/given label= 0.729053/1
predict case 84 , predict result/given label= 0.214283/1
predict case 85 , predict result/given label= 0.244571/1
predict case 86 , predict result/given label= 0.241311/1
predict case 87 , predict result/given label= 0.856935/1
predict case 88 , predict result/given label= 0.283214/1
predict case 89 , predict result/given label= 0.288190/0
predict case 90 , predict result/given label= 0.249344/0
predict case 91 , predict result/given label= 0.823839/0
predict case 92 , predict result/given label= 0.191839/0
predict case 93 , predict result/given label= 0.876708/0
predict case 94 , predict result/given label= 0.220228/0
predict case 95 , predict result/given label= 0.653229/0
predict case 96 , predict result/given label= 0.623195/0
predict case 97 , predict result/given label= 0.237226/0
predict case 98 , predict result/given label= 0.286016/0
predict case 99 , predict result/given label= 0.213571/0
predict case 100 , predict result/given label= 0.073189/0
predict case 101 , predict result/given label= 0.702744/0
predict case 102 , predict result/given label= 0.215482/0
predict case 103 , predict result/given label= 0.160007/0
predict case 104 , predict result/given label= 0.214791/0
predict case 105 , predict result/given label= 0.706818/0
predict case 106 , predict result/given label= 0.309872/0
predict case 107 , predict result/given label= 0.160111/0
predict case 108 , predict result/given label= 0.287826/0
predict case 109 , predict result/given label= 0.439823/0
predict case 110 , predict result/given label= 0.207054/0
predict case 111 , predict result/given label= 0.816946/0
predict case 112 , predict result/given label= 0.234235/0
predict case 113 , predict result/given label= 0.182650/0
predict case 114 , predict result/given label= 0.236990/0
predict case 115 , predict result/given label= 0.214337/0
predict case 116 , predict result/given label= 0.531506/0
predict case 117 , predict result/given label= 0.090204/0
predict case 118 , predict result/given label= 0.605630/0
predict case 119 , predict result/given label= 0.681081/0
predict case 120 , predict result/given label= 0.237217/0
predict case 121 , predict result/given label= 0.454791/0
predict case 122 , predict result/given label= 0.914650/0
predict case 123 , predict result/given label= 0.792300/0
predict case 124 , predict result/given label= 0.247355/0
predict case 125 , predict result/given label= 0.677425/0
predict case 126 , predict result/given label= 0.245484/0
predict case 127 , predict result/given label= 0.102750/0
predict case 128 , predict result/given label= 0.724733/0
predict case 129 , predict result/given label= 0.798751/0
predict case 130 , predict result/given label= 0.778974/0
predict case 131 , predict result/given label= 0.888010/0
predict case 132 , predict result/given label= 0.211177/0
predict case 133 , predict result/given label= 0.752928/0
predict case 134 , predict result/given label= 0.708275/0
predict case 135 , predict result/given label= 0.092649/0
predict case 136 , predict result/given label= 0.103525/0
predict case 137 , predict result/given label= 0.597209/0
predict case 138 , predict result/given label= 0.214129/0
predict case 139 , predict result/given label= 0.752402/0
predict case 140 , predict result/given label= 0.288243/0
predict case 141 , predict result/given label= 0.720224/0
predict case 142 , predict result/given label= 0.159349/0
predict case 143 , predict result/given label= 0.073116/0
predict case 144 , predict result/given label= 0.137646/0
predict case 145 , predict result/given label= 0.322752/0
predict case 146 , predict result/given label= 0.724809/0
predict case 147 , predict result/given label= 0.454787/0
predict case 148 , predict result/given label= 0.212439/0
predict case 149 , predict result/given label= 0.708277/0
predict case 150 , predict result/given label= 0.208331/0
predict case 151 , predict result/given label= 0.313896/0
predict case 152 , predict result/given label= 0.215564/0
predict case 153 , predict result/given label= 0.071568/0
predict case 154 , predict result/given label= 0.424080/0
predict case 155 , predict result/given label= 0.681459/0
predict case 156 , predict result/given label= 0.311983/0
predict case 157 , predict result/given label= 0.237546/0
predict case 158 , predict result/given label= 0.211178/0
predict case 159 , predict result/given label= 0.234257/0
predict case 160 , predict result/given label= 0.285932/0
predict case 161 , predict result/given label= 0.715542/0
predict case 162 , predict result/given label= 0.286105/0
predict case 163 , predict result/given label= 0.215986/0
predict case 164 , predict result/given label= 0.724614/0
predict case 165 , predict result/given label= 0.228450/0
predict case 166 , predict result/given label= 0.534909/0
predict case 167 , predict result/given label= 0.930571/0
predict case 168 , predict result/given label= 0.143176/0
predict case 169 , predict result/given label= 0.214794/0
predict case 170 , predict result/given label= 0.450021/0
predict case 171 , predict result/given label= 0.425403/0
predict case 172 , predict result/given label= 0.816895/0
predict case 173 , predict result/given label= 0.864517/0
predict case 174 , predict result/given label= 0.216481/0
predict case 175 , predict result/given label= 0.261842/0
predict case 176 , predict result/given label= 0.745778/0
predict case 177 , predict result/given label= 0.144211/0
