predict case 0 , predict result/given label= 0.382029/1
predict case 1 , predict result/given label= 0.606345/1
predict case 2 , predict result/given label= 0.527285/1
predict case 3 , predict result/given label= 0.722874/1
predict case 4 , predict result/given label= 0.524090/1
predict case 5 , predict result/given label= 0.698280/1
predict case 6 , predict result/given label= 0.336255/1
predict case 7 , predict result/given label= 0.510067/1
predict case 8 , predict result/given label= 0.315404/1
predict case 9 , predict result/given label= 0.521972/1
predict case 10 , predict result/given label= 0.517042/1
predict case 11 , predict result/given label= 0.630434/1
predict case 12 , predict result/given label= 0.285695/1
predict case 13 , predict result/given label= 0.754401/1
predict case 14 , predict result/given label= 0.482217/1
predict case 15 , predict result/given label= 0.863522/1
predict case 16 , predict result/given label= 0.239312/1
predict case 17 , predict result/given label= 0.382517/1
predict case 18 , predict result/given label= 0.609033/1
predict case 19 , predict result/given label= 0.716577/1
predict case 20 , predict result/given label= 0.874939/1
predict case 21 , predict result/given label= 0.271009/1
predict case 22 , predict result/given label= 0.147094/1
predict case 23 , predict result/given label= 0.729658/1
predict case 24 , predict result/given label= 0.482652/1
predict case 25 , predict result/given label= 0.107047/1
predict case 26 , predict result/given label= 0.765328/1
predict case 27 , predict result/given label= 0.717419/1
predict case 28 , predict result/given label= 0.598113/1
predict case 29 , predict result/given label= 0.320497/1
predict case 30 , predict result/given label= 0.456590/1
predict case 31 , predict result/given label= 0.805314/1
predict case 32 , predict result/given label= 0.310443/1
predict case 33 , predict result/given label= 0.210261/1
predict case 34 , predict result/given label= 0.229257/1
predict case 35 , predict result/given label= 0.238181/1
predict case 36 , predict result/given label= 0.188315/1
predict case 37 , predict result/given label= 0.607404/1
predict case 38 , predict result/given label= 0.460434/1
predict case 39 , predict result/given label= 0.776642/1
predict case 40 , predict result/given label= 0.354640/1
predict case 41 , predict result/given label= 0.513097/1
predict case 42 , predict result/given label= 0.152149/1
predict case 43 , predict result/given label= 0.238221/1
predict case 44 , predict result/given label= 0.608171/1
predict case 45 , predict result/given label= 0.524289/1
predict case 46 , predict result/given label= 0.506782/1
predict case 47 , predict result/given label= 0.554085/1
predict case 48 , predict result/given label= 0.078436/1
predict case 49 , predict result/given label= 0.596275/1
predict case 50 , predict result/given label= 0.558715/1
predict case 51 , predict result/given label= 0.558761/1
predict case 52 , predict result/given label= 0.725975/1
predict case 53 , predict result/given label= 0.626589/1
predict case 54 , predict result/given label= 0.458228/1
predict case 55 , predict result/given label= 0.486782/1
predict case 56 , predict result/given label= 0.865669/1
predict case 57 , predict result/given label= 0.837370/1
predict case 58 , predict result/given label= 0.591475/1
predict case 59 , predict result/given label= 0.506085/1
predict case 60 , predict result/given label= 0.530100/1
predict case 61 , predict result/given label= 0.384585/1
predict case 62 , predict result/given label= 0.835867/1
predict case 63 , predict result/given label= 0.819161/1
predict case 64 , predict result/given label= 0.757161/1
predict case 65 , predict result/given label= 0.283523/1
predict case 66 , predict result/given label= 0.610251/1
predict case 67 , predict result/given label= 0.642437/1
predict case 68 , predict result/given label= 0.707894/1
predict case 69 , predict result/given label= 0.791456/1
predict case 70 , predict result/given label= 0.463938/1
predict case 71 , predict result/given label= 0.378705/1
predict case 72 , predict result/given label= 0.608821/1
predict case 73 , predict result/given label= 0.515797/1
predict case 74 , predict result/given label= 0.585299/1
predict case 75 , predict result/given label= 0.228533/1
predict case 76 , predict result/given label= 0.311271/1
predict case 77 , predict result/given label= 0.601348/1
predict case 78 , predict result/given label= 0.803349/1
predict case 79 , predict result/given label= 0.255301/1
predict case 80 , predict result/given label= 0.394022/1
predict case 81 , predict result/given label= 0.903356/1
predict case 82 , predict result/given label= 0.282190/1
predict case 83 , predict result/given label= 0.633263/1
predict case 84 , predict result/given label= 0.239594/1
predict case 85 , predict result/given label= 0.517626/1
predict case 86 , predict result/given label= 0.526615/1
predict case 87 , predict result/given label= 0.807580/1
predict case 88 , predict result/given label= 0.691298/1
predict case 89 , predict result/given label= 0.488779/0
predict case 90 , predict result/given label= 0.354409/0
predict case 91 , predict result/given label= 0.518577/0
predict case 92 , predict result/given label= 0.706122/0
predict case 93 , predict result/given label= 0.433876/0
predict case 94 , predict result/given label= 0.379399/0
predict case 95 , predict result/given label= 0.199359/0
predict case 96 , predict result/given label= 0.410474/0
predict case 97 , predict result/given label= 0.187814/0
predict case 98 , predict result/given label= 0.524568/0
