predict case 0 , predict result/given label= 0.510311/1
predict case 1 , predict result/given label= 0.347967/1
predict case 2 , predict result/given label= 0.121283/1
predict case 3 , predict result/given label= 0.153072/1
predict case 4 , predict result/given label= 0.387820/1
predict case 5 , predict result/given label= 0.639424/1
predict case 6 , predict result/given label= 0.066867/1
predict case 7 , predict result/given label= 0.094973/1
predict case 8 , predict result/given label= 0.294405/1
predict case 9 , predict result/given label= 0.070410/1
predict case 10 , predict result/given label= 0.066538/1
predict case 11 , predict result/given label= 0.371073/1
predict case 12 , predict result/given label= 0.070023/1
predict case 13 , predict result/given label= 0.075687/1
predict case 14 , predict result/given label= 0.071640/1
predict case 15 , predict result/given label= 0.155592/1
predict case 16 , predict result/given label= 0.071567/1
predict case 17 , predict result/given label= 0.070973/1
predict case 18 , predict result/given label= 0.068421/1
predict case 19 , predict result/given label= 0.662000/1
predict case 20 , predict result/given label= 0.072562/1
predict case 21 , predict result/given label= 0.498428/1
predict case 22 , predict result/given label= 0.178141/1
predict case 23 , predict result/given label= 0.070782/1
predict case 24 , predict result/given label= 0.325133/1
predict case 25 , predict result/given label= 0.085519/1
predict case 26 , predict result/given label= 0.075837/1
predict case 27 , predict result/given label= 0.624378/1
predict case 28 , predict result/given label= 0.423296/1
predict case 29 , predict result/given label= 0.158545/1
predict case 30 , predict result/given label= 0.628590/1
predict case 31 , predict result/given label= 0.075155/1
predict case 32 , predict result/given label= 0.424312/1
predict case 33 , predict result/given label= 0.233265/1
predict case 34 , predict result/given label= 0.346205/1
predict case 35 , predict result/given label= 0.277140/1
predict case 36 , predict result/given label= 0.069468/1
predict case 37 , predict result/given label= 0.093367/1
predict case 38 , predict result/given label= 0.142005/1
predict case 39 , predict result/given label= 0.074758/1
predict case 40 , predict result/given label= 0.070985/1
predict case 41 , predict result/given label= 0.116495/1
predict case 42 , predict result/given label= 0.072797/1
predict case 43 , predict result/given label= 0.064991/0
predict case 44 , predict result/given label= 0.066841/0
predict case 45 , predict result/given label= 0.306236/0
predict case 46 , predict result/given label= 0.072459/0
predict case 47 , predict result/given label= 0.706576/0
predict case 48 , predict result/given label= 0.282334/0
predict case 49 , predict result/given label= 0.218406/0
predict case 50 , predict result/given label= 0.115248/0
predict case 51 , predict result/given label= 0.207263/0
predict case 52 , predict result/given label= 0.188180/0
predict case 53 , predict result/given label= 0.123796/0
predict case 54 , predict result/given label= 0.340819/0
predict case 55 , predict result/given label= 0.073587/0
predict case 56 , predict result/given label= 0.173768/0
predict case 57 , predict result/given label= 0.337680/0
predict case 58 , predict result/given label= 0.247687/0
predict case 59 , predict result/given label= 0.440367/0
predict case 60 , predict result/given label= 0.108520/0
predict case 61 , predict result/given label= 0.075696/0
predict case 62 , predict result/given label= 0.371648/0
predict case 63 , predict result/given label= 0.075626/0
predict case 64 , predict result/given label= 0.489610/0
predict case 65 , predict result/given label= 0.158899/0
predict case 66 , predict result/given label= 0.456369/0
predict case 67 , predict result/given label= 0.625094/0
predict case 68 , predict result/given label= 0.179125/0
predict case 69 , predict result/given label= 0.072105/0
predict case 70 , predict result/given label= 0.705272/0
predict case 71 , predict result/given label= 0.401814/0
predict case 72 , predict result/given label= 0.371659/0
predict case 73 , predict result/given label= 0.540786/0
predict case 74 , predict result/given label= 0.155715/0
predict case 75 , predict result/given label= 0.108887/0
predict case 76 , predict result/given label= 0.192494/0
predict case 77 , predict result/given label= 0.074633/0
predict case 78 , predict result/given label= 0.307379/0
predict case 79 , predict result/given label= 0.177630/0
predict case 80 , predict result/given label= 0.340996/0
predict case 81 , predict result/given label= 0.306236/0
predict case 82 , predict result/given label= 0.422486/0
predict case 83 , predict result/given label= 0.158901/0
predict case 84 , predict result/given label= 0.074232/0
predict case 85 , predict result/given label= 0.124258/0
