predict case 0 , predict result/given label= 0.679206/1
predict case 1 , predict result/given label= 0.509355/1
predict case 2 , predict result/given label= 0.175950/1
predict case 3 , predict result/given label= 0.074543/1
predict case 4 , predict result/given label= 0.070180/1
predict case 5 , predict result/given label= 0.370961/1
predict case 6 , predict result/given label= 0.395328/1
predict case 7 , predict result/given label= 0.582376/1
predict case 8 , predict result/given label= 0.780899/1
predict case 9 , predict result/given label= 0.295438/1
predict case 10 , predict result/given label= 0.064815/1
predict case 11 , predict result/given label= 0.262145/1
predict case 12 , predict result/given label= 0.068180/1
predict case 13 , predict result/given label= 0.170734/1
predict case 14 , predict result/given label= 0.501082/1
predict case 15 , predict result/given label= 0.065930/1
predict case 16 , predict result/given label= 0.081321/1
predict case 17 , predict result/given label= 0.483692/1
predict case 18 , predict result/given label= 0.630978/1
predict case 19 , predict result/given label= 0.365623/1
predict case 20 , predict result/given label= 0.596269/1
predict case 21 , predict result/given label= 0.715369/1
predict case 22 , predict result/given label= 0.660932/1
predict case 23 , predict result/given label= 0.082092/1
predict case 24 , predict result/given label= 0.364673/1
predict case 25 , predict result/given label= 0.071578/1
predict case 26 , predict result/given label= 0.474121/1
predict case 27 , predict result/given label= 0.075626/1
predict case 28 , predict result/given label= 0.809514/1
predict case 29 , predict result/given label= 0.426336/1
predict case 30 , predict result/given label= 0.236330/1
predict case 31 , predict result/given label= 0.664292/1
predict case 32 , predict result/given label= 0.097610/1
predict case 33 , predict result/given label= 0.794340/1
predict case 34 , predict result/given label= 0.078392/1
predict case 35 , predict result/given label= 0.065575/1
predict case 36 , predict result/given label= 0.068303/1
predict case 37 , predict result/given label= 0.115894/1
predict case 38 , predict result/given label= 0.073824/1
predict case 39 , predict result/given label= 0.080048/1
predict case 40 , predict result/given label= 0.721503/1
predict case 41 , predict result/given label= 0.062022/1
predict case 42 , predict result/given label= 0.222329/1
predict case 43 , predict result/given label= 0.077606/0
predict case 44 , predict result/given label= 0.070841/0
predict case 45 , predict result/given label= 0.555107/0
predict case 46 , predict result/given label= 0.069670/0
predict case 47 , predict result/given label= 0.063359/0
predict case 48 , predict result/given label= 0.298865/0
predict case 49 , predict result/given label= 0.145006/0
predict case 50 , predict result/given label= 0.063329/0
predict case 51 , predict result/given label= 0.665015/0
predict case 52 , predict result/given label= 0.297488/0
predict case 53 , predict result/given label= 0.237044/0
predict case 54 , predict result/given label= 0.201425/0
predict case 55 , predict result/given label= 0.218635/0
predict case 56 , predict result/given label= 0.074246/0
predict case 57 , predict result/given label= 0.065177/0
predict case 58 , predict result/given label= 0.585521/0
predict case 59 , predict result/given label= 0.550011/0
predict case 60 , predict result/given label= 0.234141/0
predict case 61 , predict result/given label= 0.488393/0
predict case 62 , predict result/given label= 0.328151/0
predict case 63 , predict result/given label= 0.091282/0
predict case 64 , predict result/given label= 0.503745/0
predict case 65 , predict result/given label= 0.081433/0
predict case 66 , predict result/given label= 0.503750/0
predict case 67 , predict result/given label= 0.154273/0
predict case 68 , predict result/given label= 0.357201/0
predict case 69 , predict result/given label= 0.143322/0
predict case 70 , predict result/given label= 0.583491/0
predict case 71 , predict result/given label= 0.075044/0
predict case 72 , predict result/given label= 0.445068/0
predict case 73 , predict result/given label= 0.364504/0
predict case 74 , predict result/given label= 0.689708/0
predict case 75 , predict result/given label= 0.586750/0
predict case 76 , predict result/given label= 0.142770/0
predict case 77 , predict result/given label= 0.661470/0
predict case 78 , predict result/given label= 0.718033/0
predict case 79 , predict result/given label= 0.062130/0
predict case 80 , predict result/given label= 0.140411/0
predict case 81 , predict result/given label= 0.081936/0
predict case 82 , predict result/given label= 0.500419/0
predict case 83 , predict result/given label= 0.075027/0
predict case 84 , predict result/given label= 0.063359/0
predict case 85 , predict result/given label= 0.063538/0
