predict case 0 , predict result/given label= 0.801773/1
predict case 1 , predict result/given label= 0.440304/1
predict case 2 , predict result/given label= 0.804862/1
predict case 3 , predict result/given label= 0.413894/1
predict case 4 , predict result/given label= 0.903555/1
predict case 5 , predict result/given label= 0.871982/1
predict case 6 , predict result/given label= 0.881410/1
predict case 7 , predict result/given label= 0.381292/1
predict case 8 , predict result/given label= 0.715087/1
predict case 9 , predict result/given label= 0.272383/1
predict case 10 , predict result/given label= 0.543043/1
predict case 11 , predict result/given label= 0.733412/1
predict case 12 , predict result/given label= 0.740759/1
predict case 13 , predict result/given label= 0.908944/1
predict case 14 , predict result/given label= 0.334871/1
predict case 15 , predict result/given label= 0.353629/1
predict case 16 , predict result/given label= 0.856380/1
predict case 17 , predict result/given label= 0.244731/1
predict case 18 , predict result/given label= 0.819423/1
predict case 19 , predict result/given label= 0.854169/1
predict case 20 , predict result/given label= 0.300019/1
predict case 21 , predict result/given label= 0.309579/1
predict case 22 , predict result/given label= 0.924258/1
predict case 23 , predict result/given label= 0.299769/1
predict case 24 , predict result/given label= 0.467807/1
predict case 25 , predict result/given label= 0.926226/1
predict case 26 , predict result/given label= 0.590201/1
predict case 27 , predict result/given label= 0.912034/1
predict case 28 , predict result/given label= 0.508058/1
predict case 29 , predict result/given label= 0.490382/1
predict case 30 , predict result/given label= 0.878103/1
predict case 31 , predict result/given label= 0.809985/1
predict case 32 , predict result/given label= 0.834084/1
predict case 33 , predict result/given label= 0.661055/1
predict case 34 , predict result/given label= 0.413931/1
predict case 35 , predict result/given label= 0.914663/1
predict case 36 , predict result/given label= 0.552065/1
predict case 37 , predict result/given label= 0.318462/1
predict case 38 , predict result/given label= 0.282748/1
predict case 39 , predict result/given label= 0.885773/1
predict case 40 , predict result/given label= 0.879679/1
predict case 41 , predict result/given label= 0.384974/1
predict case 42 , predict result/given label= 0.526469/1
predict case 43 , predict result/given label= 0.652002/1
predict case 44 , predict result/given label= 0.276448/1
predict case 45 , predict result/given label= 0.932609/1
predict case 46 , predict result/given label= 0.878274/1
predict case 47 , predict result/given label= 0.474819/1
predict case 48 , predict result/given label= 0.914878/1
predict case 49 , predict result/given label= 0.879778/1
predict case 50 , predict result/given label= 0.351778/1
predict case 51 , predict result/given label= 0.447448/1
predict case 52 , predict result/given label= 0.391943/1
predict case 53 , predict result/given label= 0.715378/1
predict case 54 , predict result/given label= 0.395539/1
predict case 55 , predict result/given label= 0.927788/1
predict case 56 , predict result/given label= 0.730081/1
predict case 57 , predict result/given label= 0.893259/1
predict case 58 , predict result/given label= 0.771993/1
predict case 59 , predict result/given label= 0.758081/1
predict case 60 , predict result/given label= 0.518517/1
predict case 61 , predict result/given label= 0.453014/1
predict case 62 , predict result/given label= 0.804512/1
predict case 63 , predict result/given label= 0.872926/1
predict case 64 , predict result/given label= 0.423321/1
predict case 65 , predict result/given label= 0.875923/1
predict case 66 , predict result/given label= 0.709196/1
predict case 67 , predict result/given label= 0.362125/1
predict case 68 , predict result/given label= 0.427843/1
predict case 69 , predict result/given label= 0.726189/1
predict case 70 , predict result/given label= 0.260921/1
predict case 71 , predict result/given label= 0.558415/1
predict case 72 , predict result/given label= 0.902362/1
predict case 73 , predict result/given label= 0.466968/1
predict case 74 , predict result/given label= 0.872342/1
predict case 75 , predict result/given label= 0.862785/1
predict case 76 , predict result/given label= 0.369427/1
predict case 77 , predict result/given label= 0.875948/1
predict case 78 , predict result/given label= 0.932096/1
predict case 79 , predict result/given label= 0.649843/1
predict case 80 , predict result/given label= 0.924154/1
predict case 81 , predict result/given label= 0.514311/1
predict case 82 , predict result/given label= 0.737098/1
predict case 83 , predict result/given label= 0.510253/1
predict case 84 , predict result/given label= 0.212220/1
predict case 85 , predict result/given label= 0.400657/1
predict case 86 , predict result/given label= 0.442843/1
predict case 87 , predict result/given label= 0.606141/1
predict case 88 , predict result/given label= 0.384167/1
predict case 89 , predict result/given label= 0.429042/1
predict case 90 , predict result/given label= 0.283784/1
predict case 91 , predict result/given label= 0.910801/1
predict case 92 , predict result/given label= 0.925437/1
predict case 93 , predict result/given label= 0.642554/1
predict case 94 , predict result/given label= 0.667993/1
predict case 95 , predict result/given label= 0.560708/1
predict case 96 , predict result/given label= 0.417541/1
predict case 97 , predict result/given label= 0.598821/1
predict case 98 , predict result/given label= 0.399305/1
predict case 99 , predict result/given label= 0.913778/1
predict case 100 , predict result/given label= 0.799610/1
predict case 101 , predict result/given label= 0.885450/1
predict case 102 , predict result/given label= 0.539596/1
predict case 103 , predict result/given label= 0.459059/1
predict case 104 , predict result/given label= 0.613685/1
predict case 105 , predict result/given label= 0.872082/1
predict case 106 , predict result/given label= 0.447238/1
predict case 107 , predict result/given label= 0.808851/1
predict case 108 , predict result/given label= 0.926084/1
predict case 109 , predict result/given label= 0.271803/1
predict case 110 , predict result/given label= 0.429881/1
predict case 111 , predict result/given label= 0.694401/1
predict case 112 , predict result/given label= 0.522465/1
