predict case 0 , predict result/given label= 0.875835/1
predict case 1 , predict result/given label= 0.803788/1
predict case 2 , predict result/given label= 0.829376/1
predict case 3 , predict result/given label= 0.394269/1
predict case 4 , predict result/given label= 0.794280/1
predict case 5 , predict result/given label= 0.631286/1
predict case 6 , predict result/given label= 0.675851/1
predict case 7 , predict result/given label= 0.822833/1
predict case 8 , predict result/given label= 0.522591/1
predict case 9 , predict result/given label= 0.294635/1
predict case 10 , predict result/given label= 0.649865/1
predict case 11 , predict result/given label= 0.848538/1
predict case 12 , predict result/given label= 0.384080/1
predict case 13 , predict result/given label= 0.828461/1
predict case 14 , predict result/given label= 0.391505/1
predict case 15 , predict result/given label= 0.863257/1
predict case 16 , predict result/given label= 0.396599/1
predict case 17 , predict result/given label= 0.421822/1
predict case 18 , predict result/given label= 0.741912/1
predict case 19 , predict result/given label= 0.414643/1
predict case 20 , predict result/given label= 0.502448/1
predict case 21 , predict result/given label= 0.488720/1
predict case 22 , predict result/given label= 0.188628/1
predict case 23 , predict result/given label= 0.806840/1
predict case 24 , predict result/given label= 0.820747/1
predict case 25 , predict result/given label= 0.703944/1
predict case 26 , predict result/given label= 0.885624/1
predict case 27 , predict result/given label= 0.694871/1
predict case 28 , predict result/given label= 0.757443/1
predict case 29 , predict result/given label= 0.789950/1
predict case 30 , predict result/given label= 0.732795/1
predict case 31 , predict result/given label= 0.352212/1
predict case 32 , predict result/given label= 0.420467/1
predict case 33 , predict result/given label= 0.903951/1
predict case 34 , predict result/given label= 0.443584/1
predict case 35 , predict result/given label= 0.773001/1
predict case 36 , predict result/given label= 0.392600/1
predict case 37 , predict result/given label= 0.337773/1
predict case 38 , predict result/given label= 0.364741/1
predict case 39 , predict result/given label= 0.527706/1
predict case 40 , predict result/given label= 0.386110/1
predict case 41 , predict result/given label= 0.730876/1
predict case 42 , predict result/given label= 0.266783/1
predict case 43 , predict result/given label= 0.532614/1
predict case 44 , predict result/given label= 0.884556/1
predict case 45 , predict result/given label= 0.403012/1
predict case 46 , predict result/given label= 0.586335/1
predict case 47 , predict result/given label= 0.898296/1
predict case 48 , predict result/given label= 0.769846/1
predict case 49 , predict result/given label= 0.506083/1
predict case 50 , predict result/given label= 0.330733/1
predict case 51 , predict result/given label= 0.885226/1
predict case 52 , predict result/given label= 0.880039/1
predict case 53 , predict result/given label= 0.703252/1
predict case 54 , predict result/given label= 0.612786/1
predict case 55 , predict result/given label= 0.670294/1
predict case 56 , predict result/given label= 0.492812/1
predict case 57 , predict result/given label= 0.824558/1
predict case 58 , predict result/given label= 0.828401/1
predict case 59 , predict result/given label= 0.802721/1
predict case 60 , predict result/given label= 0.473606/1
predict case 61 , predict result/given label= 0.570156/1
predict case 62 , predict result/given label= 0.587460/1
predict case 63 , predict result/given label= 0.389739/1
predict case 64 , predict result/given label= 0.388619/1
predict case 65 , predict result/given label= 0.712207/1
predict case 66 , predict result/given label= 0.406797/1
predict case 67 , predict result/given label= 0.315748/1
predict case 68 , predict result/given label= 0.570058/1
predict case 69 , predict result/given label= 0.587562/1
predict case 70 , predict result/given label= 0.769183/1
predict case 71 , predict result/given label= 0.454395/1
predict case 72 , predict result/given label= 0.482251/1
predict case 73 , predict result/given label= 0.314299/1
predict case 74 , predict result/given label= 0.663272/1
predict case 75 , predict result/given label= 0.621666/1
predict case 76 , predict result/given label= 0.450361/1
predict case 77 , predict result/given label= 0.657960/1
predict case 78 , predict result/given label= 0.464519/1
predict case 79 , predict result/given label= 0.684321/1
predict case 80 , predict result/given label= 0.511126/1
predict case 81 , predict result/given label= 0.865514/1
predict case 82 , predict result/given label= 0.776475/1
predict case 83 , predict result/given label= 0.907524/1
predict case 84 , predict result/given label= 0.429394/1
predict case 85 , predict result/given label= 0.384228/1
predict case 86 , predict result/given label= 0.428364/1
predict case 87 , predict result/given label= 0.782765/1
predict case 88 , predict result/given label= 0.350183/1
predict case 89 , predict result/given label= 0.420197/1
predict case 90 , predict result/given label= 0.800663/1
predict case 91 , predict result/given label= 0.456180/1
predict case 92 , predict result/given label= 0.423994/1
predict case 93 , predict result/given label= 0.358905/1
predict case 94 , predict result/given label= 0.425336/1
predict case 95 , predict result/given label= 0.520524/1
predict case 96 , predict result/given label= 0.852628/1
predict case 97 , predict result/given label= 0.862396/1
predict case 98 , predict result/given label= 0.142744/1
predict case 99 , predict result/given label= 0.804106/1
predict case 100 , predict result/given label= 0.589770/1
predict case 101 , predict result/given label= 0.782499/1
predict case 102 , predict result/given label= 0.832883/1
predict case 103 , predict result/given label= 0.765988/1
predict case 104 , predict result/given label= 0.421227/1
predict case 105 , predict result/given label= 0.922005/1
predict case 106 , predict result/given label= 0.671413/1
predict case 107 , predict result/given label= 0.247975/1
predict case 108 , predict result/given label= 0.572989/1
predict case 109 , predict result/given label= 0.529640/1
predict case 110 , predict result/given label= 0.698006/1
predict case 111 , predict result/given label= 0.542679/1
predict case 112 , predict result/given label= 0.573657/1
predict case 113 , predict result/given label= 0.646114/1
predict case 114 , predict result/given label= 0.342091/1
predict case 115 , predict result/given label= 0.406106/1
predict case 116 , predict result/given label= 0.299602/1
predict case 117 , predict result/given label= 0.725634/1
predict case 118 , predict result/given label= 0.820399/1
predict case 119 , predict result/given label= 0.820270/1
predict case 120 , predict result/given label= 0.519177/1
predict case 121 , predict result/given label= 0.714130/1
predict case 122 , predict result/given label= 0.387922/1
predict case 123 , predict result/given label= 0.450338/1
predict case 124 , predict result/given label= 0.865326/1
predict case 125 , predict result/given label= 0.925480/1
predict case 126 , predict result/given label= 0.410953/1
predict case 127 , predict result/given label= 0.336323/1
predict case 128 , predict result/given label= 0.857825/1
predict case 129 , predict result/given label= 0.788526/1
predict case 130 , predict result/given label= 0.619137/1
predict case 131 , predict result/given label= 0.294751/1
predict case 132 , predict result/given label= 0.734586/1
predict case 133 , predict result/given label= 0.741897/1
predict case 134 , predict result/given label= 0.782712/1
predict case 135 , predict result/given label= 0.854786/1
predict case 136 , predict result/given label= 0.336800/1
predict case 137 , predict result/given label= 0.927721/1
predict case 138 , predict result/given label= 0.889091/1
predict case 139 , predict result/given label= 0.371830/1
predict case 140 , predict result/given label= 0.437871/1
predict case 141 , predict result/given label= 0.427060/1
predict case 142 , predict result/given label= 0.815868/1
predict case 143 , predict result/given label= 0.701556/1
predict case 144 , predict result/given label= 0.336853/1
predict case 145 , predict result/given label= 0.480479/1
predict case 146 , predict result/given label= 0.323869/1
predict case 147 , predict result/given label= 0.325442/1
predict case 148 , predict result/given label= 0.632454/1
predict case 149 , predict result/given label= 0.645866/1
predict case 150 , predict result/given label= 0.840068/1
predict case 151 , predict result/given label= 0.512635/1
predict case 152 , predict result/given label= 0.430362/1
predict case 153 , predict result/given label= 0.767945/1
predict case 154 , predict result/given label= 0.300909/1
predict case 155 , predict result/given label= 0.487308/1
predict case 156 , predict result/given label= 0.116578/1
predict case 157 , predict result/given label= 0.838468/1
predict case 158 , predict result/given label= 0.725622/1
predict case 159 , predict result/given label= 0.886207/1
predict case 160 , predict result/given label= 0.293867/1
predict case 161 , predict result/given label= 0.314346/1
predict case 162 , predict result/given label= 0.911355/1
predict case 163 , predict result/given label= 0.419898/1
predict case 164 , predict result/given label= 0.599360/1
predict case 165 , predict result/given label= 0.562478/1
predict case 166 , predict result/given label= 0.925034/1
predict case 167 , predict result/given label= 0.367031/1
predict case 168 , predict result/given label= 0.639647/1
