predict case 0 , predict result/given label= 0.540428/1
predict case 1 , predict result/given label= 0.655218/1
predict case 2 , predict result/given label= 0.857455/1
predict case 3 , predict result/given label= 0.445442/1
predict case 4 , predict result/given label= 0.488926/1
predict case 5 , predict result/given label= 0.870240/1
predict case 6 , predict result/given label= 0.627835/1
predict case 7 , predict result/given label= 0.766460/1
predict case 8 , predict result/given label= 0.297602/1
predict case 9 , predict result/given label= 0.633614/1
predict case 10 , predict result/given label= 0.692955/1
predict case 11 , predict result/given label= 0.388154/1
predict case 12 , predict result/given label= 0.826202/1
predict case 13 , predict result/given label= 0.788372/1
predict case 14 , predict result/given label= 0.699111/1
predict case 15 , predict result/given label= 0.708203/1
predict case 16 , predict result/given label= 0.493331/1
predict case 17 , predict result/given label= 0.486623/1
predict case 18 , predict result/given label= 0.387245/1
predict case 19 , predict result/given label= 0.324056/1
predict case 20 , predict result/given label= 0.529869/1
predict case 21 , predict result/given label= 0.659256/1
predict case 22 , predict result/given label= 0.838458/1
predict case 23 , predict result/given label= 0.743203/1
predict case 24 , predict result/given label= 0.780380/1
predict case 25 , predict result/given label= 0.800729/1
predict case 26 , predict result/given label= 0.688801/1
predict case 27 , predict result/given label= 0.401001/1
predict case 28 , predict result/given label= 0.327316/1
predict case 29 , predict result/given label= 0.924079/1
predict case 30 , predict result/given label= 0.872221/1
predict case 31 , predict result/given label= 0.717652/1
predict case 32 , predict result/given label= 0.853167/1
predict case 33 , predict result/given label= 0.911248/1
predict case 34 , predict result/given label= 0.776331/1
predict case 35 , predict result/given label= 0.441941/1
predict case 36 , predict result/given label= 0.323875/1
predict case 37 , predict result/given label= 0.368473/1
predict case 38 , predict result/given label= 0.436403/1
predict case 39 , predict result/given label= 0.912115/1
predict case 40 , predict result/given label= 0.317848/1
predict case 41 , predict result/given label= 0.426022/1
predict case 42 , predict result/given label= 0.756283/1
predict case 43 , predict result/given label= 0.747313/1
predict case 44 , predict result/given label= 0.815628/1
predict case 45 , predict result/given label= 0.435685/1
predict case 46 , predict result/given label= 0.456363/1
predict case 47 , predict result/given label= 0.511082/1
predict case 48 , predict result/given label= 0.839348/1
predict case 49 , predict result/given label= 0.551813/1
predict case 50 , predict result/given label= 0.866370/1
predict case 51 , predict result/given label= 0.761669/1
predict case 52 , predict result/given label= 0.303238/1
predict case 53 , predict result/given label= 0.891117/1
predict case 54 , predict result/given label= 0.544507/1
predict case 55 , predict result/given label= 0.845176/1
predict case 56 , predict result/given label= 0.774222/1
predict case 57 , predict result/given label= 0.502788/1
predict case 58 , predict result/given label= 0.868437/1
