predict case 0 , predict result/given label= 0.068875/1
predict case 1 , predict result/given label= 0.127809/1
predict case 2 , predict result/given label= 0.053455/1
predict case 3 , predict result/given label= 0.053804/1
predict case 4 , predict result/given label= 0.068022/1
predict case 5 , predict result/given label= 0.070791/1
predict case 6 , predict result/given label= 0.073733/1
predict case 7 , predict result/given label= 0.075282/1
predict case 8 , predict result/given label= 0.048233/1
predict case 9 , predict result/given label= 0.060669/1
predict case 10 , predict result/given label= 0.072695/1
predict case 11 , predict result/given label= 0.056022/1
predict case 12 , predict result/given label= 0.058108/1
predict case 13 , predict result/given label= 0.055531/1
predict case 14 , predict result/given label= 0.128319/1
predict case 15 , predict result/given label= 0.048190/1
predict case 16 , predict result/given label= 0.053818/1
predict case 17 , predict result/given label= 0.059368/1
predict case 18 , predict result/given label= 0.052504/1
predict case 19 , predict result/given label= 0.047892/1
predict case 20 , predict result/given label= 0.063999/1
predict case 21 , predict result/given label= 0.057495/1
predict case 22 , predict result/given label= 0.047436/1
predict case 23 , predict result/given label= 0.062934/1
predict case 24 , predict result/given label= 0.065800/1
predict case 25 , predict result/given label= 0.072905/1
predict case 26 , predict result/given label= 0.051681/1
predict case 27 , predict result/given label= 0.070876/1
predict case 28 , predict result/given label= 0.064897/1
predict case 29 , predict result/given label= 0.075032/1
predict case 30 , predict result/given label= 0.054430/1
predict case 31 , predict result/given label= 0.064437/1
predict case 32 , predict result/given label= 0.063030/1
predict case 33 , predict result/given label= 0.066716/1
predict case 34 , predict result/given label= 0.059814/1
predict case 35 , predict result/given label= 0.069292/1
predict case 36 , predict result/given label= 0.060504/0
predict case 37 , predict result/given label= 0.098875/0
predict case 38 , predict result/given label= 0.052222/0
predict case 39 , predict result/given label= 0.062472/0
predict case 40 , predict result/given label= 0.059341/0
predict case 41 , predict result/given label= 0.050747/0
predict case 42 , predict result/given label= 0.057842/0
predict case 43 , predict result/given label= 0.066158/0
predict case 44 , predict result/given label= 0.072789/0
predict case 45 , predict result/given label= 0.058914/0
predict case 46 , predict result/given label= 0.066353/0
predict case 47 , predict result/given label= 0.070651/0
predict case 48 , predict result/given label= 0.046122/0
predict case 49 , predict result/given label= 0.072949/0
predict case 50 , predict result/given label= 0.064754/0
predict case 51 , predict result/given label= 0.048410/0
predict case 52 , predict result/given label= 0.174309/0
predict case 53 , predict result/given label= 0.057758/0
predict case 54 , predict result/given label= 0.052582/0
predict case 55 , predict result/given label= 0.171755/0
predict case 56 , predict result/given label= 0.072043/0
predict case 57 , predict result/given label= 0.061293/0
predict case 58 , predict result/given label= 0.052466/0
predict case 59 , predict result/given label= 0.088606/0
predict case 60 , predict result/given label= 0.050241/0
predict case 61 , predict result/given label= 0.063200/0
predict case 62 , predict result/given label= 0.059564/0
predict case 63 , predict result/given label= 0.061170/0
predict case 64 , predict result/given label= 0.058875/0
predict case 65 , predict result/given label= 0.064754/0
predict case 66 , predict result/given label= 0.063627/0
predict case 67 , predict result/given label= 0.048467/0
predict case 68 , predict result/given label= 0.069635/0
predict case 69 , predict result/given label= 0.064682/0
predict case 70 , predict result/given label= 0.109139/0
predict case 71 , predict result/given label= 0.067925/0
