predict case 0 , predict result/given label= 0.309293/1
predict case 1 , predict result/given label= 0.306898/1
predict case 2 , predict result/given label= 0.138695/1
predict case 3 , predict result/given label= 0.529605/1
predict case 4 , predict result/given label= 0.839555/1
predict case 5 , predict result/given label= 0.710879/1
predict case 6 , predict result/given label= 0.370418/1
predict case 7 , predict result/given label= 0.074247/1
predict case 8 , predict result/given label= 0.472123/1
predict case 9 , predict result/given label= 0.621601/1
predict case 10 , predict result/given label= 0.726595/1
predict case 11 , predict result/given label= 0.372614/1
predict case 12 , predict result/given label= 0.337055/1
predict case 13 , predict result/given label= 0.753042/1
predict case 14 , predict result/given label= 0.070678/1
predict case 15 , predict result/given label= 0.227785/1
predict case 16 , predict result/given label= 0.203416/1
predict case 17 , predict result/given label= 0.784536/1
predict case 18 , predict result/given label= 0.570051/1
predict case 19 , predict result/given label= 0.070400/1
predict case 20 , predict result/given label= 0.362572/1
predict case 21 , predict result/given label= 0.527756/1
predict case 22 , predict result/given label= 0.763869/1
predict case 23 , predict result/given label= 0.572019/1
predict case 24 , predict result/given label= 0.141132/1
predict case 25 , predict result/given label= 0.418302/1
predict case 26 , predict result/given label= 0.653567/1
predict case 27 , predict result/given label= 0.242653/1
predict case 28 , predict result/given label= 0.626726/1
predict case 29 , predict result/given label= 0.208803/1
predict case 30 , predict result/given label= 0.626521/1
predict case 31 , predict result/given label= 0.252157/1
predict case 32 , predict result/given label= 0.536040/1
predict case 33 , predict result/given label= 0.261670/1
predict case 34 , predict result/given label= 0.833822/1
predict case 35 , predict result/given label= 0.386037/1
predict case 36 , predict result/given label= 0.164572/0
predict case 37 , predict result/given label= 0.228913/0
predict case 38 , predict result/given label= 0.101799/0
predict case 39 , predict result/given label= 0.362146/0
predict case 40 , predict result/given label= 0.136249/0
predict case 41 , predict result/given label= 0.246289/0
predict case 42 , predict result/given label= 0.166177/0
predict case 43 , predict result/given label= 0.074310/0
predict case 44 , predict result/given label= 0.339246/0
predict case 45 , predict result/given label= 0.649866/0
predict case 46 , predict result/given label= 0.495917/0
predict case 47 , predict result/given label= 0.516925/0
predict case 48 , predict result/given label= 0.201728/0
predict case 49 , predict result/given label= 0.074112/0
predict case 50 , predict result/given label= 0.251183/0
predict case 51 , predict result/given label= 0.160417/0
predict case 52 , predict result/given label= 0.092127/0
predict case 53 , predict result/given label= 0.282536/0
predict case 54 , predict result/given label= 0.382973/0
predict case 55 , predict result/given label= 0.074200/0
predict case 56 , predict result/given label= 0.322949/0
predict case 57 , predict result/given label= 0.202802/0
predict case 58 , predict result/given label= 0.498094/0
predict case 59 , predict result/given label= 0.071144/0
predict case 60 , predict result/given label= 0.181848/0
predict case 61 , predict result/given label= 0.133693/0
predict case 62 , predict result/given label= 0.169446/0
predict case 63 , predict result/given label= 0.138428/0
predict case 64 , predict result/given label= 0.207635/0
predict case 65 , predict result/given label= 0.357626/0
predict case 66 , predict result/given label= 0.138645/0
predict case 67 , predict result/given label= 0.645255/0
predict case 68 , predict result/given label= 0.261926/0
predict case 69 , predict result/given label= 0.322290/0
predict case 70 , predict result/given label= 0.184609/0
predict case 71 , predict result/given label= 0.675014/0
