predict case 0 , predict result/given label= 0.324702/1
predict case 1 , predict result/given label= 0.263850/1
predict case 2 , predict result/given label= 0.868987/1
predict case 3 , predict result/given label= 0.910266/1
predict case 4 , predict result/given label= 0.451452/1
predict case 5 , predict result/given label= 0.690958/1
predict case 6 , predict result/given label= 0.701517/1
predict case 7 , predict result/given label= 0.932869/1
predict case 8 , predict result/given label= 0.814472/1
predict case 9 , predict result/given label= 0.684590/1
predict case 10 , predict result/given label= 0.538809/1
predict case 11 , predict result/given label= 0.877930/1
predict case 12 , predict result/given label= 0.417296/1
predict case 13 , predict result/given label= 0.456951/1
predict case 14 , predict result/given label= 0.224069/1
predict case 15 , predict result/given label= 0.884261/1
predict case 16 , predict result/given label= 0.324702/1
predict case 17 , predict result/given label= 0.927633/1
predict case 18 , predict result/given label= 0.684590/1
predict case 19 , predict result/given label= 0.388621/1
predict case 20 , predict result/given label= 0.729982/1
predict case 21 , predict result/given label= 0.820910/1
predict case 22 , predict result/given label= 0.871919/1
predict case 23 , predict result/given label= 0.924588/1
predict case 24 , predict result/given label= 0.885466/1
predict case 25 , predict result/given label= 0.393482/1
predict case 26 , predict result/given label= 0.665986/1
predict case 27 , predict result/given label= 0.916456/1
predict case 28 , predict result/given label= 0.931176/1
predict case 29 , predict result/given label= 0.636414/1
predict case 30 , predict result/given label= 0.469443/1
predict case 31 , predict result/given label= 0.243020/1
predict case 32 , predict result/given label= 0.711219/1
predict case 33 , predict result/given label= 0.284808/1
predict case 34 , predict result/given label= 0.810039/1
predict case 35 , predict result/given label= 0.660194/1
predict case 36 , predict result/given label= 0.790842/1
predict case 37 , predict result/given label= 0.798745/1
predict case 38 , predict result/given label= 0.505269/1
predict case 39 , predict result/given label= 0.583054/1
predict case 40 , predict result/given label= 0.293545/1
predict case 41 , predict result/given label= 0.891667/1
predict case 42 , predict result/given label= 0.853562/1
predict case 43 , predict result/given label= 0.880767/1
predict case 44 , predict result/given label= 0.934026/1
predict case 45 , predict result/given label= 0.554982/1
predict case 46 , predict result/given label= 0.740466/1
predict case 47 , predict result/given label= 0.263850/1
predict case 48 , predict result/given label= 0.285440/1
predict case 49 , predict result/given label= 0.845354/1
predict case 50 , predict result/given label= 0.611381/1
predict case 51 , predict result/given label= 0.895946/1
predict case 52 , predict result/given label= 0.783399/1
predict case 53 , predict result/given label= 0.451394/1
predict case 54 , predict result/given label= 0.888223/1
predict case 55 , predict result/given label= 0.323190/1
predict case 56 , predict result/given label= 0.379512/1
predict case 57 , predict result/given label= 0.672282/1
predict case 58 , predict result/given label= 0.684590/1
predict case 59 , predict result/given label= 0.766367/1
predict case 60 , predict result/given label= 0.907560/1
predict case 61 , predict result/given label= 0.588009/1
predict case 62 , predict result/given label= 0.323150/1
predict case 63 , predict result/given label= 0.395136/1
predict case 64 , predict result/given label= 0.923738/1
predict case 65 , predict result/given label= 0.778339/1
predict case 66 , predict result/given label= 0.324702/1
predict case 67 , predict result/given label= 0.361416/1
predict case 68 , predict result/given label= 0.472917/1
predict case 69 , predict result/given label= 0.908622/1
predict case 70 , predict result/given label= 0.689224/1
predict case 71 , predict result/given label= 0.664138/1
predict case 72 , predict result/given label= 0.903072/1
predict case 73 , predict result/given label= 0.518237/1
predict case 74 , predict result/given label= 0.908313/1
predict case 75 , predict result/given label= 0.687462/1
predict case 76 , predict result/given label= 0.541323/1
predict case 77 , predict result/given label= 0.460382/1
predict case 78 , predict result/given label= 0.552755/1
predict case 79 , predict result/given label= 0.517389/1
predict case 80 , predict result/given label= 0.347050/1
predict case 81 , predict result/given label= 0.720584/1
predict case 82 , predict result/given label= 0.751443/1
predict case 83 , predict result/given label= 0.915279/1
predict case 84 , predict result/given label= 0.495495/1
predict case 85 , predict result/given label= 0.850253/1
predict case 86 , predict result/given label= 0.927318/1
predict case 87 , predict result/given label= 0.659157/1
predict case 88 , predict result/given label= 0.759110/1
predict case 89 , predict result/given label= 0.684590/1
predict case 90 , predict result/given label= 0.925619/1
predict case 91 , predict result/given label= 0.647034/1
predict case 92 , predict result/given label= 0.675741/1
predict case 93 , predict result/given label= 0.429588/1
predict case 94 , predict result/given label= 0.841564/1
predict case 95 , predict result/given label= 0.912642/1
predict case 96 , predict result/given label= 0.539583/1
predict case 97 , predict result/given label= 0.185893/1
predict case 98 , predict result/given label= 0.574700/1
predict case 99 , predict result/given label= 0.913720/1
predict case 100 , predict result/given label= 0.324702/1
predict case 101 , predict result/given label= 0.684590/1
predict case 102 , predict result/given label= 0.777392/1
predict case 103 , predict result/given label= 0.340872/1
predict case 104 , predict result/given label= 0.844245/1
predict case 105 , predict result/given label= 0.752479/1
predict case 106 , predict result/given label= 0.274244/1
predict case 107 , predict result/given label= 0.592273/1
predict case 108 , predict result/given label= 0.822977/1
predict case 109 , predict result/given label= 0.925442/1
predict case 110 , predict result/given label= 0.649982/1
predict case 111 , predict result/given label= 0.410391/1
predict case 112 , predict result/given label= 0.927084/1
predict case 113 , predict result/given label= 0.405224/1
predict case 114 , predict result/given label= 0.934347/1
predict case 115 , predict result/given label= 0.411706/1
predict case 116 , predict result/given label= 0.838140/1
predict case 117 , predict result/given label= 0.509924/1
predict case 118 , predict result/given label= 0.921996/1
predict case 119 , predict result/given label= 0.924840/1
predict case 120 , predict result/given label= 0.781472/1
predict case 121 , predict result/given label= 0.237992/1
predict case 122 , predict result/given label= 0.421760/1
predict case 123 , predict result/given label= 0.762987/1
predict case 124 , predict result/given label= 0.895885/1
predict case 125 , predict result/given label= 0.774025/1
predict case 126 , predict result/given label= 0.927490/1
predict case 127 , predict result/given label= 0.932765/1
predict case 128 , predict result/given label= 0.330139/1
predict case 129 , predict result/given label= 0.684590/1
predict case 130 , predict result/given label= 0.926053/1
predict case 131 , predict result/given label= 0.483526/1
predict case 132 , predict result/given label= 0.884585/1
predict case 133 , predict result/given label= 0.374957/1
predict case 134 , predict result/given label= 0.376511/1
predict case 135 , predict result/given label= 0.324702/1
predict case 136 , predict result/given label= 0.863107/1
predict case 137 , predict result/given label= 0.314190/1
predict case 138 , predict result/given label= 0.349399/1
predict case 139 , predict result/given label= 0.256383/1
predict case 140 , predict result/given label= 0.736468/1
predict case 141 , predict result/given label= 0.763252/1
predict case 142 , predict result/given label= 0.801669/1
predict case 143 , predict result/given label= 0.788854/1
predict case 144 , predict result/given label= 0.257043/1
predict case 145 , predict result/given label= 0.324702/1
