predict case 0 , predict result/given label= 0.059101/1
predict case 1 , predict result/given label= 0.120634/1
predict case 2 , predict result/given label= 0.362395/1
predict case 3 , predict result/given label= 0.327829/1
predict case 4 , predict result/given label= 0.068830/1
predict case 5 , predict result/given label= 0.075196/1
predict case 6 , predict result/given label= 0.070409/1
predict case 7 , predict result/given label= 0.680565/1
predict case 8 , predict result/given label= 0.074713/1
predict case 9 , predict result/given label= 0.073426/1
predict case 10 , predict result/given label= 0.396143/1
predict case 11 , predict result/given label= 0.073876/1
predict case 12 , predict result/given label= 0.111033/1
predict case 13 , predict result/given label= 0.278547/1
predict case 14 , predict result/given label= 0.342483/1
predict case 15 , predict result/given label= 0.374566/1
predict case 16 , predict result/given label= 0.075687/1
predict case 17 , predict result/given label= 0.394644/1
predict case 18 , predict result/given label= 0.478203/1
predict case 19 , predict result/given label= 0.168701/1
predict case 20 , predict result/given label= 0.344974/1
predict case 21 , predict result/given label= 0.210823/1
predict case 22 , predict result/given label= 0.232077/1
predict case 23 , predict result/given label= 0.158048/1
predict case 24 , predict result/given label= 0.748197/1
predict case 25 , predict result/given label= 0.064200/1
predict case 26 , predict result/given label= 0.726508/1
predict case 27 , predict result/given label= 0.324548/1
predict case 28 , predict result/given label= 0.110886/1
predict case 29 , predict result/given label= 0.197320/1
predict case 30 , predict result/given label= 0.070559/1
predict case 31 , predict result/given label= 0.075602/1
predict case 32 , predict result/given label= 0.469709/1
predict case 33 , predict result/given label= 0.071070/1
predict case 34 , predict result/given label= 0.687352/1
predict case 35 , predict result/given label= 0.493906/1
predict case 36 , predict result/given label= 0.072166/1
predict case 37 , predict result/given label= 0.070424/1
predict case 38 , predict result/given label= 0.071451/1
predict case 39 , predict result/given label= 0.183876/1
predict case 40 , predict result/given label= 0.071832/1
predict case 41 , predict result/given label= 0.364651/0
predict case 42 , predict result/given label= 0.113964/0
predict case 43 , predict result/given label= 0.219156/0
predict case 44 , predict result/given label= 0.339414/0
predict case 45 , predict result/given label= 0.088722/0
predict case 46 , predict result/given label= 0.123423/0
predict case 47 , predict result/given label= 0.155278/0
predict case 48 , predict result/given label= 0.213260/0
predict case 49 , predict result/given label= 0.368136/0
predict case 50 , predict result/given label= 0.096671/0
predict case 51 , predict result/given label= 0.590137/0
predict case 52 , predict result/given label= 0.072394/0
predict case 53 , predict result/given label= 0.364748/0
predict case 54 , predict result/given label= 0.073416/0
predict case 55 , predict result/given label= 0.075052/0
predict case 56 , predict result/given label= 0.101450/0
predict case 57 , predict result/given label= 0.728513/0
predict case 58 , predict result/given label= 0.216687/0
predict case 59 , predict result/given label= 0.231573/0
predict case 60 , predict result/given label= 0.112632/0
predict case 61 , predict result/given label= 0.066418/0
predict case 62 , predict result/given label= 0.428446/0
predict case 63 , predict result/given label= 0.413854/0
predict case 64 , predict result/given label= 0.068060/0
predict case 65 , predict result/given label= 0.111586/0
predict case 66 , predict result/given label= 0.672154/0
predict case 67 , predict result/given label= 0.055173/0
predict case 68 , predict result/given label= 0.156216/0
predict case 69 , predict result/given label= 0.124654/0
predict case 70 , predict result/given label= 0.062157/0
predict case 71 , predict result/given label= 0.339078/0
predict case 72 , predict result/given label= 0.355707/0
predict case 73 , predict result/given label= 0.113091/0
predict case 74 , predict result/given label= 0.422993/0
predict case 75 , predict result/given label= 0.339491/0
predict case 76 , predict result/given label= 0.064408/0
predict case 77 , predict result/given label= 0.402985/0
predict case 78 , predict result/given label= 0.290863/0
predict case 79 , predict result/given label= 0.357667/0
predict case 80 , predict result/given label= 0.380694/0
predict case 81 , predict result/given label= 0.074000/0
