predict case 0 , predict result/given label= 0.851192/1
predict case 1 , predict result/given label= 0.639933/1
predict case 2 , predict result/given label= 0.698210/1
predict case 3 , predict result/given label= 0.626837/1
predict case 4 , predict result/given label= 0.518699/1
predict case 5 , predict result/given label= 0.155389/1
predict case 6 , predict result/given label= 0.187925/1
predict case 7 , predict result/given label= 0.332986/1
predict case 8 , predict result/given label= 0.721667/1
predict case 9 , predict result/given label= 0.367200/1
predict case 10 , predict result/given label= 0.645945/1
predict case 11 , predict result/given label= 0.272755/1
predict case 12 , predict result/given label= 0.233271/1
predict case 13 , predict result/given label= 0.154330/1
predict case 14 , predict result/given label= 0.596853/1
predict case 15 , predict result/given label= 0.792609/1
predict case 16 , predict result/given label= 0.639387/1
predict case 17 , predict result/given label= 0.773966/1
predict case 18 , predict result/given label= 0.234251/1
predict case 19 , predict result/given label= 0.927336/1
predict case 20 , predict result/given label= 0.523017/1
predict case 21 , predict result/given label= 0.205963/1
predict case 22 , predict result/given label= 0.374726/1
predict case 23 , predict result/given label= 0.350464/1
predict case 24 , predict result/given label= 0.341920/1
predict case 25 , predict result/given label= 0.406769/1
predict case 26 , predict result/given label= 0.179586/1
predict case 27 , predict result/given label= 0.484403/1
predict case 28 , predict result/given label= 0.355725/1
predict case 29 , predict result/given label= 0.167426/1
predict case 30 , predict result/given label= 0.701776/1
predict case 31 , predict result/given label= 0.365135/1
predict case 32 , predict result/given label= 0.103508/1
predict case 33 , predict result/given label= 0.154121/1
predict case 34 , predict result/given label= 0.560972/1
predict case 35 , predict result/given label= 0.627644/1
predict case 36 , predict result/given label= 0.234218/1
predict case 37 , predict result/given label= 0.193972/1
predict case 38 , predict result/given label= 0.206258/1
predict case 39 , predict result/given label= 0.129345/1
predict case 40 , predict result/given label= 0.433288/1
predict case 41 , predict result/given label= 0.287494/0
predict case 42 , predict result/given label= 0.302162/0
predict case 43 , predict result/given label= 0.160834/0
predict case 44 , predict result/given label= 0.292727/0
predict case 45 , predict result/given label= 0.347562/0
predict case 46 , predict result/given label= 0.074924/0
predict case 47 , predict result/given label= 0.341778/0
predict case 48 , predict result/given label= 0.495033/0
predict case 49 , predict result/given label= 0.576906/0
predict case 50 , predict result/given label= 0.149467/0
predict case 51 , predict result/given label= 0.171398/0
predict case 52 , predict result/given label= 0.559503/0
predict case 53 , predict result/given label= 0.269422/0
predict case 54 , predict result/given label= 0.100606/0
predict case 55 , predict result/given label= 0.338484/0
predict case 56 , predict result/given label= 0.316480/0
predict case 57 , predict result/given label= 0.509513/0
predict case 58 , predict result/given label= 0.406687/0
predict case 59 , predict result/given label= 0.375724/0
predict case 60 , predict result/given label= 0.157806/0
predict case 61 , predict result/given label= 0.288216/0
predict case 62 , predict result/given label= 0.422475/0
predict case 63 , predict result/given label= 0.221849/0
predict case 64 , predict result/given label= 0.102283/0
predict case 65 , predict result/given label= 0.208579/0
predict case 66 , predict result/given label= 0.194138/0
predict case 67 , predict result/given label= 0.316000/0
predict case 68 , predict result/given label= 0.161628/0
predict case 69 , predict result/given label= 0.354490/0
predict case 70 , predict result/given label= 0.316574/0
predict case 71 , predict result/given label= 0.675429/0
predict case 72 , predict result/given label= 0.514451/0
predict case 73 , predict result/given label= 0.260186/0
predict case 74 , predict result/given label= 0.408081/0
predict case 75 , predict result/given label= 0.402749/0
predict case 76 , predict result/given label= 0.311354/0
predict case 77 , predict result/given label= 0.626659/0
predict case 78 , predict result/given label= 0.171621/0
predict case 79 , predict result/given label= 0.430571/0
predict case 80 , predict result/given label= 0.117925/0
predict case 81 , predict result/given label= 0.408500/0
