predict case 0 , predict result/given label= 0.061783/1
predict case 1 , predict result/given label= 0.069964/1
predict case 2 , predict result/given label= 0.076529/1
predict case 3 , predict result/given label= 0.065890/1
predict case 4 , predict result/given label= 0.067913/1
predict case 5 , predict result/given label= 0.067867/1
predict case 6 , predict result/given label= 0.075025/1
predict case 7 , predict result/given label= 0.062108/1
predict case 8 , predict result/given label= 0.058837/1
predict case 9 , predict result/given label= 0.072553/1
predict case 10 , predict result/given label= 0.071350/1
predict case 11 , predict result/given label= 0.058636/1
predict case 12 , predict result/given label= 0.058328/1
predict case 13 , predict result/given label= 0.101836/1
predict case 14 , predict result/given label= 0.065714/1
predict case 15 , predict result/given label= 0.066221/1
predict case 16 , predict result/given label= 0.062075/1
predict case 17 , predict result/given label= 0.066582/1
predict case 18 , predict result/given label= 0.060927/1
predict case 19 , predict result/given label= 0.067274/1
predict case 20 , predict result/given label= 0.067176/1
predict case 21 , predict result/given label= 0.065120/1
predict case 22 , predict result/given label= 0.056207/1
predict case 23 , predict result/given label= 0.063201/1
predict case 24 , predict result/given label= 0.064402/1
predict case 25 , predict result/given label= 0.065094/1
predict case 26 , predict result/given label= 0.058328/1
predict case 27 , predict result/given label= 0.067855/1
predict case 28 , predict result/given label= 0.061467/1
predict case 29 , predict result/given label= 0.062580/1
predict case 30 , predict result/given label= 0.075570/1
predict case 31 , predict result/given label= 0.068350/1
predict case 32 , predict result/given label= 0.065359/1
predict case 33 , predict result/given label= 0.066784/1
predict case 34 , predict result/given label= 0.074067/1
predict case 35 , predict result/given label= 0.062569/1
predict case 36 , predict result/given label= 0.065790/1
predict case 37 , predict result/given label= 0.059692/1
predict case 38 , predict result/given label= 0.059753/1
predict case 39 , predict result/given label= 0.068528/1
predict case 40 , predict result/given label= 0.065144/1
predict case 41 , predict result/given label= 0.069940/0
predict case 42 , predict result/given label= 0.069311/0
predict case 43 , predict result/given label= 0.070491/0
predict case 44 , predict result/given label= 0.058611/0
predict case 45 , predict result/given label= 0.066024/0
predict case 46 , predict result/given label= 0.066386/0
predict case 47 , predict result/given label= 0.058161/0
predict case 48 , predict result/given label= 0.066227/0
predict case 49 , predict result/given label= 0.070120/0
predict case 50 , predict result/given label= 0.062951/0
predict case 51 , predict result/given label= 0.066017/0
predict case 52 , predict result/given label= 0.074185/0
predict case 53 , predict result/given label= 0.068245/0
predict case 54 , predict result/given label= 0.061696/0
predict case 55 , predict result/given label= 0.064777/0
predict case 56 , predict result/given label= 0.069949/0
predict case 57 , predict result/given label= 0.070489/0
predict case 58 , predict result/given label= 0.071083/0
predict case 59 , predict result/given label= 0.061493/0
predict case 60 , predict result/given label= 0.070531/0
predict case 61 , predict result/given label= 0.072370/0
predict case 62 , predict result/given label= 0.070464/0
predict case 63 , predict result/given label= 0.070526/0
predict case 64 , predict result/given label= 0.060194/0
predict case 65 , predict result/given label= 0.063257/0
predict case 66 , predict result/given label= 0.062339/0
predict case 67 , predict result/given label= 0.068355/0
predict case 68 , predict result/given label= 0.062646/0
predict case 69 , predict result/given label= 0.068198/0
predict case 70 , predict result/given label= 0.061921/0
predict case 71 , predict result/given label= 0.062354/0
predict case 72 , predict result/given label= 0.068359/0
predict case 73 , predict result/given label= 0.062762/0
predict case 74 , predict result/given label= 0.061943/0
predict case 75 , predict result/given label= 0.064825/0
predict case 76 , predict result/given label= 0.058399/0
predict case 77 , predict result/given label= 0.066255/0
predict case 78 , predict result/given label= 0.070466/0
predict case 79 , predict result/given label= 0.074955/0
predict case 80 , predict result/given label= 0.072322/0
predict case 81 , predict result/given label= 0.075314/0
