predict case 0 , predict result/given label= 0.139619/1
predict case 1 , predict result/given label= 0.180446/1
predict case 2 , predict result/given label= 0.073676/1
predict case 3 , predict result/given label= 0.069347/1
predict case 4 , predict result/given label= 0.330296/1
predict case 5 , predict result/given label= 0.072712/1
predict case 6 , predict result/given label= 0.084982/1
predict case 7 , predict result/given label= 0.179742/1
predict case 8 , predict result/given label= 0.075018/1
predict case 9 , predict result/given label= 0.136955/1
predict case 10 , predict result/given label= 0.069207/1
predict case 11 , predict result/given label= 0.155907/1
predict case 12 , predict result/given label= 0.063260/1
predict case 13 , predict result/given label= 0.421521/1
predict case 14 , predict result/given label= 0.079993/1
predict case 15 , predict result/given label= 0.067534/1
predict case 16 , predict result/given label= 0.287237/1
predict case 17 , predict result/given label= 0.075387/1
predict case 18 , predict result/given label= 0.074229/1
predict case 19 , predict result/given label= 0.367391/1
predict case 20 , predict result/given label= 0.062619/1
predict case 21 , predict result/given label= 0.500340/1
predict case 22 , predict result/given label= 0.265299/1
predict case 23 , predict result/given label= 0.195564/1
predict case 24 , predict result/given label= 0.513141/1
predict case 25 , predict result/given label= 0.540498/1
predict case 26 , predict result/given label= 0.076399/1
predict case 27 , predict result/given label= 0.072189/1
predict case 28 , predict result/given label= 0.065300/1
predict case 29 , predict result/given label= 0.156388/1
predict case 30 , predict result/given label= 0.276914/1
predict case 31 , predict result/given label= 0.060225/1
predict case 32 , predict result/given label= 0.099942/1
predict case 33 , predict result/given label= 0.086735/1
predict case 34 , predict result/given label= 0.070089/1
predict case 35 , predict result/given label= 0.360767/1
predict case 36 , predict result/given label= 0.074999/1
predict case 37 , predict result/given label= 0.722133/1
predict case 38 , predict result/given label= 0.062856/1
predict case 39 , predict result/given label= 0.142694/1
predict case 40 , predict result/given label= 0.166086/1
predict case 41 , predict result/given label= 0.073909/0
predict case 42 , predict result/given label= 0.056302/0
predict case 43 , predict result/given label= 0.091293/0
predict case 44 , predict result/given label= 0.057968/0
predict case 45 , predict result/given label= 0.068306/0
predict case 46 , predict result/given label= 0.474865/0
predict case 47 , predict result/given label= 0.072139/0
predict case 48 , predict result/given label= 0.336497/0
predict case 49 , predict result/given label= 0.075577/0
predict case 50 , predict result/given label= 0.074120/0
predict case 51 , predict result/given label= 0.067304/0
predict case 52 , predict result/given label= 0.065364/0
predict case 53 , predict result/given label= 0.102017/0
predict case 54 , predict result/given label= 0.328482/0
predict case 55 , predict result/given label= 0.108402/0
predict case 56 , predict result/given label= 0.075396/0
predict case 57 , predict result/given label= 0.072134/0
predict case 58 , predict result/given label= 0.060290/0
predict case 59 , predict result/given label= 0.070536/0
predict case 60 , predict result/given label= 0.064314/0
predict case 61 , predict result/given label= 0.442510/0
predict case 62 , predict result/given label= 0.126175/0
predict case 63 , predict result/given label= 0.634474/0
predict case 64 , predict result/given label= 0.324023/0
predict case 65 , predict result/given label= 0.067031/0
predict case 66 , predict result/given label= 0.067033/0
predict case 67 , predict result/given label= 0.351029/0
predict case 68 , predict result/given label= 0.058770/0
predict case 69 , predict result/given label= 0.059845/0
predict case 70 , predict result/given label= 0.242391/0
predict case 71 , predict result/given label= 0.056686/0
predict case 72 , predict result/given label= 0.068557/0
predict case 73 , predict result/given label= 0.376483/0
predict case 74 , predict result/given label= 0.067053/0
predict case 75 , predict result/given label= 0.504851/0
predict case 76 , predict result/given label= 0.070535/0
predict case 77 , predict result/given label= 0.063673/0
predict case 78 , predict result/given label= 0.457927/0
predict case 79 , predict result/given label= 0.670785/0
predict case 80 , predict result/given label= 0.082603/0
predict case 81 , predict result/given label= 0.304135/0
