predict case 0 , predict result/given label= 0.489690/1
predict case 1 , predict result/given label= 0.907915/1
predict case 2 , predict result/given label= 0.927072/1
predict case 3 , predict result/given label= 0.860201/1
predict case 4 , predict result/given label= 0.707862/1
predict case 5 , predict result/given label= 0.280228/1
predict case 6 , predict result/given label= 0.861739/1
predict case 7 , predict result/given label= 0.274571/1
predict case 8 , predict result/given label= 0.228645/1
predict case 9 , predict result/given label= 0.262875/1
predict case 10 , predict result/given label= 0.466168/1
predict case 11 , predict result/given label= 0.802904/1
predict case 12 , predict result/given label= 0.218269/1
predict case 13 , predict result/given label= 0.788070/1
predict case 14 , predict result/given label= 0.354758/1
predict case 15 , predict result/given label= 0.657405/1
predict case 16 , predict result/given label= 0.796805/1
predict case 17 , predict result/given label= 0.928006/1
predict case 18 , predict result/given label= 0.596770/1
predict case 19 , predict result/given label= 0.930552/1
predict case 20 , predict result/given label= 0.744232/1
predict case 21 , predict result/given label= 0.230914/1
predict case 22 , predict result/given label= 0.834049/1
predict case 23 , predict result/given label= 0.867847/1
predict case 24 , predict result/given label= 0.909491/1
predict case 25 , predict result/given label= 0.759759/1
predict case 26 , predict result/given label= 0.633411/1
predict case 27 , predict result/given label= 0.927138/1
predict case 28 , predict result/given label= 0.779254/1
predict case 29 , predict result/given label= 0.385528/1
predict case 30 , predict result/given label= 0.816084/1
predict case 31 , predict result/given label= 0.309507/1
predict case 32 , predict result/given label= 0.929280/1
predict case 33 , predict result/given label= 0.927358/1
predict case 34 , predict result/given label= 0.242569/1
predict case 35 , predict result/given label= 0.274571/1
predict case 36 , predict result/given label= 0.929442/1
predict case 37 , predict result/given label= 0.814742/1
predict case 38 , predict result/given label= 0.873826/1
predict case 39 , predict result/given label= 0.929372/1
predict case 40 , predict result/given label= 0.817830/1
predict case 41 , predict result/given label= 0.913135/1
predict case 42 , predict result/given label= 0.929959/1
predict case 43 , predict result/given label= 0.763130/1
predict case 44 , predict result/given label= 0.787931/1
predict case 45 , predict result/given label= 0.289885/1
predict case 46 , predict result/given label= 0.573494/1
predict case 47 , predict result/given label= 0.511383/1
predict case 48 , predict result/given label= 0.924906/1
predict case 49 , predict result/given label= 0.471962/1
predict case 50 , predict result/given label= 0.674025/1
predict case 51 , predict result/given label= 0.657730/1
predict case 52 , predict result/given label= 0.927976/1
predict case 53 , predict result/given label= 0.930753/1
predict case 54 , predict result/given label= 0.845966/1
predict case 55 , predict result/given label= 0.243892/1
predict case 56 , predict result/given label= 0.804753/1
predict case 57 , predict result/given label= 0.911968/1
predict case 58 , predict result/given label= 0.662163/1
predict case 59 , predict result/given label= 0.759548/1
predict case 60 , predict result/given label= 0.344015/1
predict case 61 , predict result/given label= 0.925667/1
predict case 62 , predict result/given label= 0.609099/1
predict case 63 , predict result/given label= 0.328099/1
predict case 64 , predict result/given label= 0.930701/1
predict case 65 , predict result/given label= 0.322285/1
predict case 66 , predict result/given label= 0.848693/1
predict case 67 , predict result/given label= 0.820821/1
predict case 68 , predict result/given label= 0.244362/1
predict case 69 , predict result/given label= 0.926160/1
predict case 70 , predict result/given label= 0.646891/1
predict case 71 , predict result/given label= 0.657730/1
predict case 72 , predict result/given label= 0.591695/1
predict case 73 , predict result/given label= 0.541333/1
predict case 74 , predict result/given label= 0.222693/1
predict case 75 , predict result/given label= 0.574728/1
predict case 76 , predict result/given label= 0.857746/1
predict case 77 , predict result/given label= 0.660679/1
predict case 78 , predict result/given label= 0.929904/1
predict case 79 , predict result/given label= 0.368324/1
predict case 80 , predict result/given label= 0.929284/1
predict case 81 , predict result/given label= 0.937182/1
predict case 82 , predict result/given label= 0.251228/1
predict case 83 , predict result/given label= 0.929719/1
predict case 84 , predict result/given label= 0.836651/1
predict case 85 , predict result/given label= 0.927756/1
predict case 86 , predict result/given label= 0.227487/1
predict case 87 , predict result/given label= 0.243244/1
predict case 88 , predict result/given label= 0.838740/1
predict case 89 , predict result/given label= 0.188927/1
predict case 90 , predict result/given label= 0.460671/1
predict case 91 , predict result/given label= 0.274571/1
predict case 92 , predict result/given label= 0.921990/1
predict case 93 , predict result/given label= 0.896374/1
predict case 94 , predict result/given label= 0.583050/1
predict case 95 , predict result/given label= 0.351534/1
