predict case 0 , predict result/given label= 0.758121/1
predict case 1 , predict result/given label= 0.458310/1
predict case 2 , predict result/given label= 0.616569/1
predict case 3 , predict result/given label= 0.493981/1
predict case 4 , predict result/given label= 0.401261/1
predict case 5 , predict result/given label= 0.554700/1
predict case 6 , predict result/given label= 0.363041/1
predict case 7 , predict result/given label= 0.724917/1
predict case 8 , predict result/given label= 0.818104/1
predict case 9 , predict result/given label= 0.694116/1
predict case 10 , predict result/given label= 0.574123/1
predict case 11 , predict result/given label= 0.722455/1
predict case 12 , predict result/given label= 0.878084/1
predict case 13 , predict result/given label= 0.342938/1
predict case 14 , predict result/given label= 0.443255/1
predict case 15 , predict result/given label= 0.640431/1
predict case 16 , predict result/given label= 0.474073/1
predict case 17 , predict result/given label= 0.850722/1
predict case 18 , predict result/given label= 0.355771/1
predict case 19 , predict result/given label= 0.354480/1
predict case 20 , predict result/given label= 0.354504/1
predict case 21 , predict result/given label= 0.670790/1
predict case 22 , predict result/given label= 0.577082/1
predict case 23 , predict result/given label= 0.775028/1
predict case 24 , predict result/given label= 0.435118/1
predict case 25 , predict result/given label= 0.735294/1
predict case 26 , predict result/given label= 0.614321/1
predict case 27 , predict result/given label= 0.451945/1
predict case 28 , predict result/given label= 0.427027/1
predict case 29 , predict result/given label= 0.725163/1
predict case 30 , predict result/given label= 0.426832/1
predict case 31 , predict result/given label= 0.289588/1
predict case 32 , predict result/given label= 0.424745/1
predict case 33 , predict result/given label= 0.266669/1
predict case 34 , predict result/given label= 0.330171/1
predict case 35 , predict result/given label= 0.693452/1
predict case 36 , predict result/given label= 0.580792/1
predict case 37 , predict result/given label= 0.534570/1
predict case 38 , predict result/given label= 0.691756/1
predict case 39 , predict result/given label= 0.649403/1
predict case 40 , predict result/given label= 0.484772/1
predict case 41 , predict result/given label= 0.684765/1
predict case 42 , predict result/given label= 0.669392/1
predict case 43 , predict result/given label= 0.788355/1
predict case 44 , predict result/given label= 0.366142/1
predict case 45 , predict result/given label= 0.409450/1
predict case 46 , predict result/given label= 0.539144/1
predict case 47 , predict result/given label= 0.685693/1
predict case 48 , predict result/given label= 0.489956/1
predict case 49 , predict result/given label= 0.848680/1
predict case 50 , predict result/given label= 0.618097/1
predict case 51 , predict result/given label= 0.631679/1
predict case 52 , predict result/given label= 0.810871/1
predict case 53 , predict result/given label= 0.593202/1
predict case 54 , predict result/given label= 0.886666/1
predict case 55 , predict result/given label= 0.769118/1
predict case 56 , predict result/given label= 0.626386/1
predict case 57 , predict result/given label= 0.924697/1
predict case 58 , predict result/given label= 0.339171/1
predict case 59 , predict result/given label= 0.367471/1
predict case 60 , predict result/given label= 0.469645/1
predict case 61 , predict result/given label= 0.410675/1
predict case 62 , predict result/given label= 0.578107/1
