predict case 0 , predict result/given label= 0.702867/1
predict case 1 , predict result/given label= 0.134377/1
predict case 2 , predict result/given label= 0.576492/1
predict case 3 , predict result/given label= 0.243722/1
predict case 4 , predict result/given label= 0.295037/1
predict case 5 , predict result/given label= 0.552884/1
predict case 6 , predict result/given label= 0.474487/1
predict case 7 , predict result/given label= 0.389330/1
predict case 8 , predict result/given label= 0.593644/1
predict case 9 , predict result/given label= 0.755274/1
predict case 10 , predict result/given label= 0.286582/1
predict case 11 , predict result/given label= 0.850015/1
predict case 12 , predict result/given label= 0.189426/1
predict case 13 , predict result/given label= 0.477980/1
predict case 14 , predict result/given label= 0.706543/1
predict case 15 , predict result/given label= 0.835822/1
predict case 16 , predict result/given label= 0.818301/1
predict case 17 , predict result/given label= 0.459664/1
predict case 18 , predict result/given label= 0.429894/1
predict case 19 , predict result/given label= 0.215021/1
predict case 20 , predict result/given label= 0.653084/1
predict case 21 , predict result/given label= 0.313551/1
predict case 22 , predict result/given label= 0.277910/1
predict case 23 , predict result/given label= 0.915469/1
predict case 24 , predict result/given label= 0.285109/1
predict case 25 , predict result/given label= 0.439915/1
predict case 26 , predict result/given label= 0.872989/1
predict case 27 , predict result/given label= 0.249266/1
predict case 28 , predict result/given label= 0.508926/1
predict case 29 , predict result/given label= 0.258676/1
predict case 30 , predict result/given label= 0.865315/1
predict case 31 , predict result/given label= 0.506158/1
predict case 32 , predict result/given label= 0.353359/1
predict case 33 , predict result/given label= 0.778672/1
predict case 34 , predict result/given label= 0.530089/1
predict case 35 , predict result/given label= 0.211519/1
predict case 36 , predict result/given label= 0.838724/1
predict case 37 , predict result/given label= 0.325979/1
predict case 38 , predict result/given label= 0.927843/1
predict case 39 , predict result/given label= 0.507473/1
predict case 40 , predict result/given label= 0.474372/1
predict case 41 , predict result/given label= 0.814021/1
predict case 42 , predict result/given label= 0.796030/1
predict case 43 , predict result/given label= 0.405452/1
predict case 44 , predict result/given label= 0.882546/1
predict case 45 , predict result/given label= 0.724317/1
predict case 46 , predict result/given label= 0.441064/1
predict case 47 , predict result/given label= 0.758717/1
predict case 48 , predict result/given label= 0.593694/1
predict case 49 , predict result/given label= 0.304783/1
predict case 50 , predict result/given label= 0.738555/1
predict case 51 , predict result/given label= 0.338583/1
predict case 52 , predict result/given label= 0.675473/1
predict case 53 , predict result/given label= 0.396796/1
predict case 54 , predict result/given label= 0.810167/1
predict case 55 , predict result/given label= 0.847251/1
predict case 56 , predict result/given label= 0.236645/1
predict case 57 , predict result/given label= 0.318060/1
predict case 58 , predict result/given label= 0.868857/1
predict case 59 , predict result/given label= 0.176082/1
predict case 60 , predict result/given label= 0.339355/1
predict case 61 , predict result/given label= 0.565550/1
predict case 62 , predict result/given label= 0.323755/1
predict case 63 , predict result/given label= 0.770417/1
predict case 64 , predict result/given label= 0.522878/1
predict case 65 , predict result/given label= 0.569359/1
predict case 66 , predict result/given label= 0.788328/1
predict case 67 , predict result/given label= 0.887333/1
predict case 68 , predict result/given label= 0.823704/1
predict case 69 , predict result/given label= 0.902255/1
predict case 70 , predict result/given label= 0.510687/1
predict case 71 , predict result/given label= 0.557625/1
predict case 72 , predict result/given label= 0.369729/1
predict case 73 , predict result/given label= 0.616359/1
predict case 74 , predict result/given label= 0.447543/1
predict case 75 , predict result/given label= 0.842269/1
predict case 76 , predict result/given label= 0.795825/1
predict case 77 , predict result/given label= 0.702537/1
predict case 78 , predict result/given label= 0.545687/1
predict case 79 , predict result/given label= 0.929292/1
predict case 80 , predict result/given label= 0.876108/1
predict case 81 , predict result/given label= 0.679900/1
predict case 82 , predict result/given label= 0.760335/1
predict case 83 , predict result/given label= 0.385941/1
predict case 84 , predict result/given label= 0.879397/1
predict case 85 , predict result/given label= 0.889565/1
predict case 86 , predict result/given label= 0.485588/1
predict case 87 , predict result/given label= 0.672734/1
predict case 88 , predict result/given label= 0.545751/1
predict case 89 , predict result/given label= 0.270369/1
predict case 90 , predict result/given label= 0.425276/1
predict case 91 , predict result/given label= 0.332729/1
predict case 92 , predict result/given label= 0.167659/1
predict case 93 , predict result/given label= 0.925782/1
predict case 94 , predict result/given label= 0.402076/1
predict case 95 , predict result/given label= 0.400829/1
predict case 96 , predict result/given label= 0.665654/1
predict case 97 , predict result/given label= 0.338749/1
predict case 98 , predict result/given label= 0.287334/1
predict case 99 , predict result/given label= 0.851302/1
predict case 100 , predict result/given label= 0.406325/1
predict case 101 , predict result/given label= 0.423600/1
predict case 102 , predict result/given label= 0.340522/1
predict case 103 , predict result/given label= 0.734494/1
predict case 104 , predict result/given label= 0.863724/1
predict case 105 , predict result/given label= 0.512951/1
predict case 106 , predict result/given label= 0.462700/1
predict case 107 , predict result/given label= 0.717916/1
predict case 108 , predict result/given label= 0.233644/1
predict case 109 , predict result/given label= 0.604116/1
predict case 110 , predict result/given label= 0.133347/1
predict case 111 , predict result/given label= 0.379252/1
predict case 112 , predict result/given label= 0.574757/1
predict case 113 , predict result/given label= 0.336688/1
predict case 114 , predict result/given label= 0.411498/1
predict case 115 , predict result/given label= 0.134991/1
predict case 116 , predict result/given label= 0.604116/1
predict case 117 , predict result/given label= 0.897936/1
predict case 118 , predict result/given label= 0.157602/1
predict case 119 , predict result/given label= 0.708370/1
predict case 120 , predict result/given label= 0.270326/1
predict case 121 , predict result/given label= 0.905461/1
predict case 122 , predict result/given label= 0.931466/1
predict case 123 , predict result/given label= 0.796006/1
predict case 124 , predict result/given label= 0.732819/1
predict case 125 , predict result/given label= 0.320334/1
predict case 126 , predict result/given label= 0.321274/1
predict case 127 , predict result/given label= 0.372822/1
predict case 128 , predict result/given label= 0.726810/1
predict case 129 , predict result/given label= 0.564295/1
predict case 130 , predict result/given label= 0.288106/1
predict case 131 , predict result/given label= 0.365194/1
predict case 132 , predict result/given label= 0.582487/1
predict case 133 , predict result/given label= 0.751165/1
predict case 134 , predict result/given label= 0.426876/1
