predict case 0 , predict result/given label= 0.920582/1
predict case 1 , predict result/given label= 0.778845/1
predict case 2 , predict result/given label= 0.263270/1
predict case 3 , predict result/given label= 0.800449/1
predict case 4 , predict result/given label= 0.343667/1
predict case 5 , predict result/given label= 0.492825/1
predict case 6 , predict result/given label= 0.683964/1
predict case 7 , predict result/given label= 0.860113/1
predict case 8 , predict result/given label= 0.773135/1
predict case 9 , predict result/given label= 0.456004/1
predict case 10 , predict result/given label= 0.712408/1
predict case 11 , predict result/given label= 0.350745/1
predict case 12 , predict result/given label= 0.370738/1
predict case 13 , predict result/given label= 0.830437/1
predict case 14 , predict result/given label= 0.433798/1
predict case 15 , predict result/given label= 0.534571/1
predict case 16 , predict result/given label= 0.398786/1
predict case 17 , predict result/given label= 0.826815/1
predict case 18 , predict result/given label= 0.823584/1
predict case 19 , predict result/given label= 0.293813/1
predict case 20 , predict result/given label= 0.452967/1
predict case 21 , predict result/given label= 0.424910/1
predict case 22 , predict result/given label= 0.117814/1
predict case 23 , predict result/given label= 0.809888/1
predict case 24 , predict result/given label= 0.496036/1
predict case 25 , predict result/given label= 0.915256/1
predict case 26 , predict result/given label= 0.421199/1
predict case 27 , predict result/given label= 0.651147/1
predict case 28 , predict result/given label= 0.457525/1
predict case 29 , predict result/given label= 0.791582/1
predict case 30 , predict result/given label= 0.683124/1
predict case 31 , predict result/given label= 0.323728/1
predict case 32 , predict result/given label= 0.718777/1
predict case 33 , predict result/given label= 0.730401/1
predict case 34 , predict result/given label= 0.774729/1
predict case 35 , predict result/given label= 0.389660/1
predict case 36 , predict result/given label= 0.685276/1
predict case 37 , predict result/given label= 0.742132/1
predict case 38 , predict result/given label= 0.837460/1
predict case 39 , predict result/given label= 0.800688/1
predict case 40 , predict result/given label= 0.446964/1
predict case 41 , predict result/given label= 0.585132/1
predict case 42 , predict result/given label= 0.559862/1
predict case 43 , predict result/given label= 0.862451/1
predict case 44 , predict result/given label= 0.510665/1
predict case 45 , predict result/given label= 0.744176/1
predict case 46 , predict result/given label= 0.658729/1
predict case 47 , predict result/given label= 0.807078/1
predict case 48 , predict result/given label= 0.163252/1
predict case 49 , predict result/given label= 0.571834/1
predict case 50 , predict result/given label= 0.523820/1
predict case 51 , predict result/given label= 0.926514/1
predict case 52 , predict result/given label= 0.926703/1
predict case 53 , predict result/given label= 0.576550/1
predict case 54 , predict result/given label= 0.391044/1
predict case 55 , predict result/given label= 0.406034/1
predict case 56 , predict result/given label= 0.336283/1
predict case 57 , predict result/given label= 0.366927/1
predict case 58 , predict result/given label= 0.801091/1
predict case 59 , predict result/given label= 0.814866/1
predict case 60 , predict result/given label= 0.309004/1
predict case 61 , predict result/given label= 0.835742/1
predict case 62 , predict result/given label= 0.456066/1
predict case 63 , predict result/given label= 0.104817/1
predict case 64 , predict result/given label= 0.797418/1
predict case 65 , predict result/given label= 0.496955/1
predict case 66 , predict result/given label= 0.455204/1
