predict case 0 , predict result/given label= 0.241728/1
predict case 1 , predict result/given label= 0.607380/1
predict case 2 , predict result/given label= 0.391162/1
predict case 3 , predict result/given label= 0.891670/1
predict case 4 , predict result/given label= 0.515611/1
predict case 5 , predict result/given label= 0.379447/1
predict case 6 , predict result/given label= 0.904159/1
predict case 7 , predict result/given label= 0.608342/1
predict case 8 , predict result/given label= 0.765120/1
predict case 9 , predict result/given label= 0.800199/1
predict case 10 , predict result/given label= 0.861004/1
predict case 11 , predict result/given label= 0.367484/1
predict case 12 , predict result/given label= 0.742483/1
predict case 13 , predict result/given label= 0.384835/1
predict case 14 , predict result/given label= 0.533186/1
predict case 15 , predict result/given label= 0.769629/1
predict case 16 , predict result/given label= 0.575301/1
predict case 17 , predict result/given label= 0.704073/1
predict case 18 , predict result/given label= 0.346967/1
predict case 19 , predict result/given label= 0.447680/1
predict case 20 , predict result/given label= 0.883050/1
predict case 21 , predict result/given label= 0.775442/1
predict case 22 , predict result/given label= 0.337135/1
predict case 23 , predict result/given label= 0.432814/1
predict case 24 , predict result/given label= 0.726685/1
predict case 25 , predict result/given label= 0.691540/1
predict case 26 , predict result/given label= 0.605769/1
predict case 27 , predict result/given label= 0.801555/1
predict case 28 , predict result/given label= 0.404174/1
predict case 29 , predict result/given label= 0.762315/1
predict case 30 , predict result/given label= 0.380435/1
predict case 31 , predict result/given label= 0.297751/1
predict case 32 , predict result/given label= 0.350759/1
predict case 33 , predict result/given label= 0.296547/1
predict case 34 , predict result/given label= 0.574496/1
predict case 35 , predict result/given label= 0.778296/1
predict case 36 , predict result/given label= 0.485907/1
predict case 37 , predict result/given label= 0.781886/1
predict case 38 , predict result/given label= 0.411241/1
predict case 39 , predict result/given label= 0.531854/1
predict case 40 , predict result/given label= 0.730718/1
predict case 41 , predict result/given label= 0.566358/1
predict case 42 , predict result/given label= 0.677267/1
predict case 43 , predict result/given label= 0.507528/1
predict case 44 , predict result/given label= 0.345941/1
predict case 45 , predict result/given label= 0.803516/1
predict case 46 , predict result/given label= 0.403961/1
predict case 47 , predict result/given label= 0.719575/1
predict case 48 , predict result/given label= 0.577595/1
predict case 49 , predict result/given label= 0.505899/1
predict case 50 , predict result/given label= 0.486068/1
predict case 51 , predict result/given label= 0.351525/1
predict case 52 , predict result/given label= 0.498695/1
predict case 53 , predict result/given label= 0.504673/1
predict case 54 , predict result/given label= 0.503064/1
predict case 55 , predict result/given label= 0.310343/1
predict case 56 , predict result/given label= 0.645714/1
predict case 57 , predict result/given label= 0.655421/1
predict case 58 , predict result/given label= 0.691653/1
predict case 59 , predict result/given label= 0.507394/1
predict case 60 , predict result/given label= 0.653955/1
predict case 61 , predict result/given label= 0.526759/1
predict case 62 , predict result/given label= 0.687715/1
predict case 63 , predict result/given label= 0.833494/1
predict case 64 , predict result/given label= 0.574168/1
predict case 65 , predict result/given label= 0.899191/1
predict case 66 , predict result/given label= 0.624396/1
predict case 67 , predict result/given label= 0.561768/1
predict case 68 , predict result/given label= 0.663343/1
predict case 69 , predict result/given label= 0.425637/1
predict case 70 , predict result/given label= 0.462515/1
predict case 71 , predict result/given label= 0.533276/1
predict case 72 , predict result/given label= 0.306461/1
predict case 73 , predict result/given label= 0.341333/1
predict case 74 , predict result/given label= 0.882320/1
predict case 75 , predict result/given label= 0.401744/1
predict case 76 , predict result/given label= 0.312205/1
predict case 77 , predict result/given label= 0.498561/1
predict case 78 , predict result/given label= 0.242078/1
predict case 79 , predict result/given label= 0.227760/1
predict case 80 , predict result/given label= 0.862960/1
predict case 81 , predict result/given label= 0.453305/1
predict case 82 , predict result/given label= 0.778845/1
predict case 83 , predict result/given label= 0.638246/1
predict case 84 , predict result/given label= 0.544123/1
predict case 85 , predict result/given label= 0.831850/1
predict case 86 , predict result/given label= 0.448909/1
predict case 87 , predict result/given label= 0.764893/1
predict case 88 , predict result/given label= 0.308768/1
predict case 89 , predict result/given label= 0.774445/1
predict case 90 , predict result/given label= 0.454977/1
predict case 91 , predict result/given label= 0.694686/1
predict case 92 , predict result/given label= 0.558486/1
predict case 93 , predict result/given label= 0.439027/1
predict case 94 , predict result/given label= 0.647216/1
predict case 95 , predict result/given label= 0.898515/1
predict case 96 , predict result/given label= 0.818060/1
predict case 97 , predict result/given label= 0.392570/1
predict case 98 , predict result/given label= 0.453447/1
predict case 99 , predict result/given label= 0.779058/1
predict case 100 , predict result/given label= 0.449394/1
predict case 101 , predict result/given label= 0.312401/1
predict case 102 , predict result/given label= 0.311149/1
predict case 103 , predict result/given label= 0.238906/1
predict case 104 , predict result/given label= 0.421663/1
predict case 105 , predict result/given label= 0.565927/1
predict case 106 , predict result/given label= 0.586264/1
predict case 107 , predict result/given label= 0.704068/1
predict case 108 , predict result/given label= 0.692141/1
predict case 109 , predict result/given label= 0.304975/1
