predict case 0 , predict result/given label= 0.194266/1
predict case 1 , predict result/given label= 0.069070/1
predict case 2 , predict result/given label= 0.362626/1
predict case 3 , predict result/given label= 0.227527/1
predict case 4 , predict result/given label= 0.187770/1
predict case 5 , predict result/given label= 0.872854/1
predict case 6 , predict result/given label= 0.648299/1
predict case 7 , predict result/given label= 0.554168/1
predict case 8 , predict result/given label= 0.554168/1
predict case 9 , predict result/given label= 0.071439/1
predict case 10 , predict result/given label= 0.770974/1
predict case 11 , predict result/given label= 0.505141/1
predict case 12 , predict result/given label= 0.445449/1
predict case 13 , predict result/given label= 0.227279/1
predict case 14 , predict result/given label= 0.739710/1
predict case 15 , predict result/given label= 0.082494/1
predict case 16 , predict result/given label= 0.683623/1
predict case 17 , predict result/given label= 0.667928/1
predict case 18 , predict result/given label= 0.771365/1
predict case 19 , predict result/given label= 0.381379/1
predict case 20 , predict result/given label= 0.266780/1
predict case 21 , predict result/given label= 0.217452/1
predict case 22 , predict result/given label= 0.340034/1
predict case 23 , predict result/given label= 0.625585/1
predict case 24 , predict result/given label= 0.599884/1
predict case 25 , predict result/given label= 0.238808/1
predict case 26 , predict result/given label= 0.284266/1
predict case 27 , predict result/given label= 0.146530/1
predict case 28 , predict result/given label= 0.833173/1
predict case 29 , predict result/given label= 0.461418/1
predict case 30 , predict result/given label= 0.307747/1
predict case 31 , predict result/given label= 0.445010/1
predict case 32 , predict result/given label= 0.555895/1
predict case 33 , predict result/given label= 0.217933/1
predict case 34 , predict result/given label= 0.739622/1
predict case 35 , predict result/given label= 0.850723/1
predict case 36 , predict result/given label= 0.626446/1
predict case 37 , predict result/given label= 0.217411/1
predict case 38 , predict result/given label= 0.592157/1
predict case 39 , predict result/given label= 0.644673/1
predict case 40 , predict result/given label= 0.227126/1
predict case 41 , predict result/given label= 0.358084/1
predict case 42 , predict result/given label= 0.729159/1
predict case 43 , predict result/given label= 0.554168/1
predict case 44 , predict result/given label= 0.691150/1
predict case 45 , predict result/given label= 0.103860/1
predict case 46 , predict result/given label= 0.445450/1
predict case 47 , predict result/given label= 0.371460/1
predict case 48 , predict result/given label= 0.631851/1
predict case 49 , predict result/given label= 0.321004/1
predict case 50 , predict result/given label= 0.507033/1
predict case 51 , predict result/given label= 0.251965/1
predict case 52 , predict result/given label= 0.147643/1
predict case 53 , predict result/given label= 0.216922/1
predict case 54 , predict result/given label= 0.468441/1
predict case 55 , predict result/given label= 0.345787/1
predict case 56 , predict result/given label= 0.273683/1
predict case 57 , predict result/given label= 0.586201/1
predict case 58 , predict result/given label= 0.691149/1
predict case 59 , predict result/given label= 0.227527/1
predict case 60 , predict result/given label= 0.824110/1
predict case 61 , predict result/given label= 0.726573/1
predict case 62 , predict result/given label= 0.608090/1
predict case 63 , predict result/given label= 0.789407/1
predict case 64 , predict result/given label= 0.622029/1
predict case 65 , predict result/given label= 0.188345/1
predict case 66 , predict result/given label= 0.551514/1
predict case 67 , predict result/given label= 0.550813/1
predict case 68 , predict result/given label= 0.496877/1
predict case 69 , predict result/given label= 0.183112/1
predict case 70 , predict result/given label= 0.632354/1
predict case 71 , predict result/given label= 0.632474/1
predict case 72 , predict result/given label= 0.496724/1
predict case 73 , predict result/given label= 0.427216/1
predict case 74 , predict result/given label= 0.635776/1
predict case 75 , predict result/given label= 0.216001/1
predict case 76 , predict result/given label= 0.691239/1
predict case 77 , predict result/given label= 0.515722/1
predict case 78 , predict result/given label= 0.227279/1
predict case 79 , predict result/given label= 0.217306/1
predict case 80 , predict result/given label= 0.644820/1
predict case 81 , predict result/given label= 0.878610/1
predict case 82 , predict result/given label= 0.130393/1
predict case 83 , predict result/given label= 0.388883/1
predict case 84 , predict result/given label= 0.517360/1
predict case 85 , predict result/given label= 0.236434/1
predict case 86 , predict result/given label= 0.459150/1
predict case 87 , predict result/given label= 0.824912/1
predict case 88 , predict result/given label= 0.217042/1
predict case 89 , predict result/given label= 0.509379/1
predict case 90 , predict result/given label= 0.333941/1
predict case 91 , predict result/given label= 0.649035/1
predict case 92 , predict result/given label= 0.174998/1
predict case 93 , predict result/given label= 0.283744/1
predict case 94 , predict result/given label= 0.445543/1
predict case 95 , predict result/given label= 0.438500/1
predict case 96 , predict result/given label= 0.362613/1
predict case 97 , predict result/given label= 0.260428/1
predict case 98 , predict result/given label= 0.188108/1
predict case 99 , predict result/given label= 0.312130/1
predict case 100 , predict result/given label= 0.668742/1
predict case 101 , predict result/given label= 0.542761/1
predict case 102 , predict result/given label= 0.073830/1
predict case 103 , predict result/given label= 0.334652/1
predict case 104 , predict result/given label= 0.595047/1
predict case 105 , predict result/given label= 0.312262/1
predict case 106 , predict result/given label= 0.536094/1
predict case 107 , predict result/given label= 0.455643/1
predict case 108 , predict result/given label= 0.672877/1
predict case 109 , predict result/given label= 0.249672/1
predict case 110 , predict result/given label= 0.380298/1
predict case 111 , predict result/given label= 0.145176/1
predict case 112 , predict result/given label= 0.851411/1
predict case 113 , predict result/given label= 0.073826/1
predict case 114 , predict result/given label= 0.334606/1
predict case 115 , predict result/given label= 0.606890/1
predict case 116 , predict result/given label= 0.691189/1
predict case 117 , predict result/given label= 0.236534/1
predict case 118 , predict result/given label= 0.778189/1
predict case 119 , predict result/given label= 0.312145/1
predict case 120 , predict result/given label= 0.401873/1
predict case 121 , predict result/given label= 0.495649/1
predict case 122 , predict result/given label= 0.227126/1
predict case 123 , predict result/given label= 0.591405/1
predict case 124 , predict result/given label= 0.414957/1
predict case 125 , predict result/given label= 0.272979/1
predict case 126 , predict result/given label= 0.398508/1
predict case 127 , predict result/given label= 0.346316/1
predict case 128 , predict result/given label= 0.376471/1
predict case 129 , predict result/given label= 0.334891/1
predict case 130 , predict result/given label= 0.074078/1
predict case 131 , predict result/given label= 0.202390/1
predict case 132 , predict result/given label= 0.202471/1
predict case 133 , predict result/given label= 0.402449/1
predict case 134 , predict result/given label= 0.713234/1
predict case 135 , predict result/given label= 0.450371/1
predict case 136 , predict result/given label= 0.272457/1
predict case 137 , predict result/given label= 0.288172/1
predict case 138 , predict result/given label= 0.404714/1
predict case 139 , predict result/given label= 0.306639/1
predict case 140 , predict result/given label= 0.506420/1
predict case 141 , predict result/given label= 0.679793/1
predict case 142 , predict result/given label= 0.878891/1
predict case 143 , predict result/given label= 0.482813/1
predict case 144 , predict result/given label= 0.127283/1
predict case 145 , predict result/given label= 0.507941/1
predict case 146 , predict result/given label= 0.736750/1
predict case 147 , predict result/given label= 0.318190/1
predict case 148 , predict result/given label= 0.427572/1
predict case 149 , predict result/given label= 0.299735/1
predict case 150 , predict result/given label= 0.476362/1
predict case 151 , predict result/given label= 0.416738/1
predict case 152 , predict result/given label= 0.832459/1
predict case 153 , predict result/given label= 0.431339/1
predict case 154 , predict result/given label= 0.248772/1
predict case 155 , predict result/given label= 0.605058/1
predict case 156 , predict result/given label= 0.202474/1
predict case 157 , predict result/given label= 0.714355/1
predict case 158 , predict result/given label= 0.458962/1
predict case 159 , predict result/given label= 0.478589/1
predict case 160 , predict result/given label= 0.691168/1
predict case 161 , predict result/given label= 0.072869/1
predict case 162 , predict result/given label= 0.690928/1
predict case 163 , predict result/given label= 0.477760/1
predict case 164 , predict result/given label= 0.371435/1
predict case 165 , predict result/given label= 0.661500/1
predict case 166 , predict result/given label= 0.625097/1
predict case 167 , predict result/given label= 0.250097/1
predict case 168 , predict result/given label= 0.341816/1
predict case 169 , predict result/given label= 0.718625/1
predict case 170 , predict result/given label= 0.707726/1
predict case 171 , predict result/given label= 0.461107/1
predict case 172 , predict result/given label= 0.174373/1
predict case 173 , predict result/given label= 0.346384/1
predict case 174 , predict result/given label= 0.288938/1
predict case 175 , predict result/given label= 0.451582/1
predict case 176 , predict result/given label= 0.167110/1
predict case 177 , predict result/given label= 0.167167/1
predict case 178 , predict result/given label= 0.232579/1
predict case 179 , predict result/given label= 0.737165/1
predict case 180 , predict result/given label= 0.549706/1
predict case 181 , predict result/given label= 0.739558/1
predict case 182 , predict result/given label= 0.231775/1
predict case 183 , predict result/given label= 0.487483/1
