predict case 0 , predict result/given label= 0.887087/1
predict case 1 , predict result/given label= 0.666724/1
predict case 2 , predict result/given label= 0.738482/1
predict case 3 , predict result/given label= 0.289675/1
predict case 4 , predict result/given label= 0.521966/1
predict case 5 , predict result/given label= 0.864409/1
predict case 6 , predict result/given label= 0.803716/1
predict case 7 , predict result/given label= 0.615711/1
predict case 8 , predict result/given label= 0.213191/1
predict case 9 , predict result/given label= 0.319438/1
predict case 10 , predict result/given label= 0.810608/1
predict case 11 , predict result/given label= 0.893352/1
predict case 12 , predict result/given label= 0.328115/1
predict case 13 , predict result/given label= 0.455873/1
predict case 14 , predict result/given label= 0.631542/1
predict case 15 , predict result/given label= 0.680820/1
predict case 16 , predict result/given label= 0.828766/1
predict case 17 , predict result/given label= 0.227644/1
predict case 18 , predict result/given label= 0.605883/1
predict case 19 , predict result/given label= 0.603713/1
predict case 20 , predict result/given label= 0.511721/1
predict case 21 , predict result/given label= 0.129118/1
predict case 22 , predict result/given label= 0.839297/1
predict case 23 , predict result/given label= 0.350312/1
predict case 24 , predict result/given label= 0.506685/1
predict case 25 , predict result/given label= 0.455902/1
predict case 26 , predict result/given label= 0.634270/1
predict case 27 , predict result/given label= 0.859533/1
predict case 28 , predict result/given label= 0.316532/1
predict case 29 , predict result/given label= 0.260747/1
predict case 30 , predict result/given label= 0.423939/1
predict case 31 , predict result/given label= 0.231312/1
predict case 32 , predict result/given label= 0.579397/1
predict case 33 , predict result/given label= 0.690993/1
predict case 34 , predict result/given label= 0.371319/1
predict case 35 , predict result/given label= 0.312549/1
predict case 36 , predict result/given label= 0.602805/1
predict case 37 , predict result/given label= 0.788995/1
predict case 38 , predict result/given label= 0.603717/1
predict case 39 , predict result/given label= 0.684699/1
predict case 40 , predict result/given label= 0.700642/1
predict case 41 , predict result/given label= 0.423730/1
predict case 42 , predict result/given label= 0.843070/1
predict case 43 , predict result/given label= 0.746118/1
predict case 44 , predict result/given label= 0.731748/1
predict case 45 , predict result/given label= 0.354433/1
predict case 46 , predict result/given label= 0.588522/1
predict case 47 , predict result/given label= 0.416265/1
predict case 48 , predict result/given label= 0.131093/1
predict case 49 , predict result/given label= 0.634270/1
predict case 50 , predict result/given label= 0.188496/1
predict case 51 , predict result/given label= 0.670039/1
predict case 52 , predict result/given label= 0.254851/1
predict case 53 , predict result/given label= 0.754781/1
predict case 54 , predict result/given label= 0.152411/1
predict case 55 , predict result/given label= 0.682440/1
predict case 56 , predict result/given label= 0.656135/1
predict case 57 , predict result/given label= 0.370681/1
predict case 58 , predict result/given label= 0.622886/1
predict case 59 , predict result/given label= 0.271035/1
predict case 60 , predict result/given label= 0.105096/1
predict case 61 , predict result/given label= 0.333447/1
predict case 62 , predict result/given label= 0.569665/1
predict case 63 , predict result/given label= 0.586277/1
predict case 64 , predict result/given label= 0.481953/1
predict case 65 , predict result/given label= 0.920042/1
predict case 66 , predict result/given label= 0.604300/1
predict case 67 , predict result/given label= 0.564037/1
predict case 68 , predict result/given label= 0.886168/1
predict case 69 , predict result/given label= 0.428232/1
predict case 70 , predict result/given label= 0.575360/1
predict case 71 , predict result/given label= 0.428475/1
predict case 72 , predict result/given label= 0.719491/1
predict case 73 , predict result/given label= 0.586710/1
predict case 74 , predict result/given label= 0.671368/1
predict case 75 , predict result/given label= 0.704732/1
predict case 76 , predict result/given label= 0.653449/1
predict case 77 , predict result/given label= 0.731596/1
predict case 78 , predict result/given label= 0.684257/1
predict case 79 , predict result/given label= 0.572187/1
predict case 80 , predict result/given label= 0.729793/1
predict case 81 , predict result/given label= 0.377052/1
predict case 82 , predict result/given label= 0.759728/1
predict case 83 , predict result/given label= 0.731743/1
predict case 84 , predict result/given label= 0.211678/1
predict case 85 , predict result/given label= 0.898632/1
predict case 86 , predict result/given label= 0.878661/1
predict case 87 , predict result/given label= 0.496293/1
predict case 88 , predict result/given label= 0.566259/1
predict case 89 , predict result/given label= 0.556930/1
predict case 90 , predict result/given label= 0.634270/1
predict case 91 , predict result/given label= 0.706199/1
predict case 92 , predict result/given label= 0.750408/1
predict case 93 , predict result/given label= 0.485052/1
predict case 94 , predict result/given label= 0.549488/1
predict case 95 , predict result/given label= 0.684699/1
predict case 96 , predict result/given label= 0.690086/1
predict case 97 , predict result/given label= 0.355859/1
predict case 98 , predict result/given label= 0.585125/1
predict case 99 , predict result/given label= 0.488281/1
predict case 100 , predict result/given label= 0.721983/1
predict case 101 , predict result/given label= 0.497559/1
predict case 102 , predict result/given label= 0.552675/1
predict case 103 , predict result/given label= 0.926162/1
predict case 104 , predict result/given label= 0.929798/1
predict case 105 , predict result/given label= 0.787121/1
predict case 106 , predict result/given label= 0.564025/1
predict case 107 , predict result/given label= 0.480429/1
predict case 108 , predict result/given label= 0.746701/1
predict case 109 , predict result/given label= 0.883236/1
predict case 110 , predict result/given label= 0.679082/1
predict case 111 , predict result/given label= 0.565600/1
predict case 112 , predict result/given label= 0.617556/1
predict case 113 , predict result/given label= 0.918993/1
predict case 114 , predict result/given label= 0.402797/1
predict case 115 , predict result/given label= 0.747245/1
predict case 116 , predict result/given label= 0.255301/1
predict case 117 , predict result/given label= 0.790063/1
predict case 118 , predict result/given label= 0.357877/1
predict case 119 , predict result/given label= 0.244709/1
predict case 120 , predict result/given label= 0.246718/1
predict case 121 , predict result/given label= 0.623195/1
predict case 122 , predict result/given label= 0.546985/1
predict case 123 , predict result/given label= 0.810191/1
predict case 124 , predict result/given label= 0.841182/1
predict case 125 , predict result/given label= 0.622886/1
predict case 126 , predict result/given label= 0.659630/1
predict case 127 , predict result/given label= 0.529071/1
predict case 128 , predict result/given label= 0.176795/1
predict case 129 , predict result/given label= 0.314729/1
predict case 130 , predict result/given label= 0.885887/1
predict case 131 , predict result/given label= 0.755354/1
predict case 132 , predict result/given label= 0.726190/1
predict case 133 , predict result/given label= 0.570633/1
predict case 134 , predict result/given label= 0.495758/1
predict case 135 , predict result/given label= 0.248617/1
predict case 136 , predict result/given label= 0.886335/1
predict case 137 , predict result/given label= 0.607979/1
predict case 138 , predict result/given label= 0.200137/1
predict case 139 , predict result/given label= 0.551247/1
predict case 140 , predict result/given label= 0.427386/1
predict case 141 , predict result/given label= 0.553660/1
