predict case 0 , predict result/given label= 0.213257/1
predict case 1 , predict result/given label= 0.849971/1
predict case 2 , predict result/given label= 0.712562/1
predict case 3 , predict result/given label= 0.779234/1
predict case 4 , predict result/given label= 0.389622/1
predict case 5 , predict result/given label= 0.500188/1
predict case 6 , predict result/given label= 0.934671/1
predict case 7 , predict result/given label= 0.255942/1
predict case 8 , predict result/given label= 0.255720/1
predict case 9 , predict result/given label= 0.925747/1
predict case 10 , predict result/given label= 0.235994/1
predict case 11 , predict result/given label= 0.311299/1
predict case 12 , predict result/given label= 0.926364/1
predict case 13 , predict result/given label= 0.927043/1
predict case 14 , predict result/given label= 0.648854/1
predict case 15 , predict result/given label= 0.679954/1
predict case 16 , predict result/given label= 0.768725/1
predict case 17 , predict result/given label= 0.742246/1
predict case 18 , predict result/given label= 0.226014/1
predict case 19 , predict result/given label= 0.589260/1
predict case 20 , predict result/given label= 0.925019/1
predict case 21 , predict result/given label= 0.460595/1
predict case 22 , predict result/given label= 0.936717/1
predict case 23 , predict result/given label= 0.936930/1
predict case 24 , predict result/given label= 0.901512/1
predict case 25 , predict result/given label= 0.789523/1
predict case 26 , predict result/given label= 0.440207/1
predict case 27 , predict result/given label= 0.246553/1
predict case 28 , predict result/given label= 0.877170/1
predict case 29 , predict result/given label= 0.234369/1
predict case 30 , predict result/given label= 0.262385/1
predict case 31 , predict result/given label= 0.797426/1
predict case 32 , predict result/given label= 0.545864/1
predict case 33 , predict result/given label= 0.608163/1
predict case 34 , predict result/given label= 0.932525/1
predict case 35 , predict result/given label= 0.921835/1
predict case 36 , predict result/given label= 0.930165/1
predict case 37 , predict result/given label= 0.898328/1
predict case 38 , predict result/given label= 0.691235/1
predict case 39 , predict result/given label= 0.572563/1
predict case 40 , predict result/given label= 0.866920/1
predict case 41 , predict result/given label= 0.309233/1
predict case 42 , predict result/given label= 0.931954/1
predict case 43 , predict result/given label= 0.262385/1
predict case 44 , predict result/given label= 0.930930/1
predict case 45 , predict result/given label= 0.827378/1
predict case 46 , predict result/given label= 0.279466/1
predict case 47 , predict result/given label= 0.775713/1
predict case 48 , predict result/given label= 0.901372/1
predict case 49 , predict result/given label= 0.378420/1
predict case 50 , predict result/given label= 0.558368/1
predict case 51 , predict result/given label= 0.215990/1
predict case 52 , predict result/given label= 0.292588/1
predict case 53 , predict result/given label= 0.925706/1
predict case 54 , predict result/given label= 0.444161/1
predict case 55 , predict result/given label= 0.641913/1
predict case 56 , predict result/given label= 0.331852/1
predict case 57 , predict result/given label= 0.345502/1
predict case 58 , predict result/given label= 0.928767/1
predict case 59 , predict result/given label= 0.851648/1
predict case 60 , predict result/given label= 0.868204/1
predict case 61 , predict result/given label= 0.425241/1
predict case 62 , predict result/given label= 0.687148/1
predict case 63 , predict result/given label= 0.408661/1
predict case 64 , predict result/given label= 0.764560/1
predict case 65 , predict result/given label= 0.814298/1
predict case 66 , predict result/given label= 0.838481/1
predict case 67 , predict result/given label= 0.936815/1
predict case 68 , predict result/given label= 0.841753/1
predict case 69 , predict result/given label= 0.919947/1
predict case 70 , predict result/given label= 0.471896/1
predict case 71 , predict result/given label= 0.905231/1
predict case 72 , predict result/given label= 0.564369/1
predict case 73 , predict result/given label= 0.863801/1
predict case 74 , predict result/given label= 0.936095/1
predict case 75 , predict result/given label= 0.225527/1
predict case 76 , predict result/given label= 0.895130/1
predict case 77 , predict result/given label= 0.399949/1
predict case 78 , predict result/given label= 0.764560/1
predict case 79 , predict result/given label= 0.916664/1
predict case 80 , predict result/given label= 0.535960/1
predict case 81 , predict result/given label= 0.342744/1
predict case 82 , predict result/given label= 0.750930/1
predict case 83 , predict result/given label= 0.928376/1
predict case 84 , predict result/given label= 0.937135/1
predict case 85 , predict result/given label= 0.416874/1
predict case 86 , predict result/given label= 0.833273/1
predict case 87 , predict result/given label= 0.506048/1
predict case 88 , predict result/given label= 0.232382/1
predict case 89 , predict result/given label= 0.317268/1
predict case 90 , predict result/given label= 0.278376/1
predict case 91 , predict result/given label= 0.365206/1
predict case 92 , predict result/given label= 0.683460/1
predict case 93 , predict result/given label= 0.834677/1
predict case 94 , predict result/given label= 0.936766/1
predict case 95 , predict result/given label= 0.929170/1
predict case 96 , predict result/given label= 0.398209/1
predict case 97 , predict result/given label= 0.935908/1
predict case 98 , predict result/given label= 0.926099/1
predict case 99 , predict result/given label= 0.934450/1
predict case 100 , predict result/given label= 0.783852/1
predict case 101 , predict result/given label= 0.400765/1
predict case 102 , predict result/given label= 0.404056/1
predict case 103 , predict result/given label= 0.853352/1
predict case 104 , predict result/given label= 0.793008/1
predict case 105 , predict result/given label= 0.865149/1
predict case 106 , predict result/given label= 0.933405/1
predict case 107 , predict result/given label= 0.737074/1
predict case 108 , predict result/given label= 0.543020/1
predict case 109 , predict result/given label= 0.921223/1
predict case 110 , predict result/given label= 0.924523/1
predict case 111 , predict result/given label= 0.363950/1
predict case 112 , predict result/given label= 0.917421/1
predict case 113 , predict result/given label= 0.925615/1
predict case 114 , predict result/given label= 0.924533/1
predict case 115 , predict result/given label= 0.356312/1
predict case 116 , predict result/given label= 0.936203/1
predict case 117 , predict result/given label= 0.821569/1
predict case 118 , predict result/given label= 0.670189/1
predict case 119 , predict result/given label= 0.822699/1
predict case 120 , predict result/given label= 0.769166/1
predict case 121 , predict result/given label= 0.531405/1
predict case 122 , predict result/given label= 0.931582/1
predict case 123 , predict result/given label= 0.807363/1
predict case 124 , predict result/given label= 0.927358/1
predict case 125 , predict result/given label= 0.764560/1
predict case 126 , predict result/given label= 0.317268/1
predict case 127 , predict result/given label= 0.654665/1
predict case 128 , predict result/given label= 0.634495/1
predict case 129 , predict result/given label= 0.609248/1
predict case 130 , predict result/given label= 0.885978/1
predict case 131 , predict result/given label= 0.925527/1
predict case 132 , predict result/given label= 0.929856/1
predict case 133 , predict result/given label= 0.801421/1
predict case 134 , predict result/given label= 0.866207/1
predict case 135 , predict result/given label= 0.775115/1
predict case 136 , predict result/given label= 0.782872/1
predict case 137 , predict result/given label= 0.774571/1
predict case 138 , predict result/given label= 0.936834/1
predict case 139 , predict result/given label= 0.354672/1
predict case 140 , predict result/given label= 0.394500/1
predict case 141 , predict result/given label= 0.931302/1
predict case 142 , predict result/given label= 0.930037/1
predict case 143 , predict result/given label= 0.223172/1
predict case 144 , predict result/given label= 0.911116/1
predict case 145 , predict result/given label= 0.842828/1
predict case 146 , predict result/given label= 0.923375/1
predict case 147 , predict result/given label= 0.778320/1
predict case 148 , predict result/given label= 0.804961/1
predict case 149 , predict result/given label= 0.895815/1
predict case 150 , predict result/given label= 0.928696/1
predict case 151 , predict result/given label= 0.772457/1
predict case 152 , predict result/given label= 0.831362/1
predict case 153 , predict result/given label= 0.918766/1
predict case 154 , predict result/given label= 0.704424/1
predict case 155 , predict result/given label= 0.659354/1
predict case 156 , predict result/given label= 0.248426/1
predict case 157 , predict result/given label= 0.497734/1
predict case 158 , predict result/given label= 0.888928/1
predict case 159 , predict result/given label= 0.930618/1
predict case 160 , predict result/given label= 0.840052/1
predict case 161 , predict result/given label= 0.740418/1
predict case 162 , predict result/given label= 0.846118/1
predict case 163 , predict result/given label= 0.317268/1
predict case 164 , predict result/given label= 0.877041/1
predict case 165 , predict result/given label= 0.563818/1
predict case 166 , predict result/given label= 0.899217/1
predict case 167 , predict result/given label= 0.202159/1
predict case 168 , predict result/given label= 0.834036/1
predict case 169 , predict result/given label= 0.234448/1
predict case 170 , predict result/given label= 0.784356/1
predict case 171 , predict result/given label= 0.811030/1
predict case 172 , predict result/given label= 0.751965/1
predict case 173 , predict result/given label= 0.349275/1
predict case 174 , predict result/given label= 0.375500/1
predict case 175 , predict result/given label= 0.209158/1
predict case 176 , predict result/given label= 0.548502/1
predict case 177 , predict result/given label= 0.804836/1
predict case 178 , predict result/given label= 0.864356/1
predict case 179 , predict result/given label= 0.780830/1
predict case 180 , predict result/given label= 0.881232/1
predict case 181 , predict result/given label= 0.863182/1
predict case 182 , predict result/given label= 0.932293/1
predict case 183 , predict result/given label= 0.926841/1
predict case 184 , predict result/given label= 0.897460/1
predict case 185 , predict result/given label= 0.361090/1
predict case 186 , predict result/given label= 0.925247/1
predict case 187 , predict result/given label= 0.309561/1
predict case 188 , predict result/given label= 0.380659/1
predict case 189 , predict result/given label= 0.904930/1
predict case 190 , predict result/given label= 0.924496/1
predict case 191 , predict result/given label= 0.661139/1
predict case 192 , predict result/given label= 0.281827/1
predict case 193 , predict result/given label= 0.473297/1
predict case 194 , predict result/given label= 0.883384/1
predict case 195 , predict result/given label= 0.882998/1
predict case 196 , predict result/given label= 0.324814/1
predict case 197 , predict result/given label= 0.433282/1
predict case 198 , predict result/given label= 0.883857/1
predict case 199 , predict result/given label= 0.761009/1
predict case 200 , predict result/given label= 0.916990/1
predict case 201 , predict result/given label= 0.926770/1
predict case 202 , predict result/given label= 0.457557/1
predict case 203 , predict result/given label= 0.191722/1
predict case 204 , predict result/given label= 0.429830/1
predict case 205 , predict result/given label= 0.741329/1
predict case 206 , predict result/given label= 0.235821/1
predict case 207 , predict result/given label= 0.767279/1
predict case 208 , predict result/given label= 0.766752/1
predict case 209 , predict result/given label= 0.935747/1
predict case 210 , predict result/given label= 0.788772/1
predict case 211 , predict result/given label= 0.652702/1
predict case 212 , predict result/given label= 0.925718/1
predict case 213 , predict result/given label= 0.559457/1
predict case 214 , predict result/given label= 0.201430/1
predict case 215 , predict result/given label= 0.935498/1
predict case 216 , predict result/given label= 0.623304/1
predict case 217 , predict result/given label= 0.878114/1
predict case 218 , predict result/given label= 0.935035/1
