predict case 0 , predict result/given label= 0.521306/1
predict case 1 , predict result/given label= 0.253027/1
predict case 2 , predict result/given label= 0.868050/1
predict case 3 , predict result/given label= 0.224125/1
predict case 4 , predict result/given label= 0.321337/1
predict case 5 , predict result/given label= 0.521659/1
predict case 6 , predict result/given label= 0.409121/1
predict case 7 , predict result/given label= 0.876409/1
predict case 8 , predict result/given label= 0.763848/1
predict case 9 , predict result/given label= 0.536883/1
predict case 10 , predict result/given label= 0.924738/1
predict case 11 , predict result/given label= 0.405551/1
predict case 12 , predict result/given label= 0.374392/1
predict case 13 , predict result/given label= 0.505076/1
predict case 14 , predict result/given label= 0.496565/1
predict case 15 , predict result/given label= 0.886017/1
predict case 16 , predict result/given label= 0.371985/1
predict case 17 , predict result/given label= 0.376705/1
predict case 18 , predict result/given label= 0.654757/1
predict case 19 , predict result/given label= 0.806973/1
predict case 20 , predict result/given label= 0.687911/1
predict case 21 , predict result/given label= 0.502344/1
predict case 22 , predict result/given label= 0.587293/1
predict case 23 , predict result/given label= 0.422081/1
predict case 24 , predict result/given label= 0.213910/1
predict case 25 , predict result/given label= 0.497362/1
predict case 26 , predict result/given label= 0.733827/1
predict case 27 , predict result/given label= 0.361811/1
predict case 28 , predict result/given label= 0.563875/1
predict case 29 , predict result/given label= 0.482246/1
predict case 30 , predict result/given label= 0.462805/1
predict case 31 , predict result/given label= 0.882598/1
predict case 32 , predict result/given label= 0.887879/1
predict case 33 , predict result/given label= 0.364670/1
predict case 34 , predict result/given label= 0.658596/1
predict case 35 , predict result/given label= 0.472676/1
predict case 36 , predict result/given label= 0.876847/1
predict case 37 , predict result/given label= 0.725727/1
predict case 38 , predict result/given label= 0.635615/1
predict case 39 , predict result/given label= 0.822277/1
predict case 40 , predict result/given label= 0.748014/1
predict case 41 , predict result/given label= 0.095123/1
predict case 42 , predict result/given label= 0.868915/1
predict case 43 , predict result/given label= 0.399468/1
predict case 44 , predict result/given label= 0.703721/1
predict case 45 , predict result/given label= 0.138721/1
predict case 46 , predict result/given label= 0.133024/1
predict case 47 , predict result/given label= 0.869102/1
predict case 48 , predict result/given label= 0.121509/1
predict case 49 , predict result/given label= 0.681928/1
predict case 50 , predict result/given label= 0.299783/1
predict case 51 , predict result/given label= 0.523737/1
predict case 52 , predict result/given label= 0.774970/1
predict case 53 , predict result/given label= 0.247180/1
predict case 54 , predict result/given label= 0.791405/1
predict case 55 , predict result/given label= 0.927649/1
predict case 56 , predict result/given label= 0.386571/1
predict case 57 , predict result/given label= 0.787584/1
predict case 58 , predict result/given label= 0.330188/1
predict case 59 , predict result/given label= 0.806104/1
predict case 60 , predict result/given label= 0.393509/1
predict case 61 , predict result/given label= 0.840935/1
predict case 62 , predict result/given label= 0.635571/1
predict case 63 , predict result/given label= 0.441077/1
predict case 64 , predict result/given label= 0.853312/1
predict case 65 , predict result/given label= 0.534503/1
predict case 66 , predict result/given label= 0.487215/1
predict case 67 , predict result/given label= 0.149529/1
predict case 68 , predict result/given label= 0.928804/1
predict case 69 , predict result/given label= 0.543069/1
predict case 70 , predict result/given label= 0.518945/1
predict case 71 , predict result/given label= 0.495156/1
predict case 72 , predict result/given label= 0.624362/1
predict case 73 , predict result/given label= 0.331756/1
predict case 74 , predict result/given label= 0.537193/1
predict case 75 , predict result/given label= 0.878363/1
predict case 76 , predict result/given label= 0.919224/1
predict case 77 , predict result/given label= 0.215074/1
predict case 78 , predict result/given label= 0.801917/1
predict case 79 , predict result/given label= 0.764149/1
predict case 80 , predict result/given label= 0.737733/1
predict case 81 , predict result/given label= 0.921025/1
predict case 82 , predict result/given label= 0.496564/1
predict case 83 , predict result/given label= 0.362700/1
predict case 84 , predict result/given label= 0.893249/1
predict case 85 , predict result/given label= 0.497843/1
predict case 86 , predict result/given label= 0.833759/1
predict case 87 , predict result/given label= 0.746989/1
predict case 88 , predict result/given label= 0.288376/1
predict case 89 , predict result/given label= 0.862430/0
predict case 90 , predict result/given label= 0.824350/0
predict case 91 , predict result/given label= 0.501065/0
predict case 92 , predict result/given label= 0.792804/0
predict case 93 , predict result/given label= 0.869323/0
predict case 94 , predict result/given label= 0.505423/0
predict case 95 , predict result/given label= 0.106824/0
predict case 96 , predict result/given label= 0.382324/0
predict case 97 , predict result/given label= 0.375590/0
predict case 98 , predict result/given label= 0.094089/0
predict case 99 , predict result/given label= 0.521753/0
predict case 100 , predict result/given label= 0.796600/0
predict case 101 , predict result/given label= 0.593386/0
predict case 102 , predict result/given label= 0.134492/0
predict case 103 , predict result/given label= 0.074175/0
predict case 104 , predict result/given label= 0.373153/0
predict case 105 , predict result/given label= 0.624209/0
predict case 106 , predict result/given label= 0.237616/0
predict case 107 , predict result/given label= 0.637402/0
predict case 108 , predict result/given label= 0.508724/0
predict case 109 , predict result/given label= 0.364237/0
predict case 110 , predict result/given label= 0.329203/0
predict case 111 , predict result/given label= 0.273908/0
predict case 112 , predict result/given label= 0.382467/0
predict case 113 , predict result/given label= 0.491872/0
predict case 114 , predict result/given label= 0.154811/0
predict case 115 , predict result/given label= 0.796192/0
predict case 116 , predict result/given label= 0.127207/0
predict case 117 , predict result/given label= 0.148096/0
predict case 118 , predict result/given label= 0.506402/0
