predict case 0 , predict result/given label= 0.713548/1
predict case 1 , predict result/given label= 0.521910/1
predict case 2 , predict result/given label= 0.749274/1
predict case 3 , predict result/given label= 0.462337/1
predict case 4 , predict result/given label= 0.818891/1
predict case 5 , predict result/given label= 0.896546/1
predict case 6 , predict result/given label= 0.600480/1
predict case 7 , predict result/given label= 0.193623/1
predict case 8 , predict result/given label= 0.508536/1
predict case 9 , predict result/given label= 0.882016/1
predict case 10 , predict result/given label= 0.720617/1
predict case 11 , predict result/given label= 0.664190/1
predict case 12 , predict result/given label= 0.398622/1
predict case 13 , predict result/given label= 0.405845/1
predict case 14 , predict result/given label= 0.217595/1
predict case 15 , predict result/given label= 0.421943/1
predict case 16 , predict result/given label= 0.367105/1
predict case 17 , predict result/given label= 0.470839/1
predict case 18 , predict result/given label= 0.484188/1
predict case 19 , predict result/given label= 0.275051/1
predict case 20 , predict result/given label= 0.692381/1
predict case 21 , predict result/given label= 0.792190/1
predict case 22 , predict result/given label= 0.441937/1
predict case 23 , predict result/given label= 0.469741/1
predict case 24 , predict result/given label= 0.367477/1
predict case 25 , predict result/given label= 0.224711/1
predict case 26 , predict result/given label= 0.349937/1
predict case 27 , predict result/given label= 0.473980/1
predict case 28 , predict result/given label= 0.925756/1
predict case 29 , predict result/given label= 0.628310/1
predict case 30 , predict result/given label= 0.660034/1
predict case 31 , predict result/given label= 0.805312/1
predict case 32 , predict result/given label= 0.662501/1
predict case 33 , predict result/given label= 0.551067/1
predict case 34 , predict result/given label= 0.416129/1
predict case 35 , predict result/given label= 0.799637/1
predict case 36 , predict result/given label= 0.512636/1
predict case 37 , predict result/given label= 0.489720/1
predict case 38 , predict result/given label= 0.865613/1
predict case 39 , predict result/given label= 0.642450/1
predict case 40 , predict result/given label= 0.555208/1
predict case 41 , predict result/given label= 0.628527/1
predict case 42 , predict result/given label= 0.382752/1
predict case 43 , predict result/given label= 0.694010/1
predict case 44 , predict result/given label= 0.319041/1
predict case 45 , predict result/given label= 0.615883/1
predict case 46 , predict result/given label= 0.617012/1
predict case 47 , predict result/given label= 0.837861/1
predict case 48 , predict result/given label= 0.519650/1
predict case 49 , predict result/given label= 0.776804/1
predict case 50 , predict result/given label= 0.550363/1
predict case 51 , predict result/given label= 0.636497/1
predict case 52 , predict result/given label= 0.483775/1
predict case 53 , predict result/given label= 0.593398/1
predict case 54 , predict result/given label= 0.535199/1
predict case 55 , predict result/given label= 0.502652/1
predict case 56 , predict result/given label= 0.254838/1
predict case 57 , predict result/given label= 0.741105/1
predict case 58 , predict result/given label= 0.223670/1
predict case 59 , predict result/given label= 0.369174/1
predict case 60 , predict result/given label= 0.236175/1
predict case 61 , predict result/given label= 0.616349/1
predict case 62 , predict result/given label= 0.436983/1
predict case 63 , predict result/given label= 0.204563/1
predict case 64 , predict result/given label= 0.559869/1
predict case 65 , predict result/given label= 0.664892/1
predict case 66 , predict result/given label= 0.853025/1
predict case 67 , predict result/given label= 0.904196/1
predict case 68 , predict result/given label= 0.591173/1
predict case 69 , predict result/given label= 0.434541/1
predict case 70 , predict result/given label= 0.480646/1
predict case 71 , predict result/given label= 0.505343/1
predict case 72 , predict result/given label= 0.089294/1
predict case 73 , predict result/given label= 0.642088/1
predict case 74 , predict result/given label= 0.821981/1
predict case 75 , predict result/given label= 0.685916/1
