predict case 0 , predict result/given label= 0.592462/1
predict case 1 , predict result/given label= 0.669643/1
predict case 2 , predict result/given label= 0.552240/1
predict case 3 , predict result/given label= 0.557952/1
predict case 4 , predict result/given label= 0.520119/1
predict case 5 , predict result/given label= 0.546366/1
predict case 6 , predict result/given label= 0.560517/1
predict case 7 , predict result/given label= 0.693077/1
predict case 8 , predict result/given label= 0.400473/1
predict case 9 , predict result/given label= 0.546879/1
predict case 10 , predict result/given label= 0.299888/1
predict case 11 , predict result/given label= 0.814982/1
predict case 12 , predict result/given label= 0.733823/1
predict case 13 , predict result/given label= 0.519613/1
predict case 14 , predict result/given label= 0.141851/1
predict case 15 , predict result/given label= 0.196913/1
predict case 16 , predict result/given label= 0.341258/1
predict case 17 , predict result/given label= 0.749490/1
predict case 18 , predict result/given label= 0.202126/1
predict case 19 , predict result/given label= 0.214212/1
predict case 20 , predict result/given label= 0.214451/1
predict case 21 , predict result/given label= 0.241395/1
predict case 22 , predict result/given label= 0.520394/1
predict case 23 , predict result/given label= 0.480191/1
predict case 24 , predict result/given label= 0.469519/1
predict case 25 , predict result/given label= 0.819974/1
predict case 26 , predict result/given label= 0.290115/1
predict case 27 , predict result/given label= 0.691448/1
predict case 28 , predict result/given label= 0.883587/1
predict case 29 , predict result/given label= 0.266893/1
predict case 30 , predict result/given label= 0.765073/1
predict case 31 , predict result/given label= 0.687938/1
predict case 32 , predict result/given label= 0.657625/1
predict case 33 , predict result/given label= 0.576495/1
predict case 34 , predict result/given label= 0.726503/1
predict case 35 , predict result/given label= 0.123854/1
predict case 36 , predict result/given label= 0.205617/1
predict case 37 , predict result/given label= 0.631420/1
predict case 38 , predict result/given label= 0.190392/1
predict case 39 , predict result/given label= 0.802711/1
predict case 40 , predict result/given label= 0.214301/1
predict case 41 , predict result/given label= 0.418606/1
predict case 42 , predict result/given label= 0.586931/1
predict case 43 , predict result/given label= 0.555972/1
predict case 44 , predict result/given label= 0.244256/1
predict case 45 , predict result/given label= 0.744525/1
predict case 46 , predict result/given label= 0.309039/1
predict case 47 , predict result/given label= 0.395134/1
predict case 48 , predict result/given label= 0.784646/1
predict case 49 , predict result/given label= 0.373245/1
predict case 50 , predict result/given label= 0.566853/1
predict case 51 , predict result/given label= 0.664980/1
predict case 52 , predict result/given label= 0.529710/1
predict case 53 , predict result/given label= 0.463679/1
predict case 54 , predict result/given label= 0.235739/1
predict case 55 , predict result/given label= 0.115759/1
predict case 56 , predict result/given label= 0.250094/1
predict case 57 , predict result/given label= 0.426267/1
predict case 58 , predict result/given label= 0.696904/1
predict case 59 , predict result/given label= 0.543289/1
predict case 60 , predict result/given label= 0.431397/1
predict case 61 , predict result/given label= 0.217677/1
predict case 62 , predict result/given label= 0.490058/1
predict case 63 , predict result/given label= 0.718488/1
predict case 64 , predict result/given label= 0.590318/1
predict case 65 , predict result/given label= 0.864482/1
predict case 66 , predict result/given label= 0.243382/1
predict case 67 , predict result/given label= 0.197587/1
predict case 68 , predict result/given label= 0.542858/1
predict case 69 , predict result/given label= 0.751444/1
predict case 70 , predict result/given label= 0.434481/1
predict case 71 , predict result/given label= 0.221757/1
predict case 72 , predict result/given label= 0.636552/1
predict case 73 , predict result/given label= 0.560478/1
predict case 74 , predict result/given label= 0.230618/1
predict case 75 , predict result/given label= 0.682393/1
predict case 76 , predict result/given label= 0.744484/1
predict case 77 , predict result/given label= 0.459208/1
predict case 78 , predict result/given label= 0.150885/1
predict case 79 , predict result/given label= 0.618245/1
predict case 80 , predict result/given label= 0.225181/1
predict case 81 , predict result/given label= 0.524258/1
predict case 82 , predict result/given label= 0.528848/1
predict case 83 , predict result/given label= 0.550256/1
predict case 84 , predict result/given label= 0.339399/1
predict case 85 , predict result/given label= 0.159154/1
predict case 86 , predict result/given label= 0.605626/1
predict case 87 , predict result/given label= 0.620682/1
predict case 88 , predict result/given label= 0.150686/1
predict case 89 , predict result/given label= 0.480655/0
predict case 90 , predict result/given label= 0.494959/0
predict case 91 , predict result/given label= 0.144709/0
predict case 92 , predict result/given label= 0.213172/0
predict case 93 , predict result/given label= 0.695316/0
predict case 94 , predict result/given label= 0.694210/0
predict case 95 , predict result/given label= 0.550807/0
predict case 96 , predict result/given label= 0.491061/0
predict case 97 , predict result/given label= 0.794731/0
predict case 98 , predict result/given label= 0.796232/0
predict case 99 , predict result/given label= 0.362977/0
predict case 100 , predict result/given label= 0.519583/0
predict case 101 , predict result/given label= 0.558251/0
predict case 102 , predict result/given label= 0.239868/0
predict case 103 , predict result/given label= 0.488302/0
predict case 104 , predict result/given label= 0.499034/0
predict case 105 , predict result/given label= 0.341642/0
predict case 106 , predict result/given label= 0.368357/0
predict case 107 , predict result/given label= 0.306437/0
predict case 108 , predict result/given label= 0.821297/0
predict case 109 , predict result/given label= 0.577132/0
predict case 110 , predict result/given label= 0.478052/0
predict case 111 , predict result/given label= 0.827626/0
predict case 112 , predict result/given label= 0.225506/0
predict case 113 , predict result/given label= 0.519490/0
predict case 114 , predict result/given label= 0.469740/0
