predict case 0 , predict result/given label= 0.388422/1
predict case 1 , predict result/given label= 0.700858/1
predict case 2 , predict result/given label= 0.506494/1
predict case 3 , predict result/given label= 0.936179/1
predict case 4 , predict result/given label= 0.720894/1
predict case 5 , predict result/given label= 0.395157/1
predict case 6 , predict result/given label= 0.088196/1
predict case 7 , predict result/given label= 0.753433/1
predict case 8 , predict result/given label= 0.758262/1
predict case 9 , predict result/given label= 0.900316/1
predict case 10 , predict result/given label= 0.926857/1
predict case 11 , predict result/given label= 0.866345/1
predict case 12 , predict result/given label= 0.550615/1
predict case 13 , predict result/given label= 0.202706/1
predict case 14 , predict result/given label= 0.926201/1
predict case 15 , predict result/given label= 0.577891/1
predict case 16 , predict result/given label= 0.834074/1
predict case 17 , predict result/given label= 0.792157/1
predict case 18 , predict result/given label= 0.726211/1
predict case 19 , predict result/given label= 0.912508/1
predict case 20 , predict result/given label= 0.928443/1
predict case 21 , predict result/given label= 0.383169/1
predict case 22 , predict result/given label= 0.343055/1
predict case 23 , predict result/given label= 0.308774/1
predict case 24 , predict result/given label= 0.851882/1
predict case 25 , predict result/given label= 0.760651/1
predict case 26 , predict result/given label= 0.875087/1
predict case 27 , predict result/given label= 0.844269/1
predict case 28 , predict result/given label= 0.932254/1
predict case 29 , predict result/given label= 0.784001/1
predict case 30 , predict result/given label= 0.865301/1
predict case 31 , predict result/given label= 0.610555/1
predict case 32 , predict result/given label= 0.928538/1
predict case 33 , predict result/given label= 0.074678/1
predict case 34 , predict result/given label= 0.340717/1
predict case 35 , predict result/given label= 0.925931/1
predict case 36 , predict result/given label= 0.789001/1
predict case 37 , predict result/given label= 0.483928/1
predict case 38 , predict result/given label= 0.547805/1
predict case 39 , predict result/given label= 0.763918/1
predict case 40 , predict result/given label= 0.837924/1
predict case 41 , predict result/given label= 0.503170/1
predict case 42 , predict result/given label= 0.550419/1
predict case 43 , predict result/given label= 0.605689/1
predict case 44 , predict result/given label= 0.819468/1
predict case 45 , predict result/given label= 0.687565/1
predict case 46 , predict result/given label= 0.106589/1
predict case 47 , predict result/given label= 0.909204/1
predict case 48 , predict result/given label= 0.831962/1
predict case 49 , predict result/given label= 0.697271/1
predict case 50 , predict result/given label= 0.350894/1
predict case 51 , predict result/given label= 0.452690/1
predict case 52 , predict result/given label= 0.666275/1
predict case 53 , predict result/given label= 0.345770/1
predict case 54 , predict result/given label= 0.835495/1
predict case 55 , predict result/given label= 0.409997/1
predict case 56 , predict result/given label= 0.691236/1
predict case 57 , predict result/given label= 0.226155/1
predict case 58 , predict result/given label= 0.332370/1
predict case 59 , predict result/given label= 0.075455/1
predict case 60 , predict result/given label= 0.440892/1
predict case 61 , predict result/given label= 0.576249/1
predict case 62 , predict result/given label= 0.601651/1
predict case 63 , predict result/given label= 0.748197/1
predict case 64 , predict result/given label= 0.389163/1
predict case 65 , predict result/given label= 0.499850/1
predict case 66 , predict result/given label= 0.495958/1
predict case 67 , predict result/given label= 0.589433/1
predict case 68 , predict result/given label= 0.917189/1
predict case 69 , predict result/given label= 0.251661/1
predict case 70 , predict result/given label= 0.410703/1
predict case 71 , predict result/given label= 0.131190/1
predict case 72 , predict result/given label= 0.376497/1
predict case 73 , predict result/given label= 0.872364/1
predict case 74 , predict result/given label= 0.891294/1
predict case 75 , predict result/given label= 0.735950/1
predict case 76 , predict result/given label= 0.374674/1
predict case 77 , predict result/given label= 0.540249/1
predict case 78 , predict result/given label= 0.342665/1
predict case 79 , predict result/given label= 0.736172/1
predict case 80 , predict result/given label= 0.620822/1
predict case 81 , predict result/given label= 0.925616/1
predict case 82 , predict result/given label= 0.700713/1
predict case 83 , predict result/given label= 0.226217/1
predict case 84 , predict result/given label= 0.290190/1
predict case 85 , predict result/given label= 0.323701/1
predict case 86 , predict result/given label= 0.629083/1
predict case 87 , predict result/given label= 0.193179/1
predict case 88 , predict result/given label= 0.090015/1
predict case 89 , predict result/given label= 0.346415/0
predict case 90 , predict result/given label= 0.809657/0
predict case 91 , predict result/given label= 0.095976/0
predict case 92 , predict result/given label= 0.811112/0
predict case 93 , predict result/given label= 0.164296/0
predict case 94 , predict result/given label= 0.135521/0
predict case 95 , predict result/given label= 0.154328/0
predict case 96 , predict result/given label= 0.123129/0
predict case 97 , predict result/given label= 0.520386/0
predict case 98 , predict result/given label= 0.516388/0
predict case 99 , predict result/given label= 0.535764/0
predict case 100 , predict result/given label= 0.249642/0
predict case 101 , predict result/given label= 0.596640/0
predict case 102 , predict result/given label= 0.074398/0
predict case 103 , predict result/given label= 0.150630/0
predict case 104 , predict result/given label= 0.471355/0
predict case 105 , predict result/given label= 0.138030/0
predict case 106 , predict result/given label= 0.365727/0
predict case 107 , predict result/given label= 0.317890/0
predict case 108 , predict result/given label= 0.383081/0
predict case 109 , predict result/given label= 0.106128/0
predict case 110 , predict result/given label= 0.658746/0
predict case 111 , predict result/given label= 0.094598/0
predict case 112 , predict result/given label= 0.253392/0
predict case 113 , predict result/given label= 0.152075/0
predict case 114 , predict result/given label= 0.148400/0
predict case 115 , predict result/given label= 0.628124/0
predict case 116 , predict result/given label= 0.245450/0
predict case 117 , predict result/given label= 0.491279/0
predict case 118 , predict result/given label= 0.248629/0
predict case 119 , predict result/given label= 0.070380/0
predict case 120 , predict result/given label= 0.089265/0
predict case 121 , predict result/given label= 0.498672/0
predict case 122 , predict result/given label= 0.308051/0
predict case 123 , predict result/given label= 0.221283/0
predict case 124 , predict result/given label= 0.503098/0
predict case 125 , predict result/given label= 0.464005/0
predict case 126 , predict result/given label= 0.844701/0
