predict case 0 , predict result/given label= 0.830678/1
predict case 1 , predict result/given label= 0.772185/1
predict case 2 , predict result/given label= 0.383103/1
predict case 3 , predict result/given label= 0.758552/1
predict case 4 , predict result/given label= 0.481127/1
predict case 5 , predict result/given label= 0.260036/1
predict case 6 , predict result/given label= 0.568671/1
predict case 7 , predict result/given label= 0.256059/1
predict case 8 , predict result/given label= 0.301040/1
predict case 9 , predict result/given label= 0.920855/1
predict case 10 , predict result/given label= 0.290135/1
predict case 11 , predict result/given label= 0.831673/1
predict case 12 , predict result/given label= 0.798197/1
predict case 13 , predict result/given label= 0.661700/1
predict case 14 , predict result/given label= 0.436074/1
predict case 15 , predict result/given label= 0.475847/1
predict case 16 , predict result/given label= 0.391973/1
predict case 17 , predict result/given label= 0.349459/1
predict case 18 , predict result/given label= 0.467096/1
predict case 19 , predict result/given label= 0.784439/1
predict case 20 , predict result/given label= 0.717427/1
predict case 21 , predict result/given label= 0.795359/1
predict case 22 , predict result/given label= 0.605191/1
predict case 23 , predict result/given label= 0.914553/1
predict case 24 , predict result/given label= 0.785714/1
predict case 25 , predict result/given label= 0.923213/1
predict case 26 , predict result/given label= 0.338337/1
predict case 27 , predict result/given label= 0.436899/1
predict case 28 , predict result/given label= 0.830557/1
predict case 29 , predict result/given label= 0.835394/1
predict case 30 , predict result/given label= 0.349946/1
predict case 31 , predict result/given label= 0.765060/1
predict case 32 , predict result/given label= 0.610419/1
predict case 33 , predict result/given label= 0.406122/1
predict case 34 , predict result/given label= 0.284488/1
predict case 35 , predict result/given label= 0.572494/1
predict case 36 , predict result/given label= 0.556194/1
predict case 37 , predict result/given label= 0.854873/1
predict case 38 , predict result/given label= 0.306312/1
predict case 39 , predict result/given label= 0.423884/1
predict case 40 , predict result/given label= 0.806162/1
predict case 41 , predict result/given label= 0.303998/1
predict case 42 , predict result/given label= 0.856839/1
predict case 43 , predict result/given label= 0.507927/1
predict case 44 , predict result/given label= 0.434369/1
predict case 45 , predict result/given label= 0.731935/1
predict case 46 , predict result/given label= 0.901973/1
predict case 47 , predict result/given label= 0.786286/1
predict case 48 , predict result/given label= 0.297830/1
predict case 49 , predict result/given label= 0.800646/1
