predict case 0 , predict result/given label= 0.299259/1
predict case 1 , predict result/given label= 0.230761/1
predict case 2 , predict result/given label= 0.505505/1
predict case 3 , predict result/given label= 0.332516/1
predict case 4 , predict result/given label= 0.498413/1
predict case 5 , predict result/given label= 0.918763/1
predict case 6 , predict result/given label= 0.390302/1
predict case 7 , predict result/given label= 0.733314/1
predict case 8 , predict result/given label= 0.925771/1
predict case 9 , predict result/given label= 0.829463/1
predict case 10 , predict result/given label= 0.400323/1
predict case 11 , predict result/given label= 0.890600/1
predict case 12 , predict result/given label= 0.891943/1
predict case 13 , predict result/given label= 0.833293/1
predict case 14 , predict result/given label= 0.882630/1
predict case 15 , predict result/given label= 0.513929/1
predict case 16 , predict result/given label= 0.932881/1
predict case 17 , predict result/given label= 0.307546/1
predict case 18 , predict result/given label= 0.695451/1
predict case 19 , predict result/given label= 0.625371/1
predict case 20 , predict result/given label= 0.464748/1
predict case 21 , predict result/given label= 0.353784/1
predict case 22 , predict result/given label= 0.403408/1
predict case 23 , predict result/given label= 0.393049/1
predict case 24 , predict result/given label= 0.848471/1
predict case 25 , predict result/given label= 0.409087/1
predict case 26 , predict result/given label= 0.422372/1
predict case 27 , predict result/given label= 0.278178/1
predict case 28 , predict result/given label= 0.852397/1
predict case 29 , predict result/given label= 0.915080/1
predict case 30 , predict result/given label= 0.585019/1
predict case 31 , predict result/given label= 0.335327/1
predict case 32 , predict result/given label= 0.339927/1
predict case 33 , predict result/given label= 0.273432/1
predict case 34 , predict result/given label= 0.584267/1
predict case 35 , predict result/given label= 0.925267/1
predict case 36 , predict result/given label= 0.415902/1
predict case 37 , predict result/given label= 0.716195/1
predict case 38 , predict result/given label= 0.879867/1
predict case 39 , predict result/given label= 0.876229/1
predict case 40 , predict result/given label= 0.402297/1
predict case 41 , predict result/given label= 0.412728/1
predict case 42 , predict result/given label= 0.925435/1
predict case 43 , predict result/given label= 0.441034/1
predict case 44 , predict result/given label= 0.443897/1
predict case 45 , predict result/given label= 0.472444/1
predict case 46 , predict result/given label= 0.877552/1
predict case 47 , predict result/given label= 0.665344/1
predict case 48 , predict result/given label= 0.368782/1
predict case 49 , predict result/given label= 0.886582/1
predict case 50 , predict result/given label= 0.881412/1
predict case 51 , predict result/given label= 0.446130/1
predict case 52 , predict result/given label= 0.925528/1
predict case 53 , predict result/given label= 0.927518/1
predict case 54 , predict result/given label= 0.502118/1
predict case 55 , predict result/given label= 0.301107/1
predict case 56 , predict result/given label= 0.525891/1
predict case 57 , predict result/given label= 0.395483/1
predict case 58 , predict result/given label= 0.464262/1
predict case 59 , predict result/given label= 0.729012/1
predict case 60 , predict result/given label= 0.479305/1
predict case 61 , predict result/given label= 0.881412/1
predict case 62 , predict result/given label= 0.870247/1
predict case 63 , predict result/given label= 0.532885/1
predict case 64 , predict result/given label= 0.470846/1
predict case 65 , predict result/given label= 0.310834/1
predict case 66 , predict result/given label= 0.581591/1
predict case 67 , predict result/given label= 0.390395/1
predict case 68 , predict result/given label= 0.887069/1
predict case 69 , predict result/given label= 0.376142/1
predict case 70 , predict result/given label= 0.377360/1
predict case 71 , predict result/given label= 0.236637/1
predict case 72 , predict result/given label= 0.906481/1
predict case 73 , predict result/given label= 0.886648/1
predict case 74 , predict result/given label= 0.481351/1
predict case 75 , predict result/given label= 0.801241/1
predict case 76 , predict result/given label= 0.877679/1
predict case 77 , predict result/given label= 0.464041/1
predict case 78 , predict result/given label= 0.526807/1
predict case 79 , predict result/given label= 0.491074/1
predict case 80 , predict result/given label= 0.863722/1
predict case 81 , predict result/given label= 0.327598/1
predict case 82 , predict result/given label= 0.931217/1
predict case 83 , predict result/given label= 0.848499/1
predict case 84 , predict result/given label= 0.309172/1
predict case 85 , predict result/given label= 0.511878/1
predict case 86 , predict result/given label= 0.452013/1
predict case 87 , predict result/given label= 0.888791/1
predict case 88 , predict result/given label= 0.442704/1
predict case 89 , predict result/given label= 0.411747/1
predict case 90 , predict result/given label= 0.418524/1
predict case 91 , predict result/given label= 0.895839/1
predict case 92 , predict result/given label= 0.231191/1
predict case 93 , predict result/given label= 0.348379/1
predict case 94 , predict result/given label= 0.921952/1
predict case 95 , predict result/given label= 0.333416/1
predict case 96 , predict result/given label= 0.893663/1
predict case 97 , predict result/given label= 0.800926/1
predict case 98 , predict result/given label= 0.364587/1
predict case 99 , predict result/given label= 0.916265/1
predict case 100 , predict result/given label= 0.866062/1
predict case 101 , predict result/given label= 0.659698/1
predict case 102 , predict result/given label= 0.910087/1
predict case 103 , predict result/given label= 0.863123/1
predict case 104 , predict result/given label= 0.801241/1
predict case 105 , predict result/given label= 0.930431/1
predict case 106 , predict result/given label= 0.906669/1
predict case 107 , predict result/given label= 0.443695/1
predict case 108 , predict result/given label= 0.419353/1
predict case 109 , predict result/given label= 0.908255/1
predict case 110 , predict result/given label= 0.285065/1
predict case 111 , predict result/given label= 0.427203/1
predict case 112 , predict result/given label= 0.433545/1
predict case 113 , predict result/given label= 0.427228/1
predict case 114 , predict result/given label= 0.433455/1
predict case 115 , predict result/given label= 0.904608/1
predict case 116 , predict result/given label= 0.485093/1
predict case 117 , predict result/given label= 0.879919/1
predict case 118 , predict result/given label= 0.345658/1
predict case 119 , predict result/given label= 0.534639/1
predict case 120 , predict result/given label= 0.590589/1
predict case 121 , predict result/given label= 0.924211/1
predict case 122 , predict result/given label= 0.460369/1
predict case 123 , predict result/given label= 0.273159/1
predict case 124 , predict result/given label= 0.273694/1
predict case 125 , predict result/given label= 0.490568/1
predict case 126 , predict result/given label= 0.577333/1
predict case 127 , predict result/given label= 0.910663/1
predict case 128 , predict result/given label= 0.604293/1
predict case 129 , predict result/given label= 0.684419/1
predict case 130 , predict result/given label= 0.282077/1
predict case 131 , predict result/given label= 0.387354/1
predict case 132 , predict result/given label= 0.749098/1
predict case 133 , predict result/given label= 0.923848/1
predict case 134 , predict result/given label= 0.894746/1
predict case 135 , predict result/given label= 0.753713/1
predict case 136 , predict result/given label= 0.719948/1
predict case 137 , predict result/given label= 0.869407/1
predict case 138 , predict result/given label= 0.846456/1
predict case 139 , predict result/given label= 0.461666/1
predict case 140 , predict result/given label= 0.354100/1
predict case 141 , predict result/given label= 0.357858/1
predict case 142 , predict result/given label= 0.323400/1
predict case 143 , predict result/given label= 0.920481/1
predict case 144 , predict result/given label= 0.417593/1
predict case 145 , predict result/given label= 0.924813/1
predict case 146 , predict result/given label= 0.417194/1
predict case 147 , predict result/given label= 0.230404/1
predict case 148 , predict result/given label= 0.904706/1
predict case 149 , predict result/given label= 0.338688/1
predict case 150 , predict result/given label= 0.303434/1
predict case 151 , predict result/given label= 0.695018/1
predict case 152 , predict result/given label= 0.926560/1
predict case 153 , predict result/given label= 0.930145/1
predict case 154 , predict result/given label= 0.408028/1
predict case 155 , predict result/given label= 0.906043/1
predict case 156 , predict result/given label= 0.919818/1
predict case 157 , predict result/given label= 0.858404/1
predict case 158 , predict result/given label= 0.371318/1
predict case 159 , predict result/given label= 0.497396/1
predict case 160 , predict result/given label= 0.924866/1
predict case 161 , predict result/given label= 0.857773/1
predict case 162 , predict result/given label= 0.817619/1
predict case 163 , predict result/given label= 0.894602/1
predict case 164 , predict result/given label= 0.866062/1
predict case 165 , predict result/given label= 0.873540/1
predict case 166 , predict result/given label= 0.585747/1
predict case 167 , predict result/given label= 0.448347/1
predict case 168 , predict result/given label= 0.900250/1
predict case 169 , predict result/given label= 0.392628/1
predict case 170 , predict result/given label= 0.627292/1
predict case 171 , predict result/given label= 0.323841/1
predict case 172 , predict result/given label= 0.355739/1
predict case 173 , predict result/given label= 0.924513/1
predict case 174 , predict result/given label= 0.481527/1
predict case 175 , predict result/given label= 0.861527/1
predict case 176 , predict result/given label= 0.307777/1
predict case 177 , predict result/given label= 0.662518/1
predict case 178 , predict result/given label= 0.898195/1
predict case 179 , predict result/given label= 0.416182/1
predict case 180 , predict result/given label= 0.453848/1
predict case 181 , predict result/given label= 0.489120/1
predict case 182 , predict result/given label= 0.417372/1
predict case 183 , predict result/given label= 0.358623/1
predict case 184 , predict result/given label= 0.494710/1
predict case 185 , predict result/given label= 0.437070/1
predict case 186 , predict result/given label= 0.775748/1
