predict case 0 , predict result/given label= 0.539621/1
predict case 1 , predict result/given label= 0.418962/1
predict case 2 , predict result/given label= 0.284686/1
predict case 3 , predict result/given label= 0.816757/1
predict case 4 , predict result/given label= 0.711458/1
predict case 5 , predict result/given label= 0.375800/1
predict case 6 , predict result/given label= 0.369491/1
predict case 7 , predict result/given label= 0.871900/1
predict case 8 , predict result/given label= 0.456524/1
predict case 9 , predict result/given label= 0.272654/1
predict case 10 , predict result/given label= 0.398247/1
predict case 11 , predict result/given label= 0.764158/1
predict case 12 , predict result/given label= 0.746914/1
predict case 13 , predict result/given label= 0.756881/1
predict case 14 , predict result/given label= 0.844608/1
predict case 15 , predict result/given label= 0.449654/1
predict case 16 , predict result/given label= 0.329728/1
predict case 17 , predict result/given label= 0.836163/1
predict case 18 , predict result/given label= 0.398232/1
predict case 19 , predict result/given label= 0.326939/1
predict case 20 , predict result/given label= 0.259902/1
predict case 21 , predict result/given label= 0.889581/1
predict case 22 , predict result/given label= 0.435458/1
predict case 23 , predict result/given label= 0.799200/1
predict case 24 , predict result/given label= 0.821085/1
predict case 25 , predict result/given label= 0.765287/1
predict case 26 , predict result/given label= 0.793765/1
predict case 27 , predict result/given label= 0.784652/1
predict case 28 , predict result/given label= 0.481831/1
predict case 29 , predict result/given label= 0.587533/1
predict case 30 , predict result/given label= 0.382591/1
predict case 31 , predict result/given label= 0.669186/1
predict case 32 , predict result/given label= 0.272842/1
predict case 33 , predict result/given label= 0.756022/1
predict case 34 , predict result/given label= 0.323211/1
predict case 35 , predict result/given label= 0.822882/1
predict case 36 , predict result/given label= 0.460653/1
predict case 37 , predict result/given label= 0.925783/1
predict case 38 , predict result/given label= 0.592083/1
predict case 39 , predict result/given label= 0.492697/1
predict case 40 , predict result/given label= 0.452477/1
predict case 41 , predict result/given label= 0.464138/1
predict case 42 , predict result/given label= 0.396984/1
predict case 43 , predict result/given label= 0.910850/1
predict case 44 , predict result/given label= 0.828718/1
predict case 45 , predict result/given label= 0.426545/1
predict case 46 , predict result/given label= 0.487434/1
predict case 47 , predict result/given label= 0.903055/1
predict case 48 , predict result/given label= 0.775541/1
predict case 49 , predict result/given label= 0.400708/1
predict case 50 , predict result/given label= 0.546759/1
predict case 51 , predict result/given label= 0.791127/1
predict case 52 , predict result/given label= 0.264372/1
predict case 53 , predict result/given label= 0.404099/1
predict case 54 , predict result/given label= 0.814689/1
predict case 55 , predict result/given label= 0.361482/1
predict case 56 , predict result/given label= 0.785107/1
predict case 57 , predict result/given label= 0.926206/1
predict case 58 , predict result/given label= 0.520593/1
predict case 59 , predict result/given label= 0.322038/1
predict case 60 , predict result/given label= 0.507964/1
predict case 61 , predict result/given label= 0.925097/1
predict case 62 , predict result/given label= 0.337572/1
predict case 63 , predict result/given label= 0.750651/1
predict case 64 , predict result/given label= 0.752999/1
predict case 65 , predict result/given label= 0.463176/1
predict case 66 , predict result/given label= 0.415234/1
predict case 67 , predict result/given label= 0.387426/1
predict case 68 , predict result/given label= 0.827703/1
predict case 69 , predict result/given label= 0.422090/1
predict case 70 , predict result/given label= 0.266754/1
predict case 71 , predict result/given label= 0.385077/1
predict case 72 , predict result/given label= 0.433522/1
predict case 73 , predict result/given label= 0.408960/1
predict case 74 , predict result/given label= 0.482217/1
predict case 75 , predict result/given label= 0.308679/1
predict case 76 , predict result/given label= 0.848106/1
predict case 77 , predict result/given label= 0.819050/1
predict case 78 , predict result/given label= 0.818764/1
predict case 79 , predict result/given label= 0.389310/1
predict case 80 , predict result/given label= 0.365423/1
predict case 81 , predict result/given label= 0.509560/1
predict case 82 , predict result/given label= 0.493270/1
predict case 83 , predict result/given label= 0.430314/1
predict case 84 , predict result/given label= 0.375565/1
predict case 85 , predict result/given label= 0.392504/1
predict case 86 , predict result/given label= 0.543379/1
predict case 87 , predict result/given label= 0.763105/1
predict case 88 , predict result/given label= 0.821926/1
predict case 89 , predict result/given label= 0.348563/1
predict case 90 , predict result/given label= 0.540739/1
predict case 91 , predict result/given label= 0.712874/1
predict case 92 , predict result/given label= 0.487626/1
predict case 93 , predict result/given label= 0.309502/1
predict case 94 , predict result/given label= 0.533695/1
predict case 95 , predict result/given label= 0.455791/1
predict case 96 , predict result/given label= 0.327652/1
predict case 97 , predict result/given label= 0.866653/1
predict case 98 , predict result/given label= 0.838068/1
predict case 99 , predict result/given label= 0.304928/1
predict case 100 , predict result/given label= 0.289642/1
predict case 101 , predict result/given label= 0.877294/1
predict case 102 , predict result/given label= 0.400155/1
predict case 103 , predict result/given label= 0.464017/1
predict case 104 , predict result/given label= 0.465727/1
predict case 105 , predict result/given label= 0.813398/1
predict case 106 , predict result/given label= 0.410632/1
predict case 107 , predict result/given label= 0.810011/1
predict case 108 , predict result/given label= 0.684511/1
predict case 109 , predict result/given label= 0.547815/1
predict case 110 , predict result/given label= 0.745012/1
predict case 111 , predict result/given label= 0.811707/1
predict case 112 , predict result/given label= 0.363725/1
predict case 113 , predict result/given label= 0.756420/1
predict case 114 , predict result/given label= 0.507480/1
predict case 115 , predict result/given label= 0.749423/1
predict case 116 , predict result/given label= 0.323005/1
predict case 117 , predict result/given label= 0.788634/1
predict case 118 , predict result/given label= 0.875034/1
predict case 119 , predict result/given label= 0.442553/1
predict case 120 , predict result/given label= 0.854259/1
predict case 121 , predict result/given label= 0.437589/1
predict case 122 , predict result/given label= 0.536868/1
predict case 123 , predict result/given label= 0.811707/1
predict case 124 , predict result/given label= 0.826739/1
predict case 125 , predict result/given label= 0.390464/1
predict case 126 , predict result/given label= 0.768339/1
predict case 127 , predict result/given label= 0.317045/1
predict case 128 , predict result/given label= 0.292228/1
predict case 129 , predict result/given label= 0.329585/1
predict case 130 , predict result/given label= 0.439121/1
predict case 131 , predict result/given label= 0.792197/1
predict case 132 , predict result/given label= 0.890314/1
predict case 133 , predict result/given label= 0.474032/1
predict case 134 , predict result/given label= 0.480001/1
predict case 135 , predict result/given label= 0.677483/1
predict case 136 , predict result/given label= 0.765291/1
predict case 137 , predict result/given label= 0.508863/1
predict case 138 , predict result/given label= 0.451346/1
predict case 139 , predict result/given label= 0.563371/1
predict case 140 , predict result/given label= 0.797169/1
predict case 141 , predict result/given label= 0.299824/1
predict case 142 , predict result/given label= 0.548411/1
predict case 143 , predict result/given label= 0.419005/1
predict case 144 , predict result/given label= 0.927945/1
predict case 145 , predict result/given label= 0.393509/1
predict case 146 , predict result/given label= 0.414096/1
predict case 147 , predict result/given label= 0.728712/1
predict case 148 , predict result/given label= 0.326825/1
predict case 149 , predict result/given label= 0.404163/1
predict case 150 , predict result/given label= 0.404303/1
predict case 151 , predict result/given label= 0.523058/1
