predict case 0 , predict result/given label= 0.638831/1
predict case 1 , predict result/given label= 0.473220/1
predict case 2 , predict result/given label= 0.339622/1
predict case 3 , predict result/given label= 0.820358/1
predict case 4 , predict result/given label= 0.506514/1
predict case 5 , predict result/given label= 0.362335/1
predict case 6 , predict result/given label= 0.334635/1
predict case 7 , predict result/given label= 0.484128/1
predict case 8 , predict result/given label= 0.358400/1
predict case 9 , predict result/given label= 0.929348/1
predict case 10 , predict result/given label= 0.327516/1
predict case 11 , predict result/given label= 0.334620/1
predict case 12 , predict result/given label= 0.482834/1
predict case 13 , predict result/given label= 0.334744/1
predict case 14 , predict result/given label= 0.530757/1
predict case 15 , predict result/given label= 0.933513/1
predict case 16 , predict result/given label= 0.389615/1
predict case 17 , predict result/given label= 0.386588/1
predict case 18 , predict result/given label= 0.905398/1
predict case 19 , predict result/given label= 0.933853/1
predict case 20 , predict result/given label= 0.930306/1
predict case 21 , predict result/given label= 0.502704/1
predict case 22 , predict result/given label= 0.500664/1
predict case 23 , predict result/given label= 0.905745/1
predict case 24 , predict result/given label= 0.605447/1
predict case 25 , predict result/given label= 0.499661/1
predict case 26 , predict result/given label= 0.932716/1
predict case 27 , predict result/given label= 0.279831/1
predict case 28 , predict result/given label= 0.655267/1
predict case 29 , predict result/given label= 0.926610/1
predict case 30 , predict result/given label= 0.917118/1
predict case 31 , predict result/given label= 0.744646/1
predict case 32 , predict result/given label= 0.420512/1
predict case 33 , predict result/given label= 0.924335/1
predict case 34 , predict result/given label= 0.864628/1
predict case 35 , predict result/given label= 0.924403/1
predict case 36 , predict result/given label= 0.900576/1
predict case 37 , predict result/given label= 0.887939/1
predict case 38 , predict result/given label= 0.719695/1
predict case 39 , predict result/given label= 0.938348/1
predict case 40 , predict result/given label= 0.430458/1
predict case 41 , predict result/given label= 0.802685/1
predict case 42 , predict result/given label= 0.608390/1
predict case 43 , predict result/given label= 0.591320/1
predict case 44 , predict result/given label= 0.468972/1
predict case 45 , predict result/given label= 0.508520/1
predict case 46 , predict result/given label= 0.466606/1
predict case 47 , predict result/given label= 0.926732/1
predict case 48 , predict result/given label= 0.333403/1
predict case 49 , predict result/given label= 0.389292/1
predict case 50 , predict result/given label= 0.649087/1
predict case 51 , predict result/given label= 0.875637/1
predict case 52 , predict result/given label= 0.887713/1
predict case 53 , predict result/given label= 0.546882/1
predict case 54 , predict result/given label= 0.330783/1
predict case 55 , predict result/given label= 0.706546/1
predict case 56 , predict result/given label= 0.313574/1
