predict case 0 , predict result/given label= 0.905921/1
predict case 1 , predict result/given label= 0.853383/1
predict case 2 , predict result/given label= 0.756121/1
predict case 3 , predict result/given label= 0.074020/1
predict case 4 , predict result/given label= 0.102475/1
predict case 5 , predict result/given label= 0.087717/1
predict case 6 , predict result/given label= 0.141504/1
predict case 7 , predict result/given label= 0.729303/1
predict case 8 , predict result/given label= 0.495318/1
predict case 9 , predict result/given label= 0.780633/1
predict case 10 , predict result/given label= 0.073748/1
predict case 11 , predict result/given label= 0.068002/1
predict case 12 , predict result/given label= 0.073512/1
predict case 13 , predict result/given label= 0.212351/1
predict case 14 , predict result/given label= 0.358417/1
predict case 15 , predict result/given label= 0.074510/1
predict case 16 , predict result/given label= 0.103962/1
predict case 17 , predict result/given label= 0.482052/1
predict case 18 , predict result/given label= 0.074667/1
predict case 19 , predict result/given label= 0.072427/1
predict case 20 , predict result/given label= 0.383460/1
predict case 21 , predict result/given label= 0.221974/1
predict case 22 , predict result/given label= 0.239937/1
predict case 23 , predict result/given label= 0.496277/1
predict case 24 , predict result/given label= 0.472913/1
predict case 25 , predict result/given label= 0.289014/1
predict case 26 , predict result/given label= 0.132626/1
predict case 27 , predict result/given label= 0.178894/1
predict case 28 , predict result/given label= 0.106982/1
predict case 29 , predict result/given label= 0.173357/1
predict case 30 , predict result/given label= 0.071965/1
predict case 31 , predict result/given label= 0.278113/1
predict case 32 , predict result/given label= 0.119573/1
predict case 33 , predict result/given label= 0.225910/1
predict case 34 , predict result/given label= 0.858147/1
predict case 35 , predict result/given label= 0.190215/1
predict case 36 , predict result/given label= 0.078989/1
predict case 37 , predict result/given label= 0.232605/1
predict case 38 , predict result/given label= 0.883849/1
predict case 39 , predict result/given label= 0.250963/1
predict case 40 , predict result/given label= 0.073840/1
predict case 41 , predict result/given label= 0.420860/1
predict case 42 , predict result/given label= 0.113999/1
predict case 43 , predict result/given label= 0.068725/0
predict case 44 , predict result/given label= 0.069347/0
predict case 45 , predict result/given label= 0.431237/0
predict case 46 , predict result/given label= 0.289720/0
predict case 47 , predict result/given label= 0.079389/0
predict case 48 , predict result/given label= 0.232549/0
predict case 49 , predict result/given label= 0.069023/0
predict case 50 , predict result/given label= 0.096844/0
predict case 51 , predict result/given label= 0.537643/0
predict case 52 , predict result/given label= 0.102858/0
predict case 53 , predict result/given label= 0.069498/0
predict case 54 , predict result/given label= 0.798983/0
predict case 55 , predict result/given label= 0.074827/0
predict case 56 , predict result/given label= 0.127009/0
predict case 57 , predict result/given label= 0.065343/0
predict case 58 , predict result/given label= 0.263533/0
predict case 59 , predict result/given label= 0.069440/0
predict case 60 , predict result/given label= 0.223088/0
predict case 61 , predict result/given label= 0.370847/0
predict case 62 , predict result/given label= 0.116749/0
predict case 63 , predict result/given label= 0.545571/0
predict case 64 , predict result/given label= 0.312047/0
predict case 65 , predict result/given label= 0.234106/0
predict case 66 , predict result/given label= 0.087285/0
predict case 67 , predict result/given label= 0.073762/0
predict case 68 , predict result/given label= 0.495201/0
predict case 69 , predict result/given label= 0.068896/0
predict case 70 , predict result/given label= 0.392590/0
predict case 71 , predict result/given label= 0.068966/0
predict case 72 , predict result/given label= 0.661946/0
predict case 73 , predict result/given label= 0.079447/0
predict case 74 , predict result/given label= 0.132337/0
predict case 75 , predict result/given label= 0.271849/0
predict case 76 , predict result/given label= 0.068268/0
predict case 77 , predict result/given label= 0.490714/0
predict case 78 , predict result/given label= 0.097691/0
predict case 79 , predict result/given label= 0.740411/0
predict case 80 , predict result/given label= 0.730875/0
predict case 81 , predict result/given label= 0.209919/0
predict case 82 , predict result/given label= 0.074178/0
predict case 83 , predict result/given label= 0.237925/0
predict case 84 , predict result/given label= 0.423291/0
predict case 85 , predict result/given label= 0.086221/0
