predict case 0 , predict result/given label= 0.135663/1
predict case 1 , predict result/given label= 0.069844/1
predict case 2 , predict result/given label= 0.104569/1
predict case 3 , predict result/given label= 0.178516/1
predict case 4 , predict result/given label= 0.130366/1
predict case 5 , predict result/given label= 0.070102/1
predict case 6 , predict result/given label= 0.108957/1
predict case 7 , predict result/given label= 0.110186/1
predict case 8 , predict result/given label= 0.072557/1
predict case 9 , predict result/given label= 0.075452/1
predict case 10 , predict result/given label= 0.467254/1
predict case 11 , predict result/given label= 0.130366/1
predict case 12 , predict result/given label= 0.466404/1
predict case 13 , predict result/given label= 0.249248/1
predict case 14 , predict result/given label= 0.214296/1
predict case 15 , predict result/given label= 0.070033/1
predict case 16 , predict result/given label= 0.442467/1
predict case 17 , predict result/given label= 0.581594/1
predict case 18 , predict result/given label= 0.206383/1
predict case 19 , predict result/given label= 0.118178/1
predict case 20 , predict result/given label= 0.319376/1
predict case 21 , predict result/given label= 0.163652/1
predict case 22 , predict result/given label= 0.072110/1
predict case 23 , predict result/given label= 0.074102/1
predict case 24 , predict result/given label= 0.075452/1
predict case 25 , predict result/given label= 0.371114/1
predict case 26 , predict result/given label= 0.072110/1
predict case 27 , predict result/given label= 0.137993/1
predict case 28 , predict result/given label= 0.523877/1
predict case 29 , predict result/given label= 0.192605/1
predict case 30 , predict result/given label= 0.466404/1
predict case 31 , predict result/given label= 0.075847/1
predict case 32 , predict result/given label= 0.073830/1
predict case 33 , predict result/given label= 0.371665/1
predict case 34 , predict result/given label= 0.467254/1
predict case 35 , predict result/given label= 0.073798/1
predict case 36 , predict result/given label= 0.072557/1
predict case 37 , predict result/given label= 0.442467/1
predict case 38 , predict result/given label= 0.203709/1
predict case 39 , predict result/given label= 0.069798/1
predict case 40 , predict result/given label= 0.165399/1
predict case 41 , predict result/given label= 0.069844/1
predict case 42 , predict result/given label= 0.535394/1
predict case 43 , predict result/given label= 0.107808/1
predict case 44 , predict result/given label= 0.171101/1
predict case 45 , predict result/given label= 0.118178/1
predict case 46 , predict result/given label= 0.234156/1
predict case 47 , predict result/given label= 0.074102/1
predict case 48 , predict result/given label= 0.139512/1
predict case 49 , predict result/given label= 0.163652/1
