predict case 0 , predict result/given label= 0.495333/1
predict case 1 , predict result/given label= 0.635099/1
predict case 2 , predict result/given label= 0.247224/1
predict case 3 , predict result/given label= 0.342216/1
predict case 4 , predict result/given label= 0.238996/1
predict case 5 , predict result/given label= 0.070241/1
predict case 6 , predict result/given label= 0.105140/1
predict case 7 , predict result/given label= 0.113923/1
predict case 8 , predict result/given label= 0.075195/1
predict case 9 , predict result/given label= 0.104227/1
predict case 10 , predict result/given label= 0.418530/1
predict case 11 , predict result/given label= 0.153271/1
predict case 12 , predict result/given label= 0.073541/1
predict case 13 , predict result/given label= 0.070293/1
predict case 14 , predict result/given label= 0.109546/1
predict case 15 , predict result/given label= 0.073705/1
predict case 16 , predict result/given label= 0.075196/1
predict case 17 , predict result/given label= 0.642359/1
predict case 18 , predict result/given label= 0.239182/1
predict case 19 , predict result/given label= 0.693324/1
predict case 20 , predict result/given label= 0.072203/1
predict case 21 , predict result/given label= 0.746116/1
predict case 22 , predict result/given label= 0.078776/1
predict case 23 , predict result/given label= 0.105791/1
predict case 24 , predict result/given label= 0.075196/1
predict case 25 , predict result/given label= 0.532770/1
predict case 26 , predict result/given label= 0.063454/1
predict case 27 , predict result/given label= 0.204237/1
predict case 28 , predict result/given label= 0.444373/1
predict case 29 , predict result/given label= 0.204237/1
predict case 30 , predict result/given label= 0.072203/1
predict case 31 , predict result/given label= 0.079918/1
predict case 32 , predict result/given label= 0.073705/1
predict case 33 , predict result/given label= 0.075196/1
predict case 34 , predict result/given label= 0.073392/1
predict case 35 , predict result/given label= 0.075489/1
predict case 36 , predict result/given label= 0.288553/1
predict case 37 , predict result/given label= 0.068567/1
predict case 38 , predict result/given label= 0.109546/1
predict case 39 , predict result/given label= 0.069796/1
predict case 40 , predict result/given label= 0.585318/1
predict case 41 , predict result/given label= 0.071814/1
predict case 42 , predict result/given label= 0.070066/1
predict case 43 , predict result/given label= 0.068758/1
predict case 44 , predict result/given label= 0.642359/1
predict case 45 , predict result/given label= 0.424284/1
predict case 46 , predict result/given label= 0.174249/1
predict case 47 , predict result/given label= 0.270977/1
predict case 48 , predict result/given label= 0.444373/1
predict case 49 , predict result/given label= 0.070876/1
predict case 50 , predict result/given label= 0.101862/1
predict case 51 , predict result/given label= 0.073705/1
predict case 52 , predict result/given label= 0.559268/1
predict case 53 , predict result/given label= 0.125363/1
predict case 54 , predict result/given label= 0.075079/1
predict case 55 , predict result/given label= 0.176931/1
predict case 56 , predict result/given label= 0.161952/1
predict case 57 , predict result/given label= 0.174249/1
predict case 58 , predict result/given label= 0.187885/1
predict case 59 , predict result/given label= 0.140949/1
predict case 60 , predict result/given label= 0.385142/1
predict case 61 , predict result/given label= 0.072608/1
predict case 62 , predict result/given label= 0.068758/1
predict case 63 , predict result/given label= 0.072903/1
predict case 64 , predict result/given label= 0.487921/1
predict case 65 , predict result/given label= 0.320988/1
predict case 66 , predict result/given label= 0.761406/1
predict case 67 , predict result/given label= 0.761406/1
predict case 68 , predict result/given label= 0.239182/1
predict case 69 , predict result/given label= 0.106495/1
predict case 70 , predict result/given label= 0.448215/1
predict case 71 , predict result/given label= 0.066445/1
predict case 72 , predict result/given label= 0.073385/1
predict case 73 , predict result/given label= 0.241747/1
predict case 74 , predict result/given label= 0.066689/1
predict case 75 , predict result/given label= 0.074238/1
predict case 76 , predict result/given label= 0.075196/1
predict case 77 , predict result/given label= 0.109546/1
predict case 78 , predict result/given label= 0.073392/1
predict case 79 , predict result/given label= 0.276064/1
predict case 80 , predict result/given label= 0.585318/1
predict case 81 , predict result/given label= 0.244479/1
predict case 82 , predict result/given label= 0.444373/1
predict case 83 , predict result/given label= 0.282161/1
