predict case 0 , predict result/given label= 0.066008/1
predict case 1 , predict result/given label= 0.866688/1
predict case 2 , predict result/given label= 0.547214/1
predict case 3 , predict result/given label= 0.242395/1
predict case 4 , predict result/given label= 0.540773/1
predict case 5 , predict result/given label= 0.866688/1
predict case 6 , predict result/given label= 0.058628/1
predict case 7 , predict result/given label= 0.275688/1
predict case 8 , predict result/given label= 0.060732/1
predict case 9 , predict result/given label= 0.070017/1
predict case 10 , predict result/given label= 0.072287/1
predict case 11 , predict result/given label= 0.061597/1
predict case 12 , predict result/given label= 0.064387/1
predict case 13 , predict result/given label= 0.073035/1
predict case 14 , predict result/given label= 0.069991/1
predict case 15 , predict result/given label= 0.071772/1
predict case 16 , predict result/given label= 0.325816/1
predict case 17 , predict result/given label= 0.356732/1
predict case 18 , predict result/given label= 0.858026/1
predict case 19 , predict result/given label= 0.067271/1
predict case 20 , predict result/given label= 0.069279/1
predict case 21 , predict result/given label= 0.068197/1
predict case 22 , predict result/given label= 0.074578/1
predict case 23 , predict result/given label= 0.064997/1
predict case 24 , predict result/given label= 0.280988/1
predict case 25 , predict result/given label= 0.275688/1
predict case 26 , predict result/given label= 0.070719/1
predict case 27 , predict result/given label= 0.074578/1
predict case 28 , predict result/given label= 0.069991/1
predict case 29 , predict result/given label= 0.197570/1
predict case 30 , predict result/given label= 0.349244/1
predict case 31 , predict result/given label= 0.066008/1
predict case 32 , predict result/given label= 0.310398/1
predict case 33 , predict result/given label= 0.073035/1
predict case 34 , predict result/given label= 0.069543/1
predict case 35 , predict result/given label= 0.280988/1
predict case 36 , predict result/given label= 0.067541/1
predict case 37 , predict result/given label= 0.540773/1
predict case 38 , predict result/given label= 0.069543/1
predict case 39 , predict result/given label= 0.069986/1
predict case 40 , predict result/given label= 0.639137/1
predict case 41 , predict result/given label= 0.280988/1
predict case 42 , predict result/given label= 0.068042/1
predict case 43 , predict result/given label= 0.279405/1
predict case 44 , predict result/given label= 0.071772/1
predict case 45 , predict result/given label= 0.349244/1
predict case 46 , predict result/given label= 0.062804/1
predict case 47 , predict result/given label= 0.061597/1
predict case 48 , predict result/given label= 0.067303/1
predict case 49 , predict result/given label= 0.069478/1
predict case 50 , predict result/given label= 0.069002/1
predict case 51 , predict result/given label= 0.197570/1
predict case 52 , predict result/given label= 0.071772/1
predict case 53 , predict result/given label= 0.066883/1
predict case 54 , predict result/given label= 0.072367/1
predict case 55 , predict result/given label= 0.199273/1
predict case 56 , predict result/given label= 0.067975/1
predict case 57 , predict result/given label= 0.063428/1
predict case 58 , predict result/given label= 0.848818/1
predict case 59 , predict result/given label= 0.272158/1
predict case 60 , predict result/given label= 0.072478/1
predict case 61 , predict result/given label= 0.368961/1
predict case 62 , predict result/given label= 0.064208/1
predict case 63 , predict result/given label= 0.069534/1
predict case 64 , predict result/given label= 0.275688/1
predict case 65 , predict result/given label= 0.257438/1
predict case 66 , predict result/given label= 0.197690/1
predict case 67 , predict result/given label= 0.229394/1
predict case 68 , predict result/given label= 0.320423/1
predict case 69 , predict result/given label= 0.071921/1
predict case 70 , predict result/given label= 0.065863/1
predict case 71 , predict result/given label= 0.062490/1
predict case 72 , predict result/given label= 0.732071/1
predict case 73 , predict result/given label= 0.067308/1
predict case 74 , predict result/given label= 0.067975/1
predict case 75 , predict result/given label= 0.639137/1
