predict case 0 , predict result/given label= 0.403636/1
predict case 1 , predict result/given label= 0.072996/1
predict case 2 , predict result/given label= 0.162790/1
predict case 3 , predict result/given label= 0.069637/1
predict case 4 , predict result/given label= 0.070366/1
predict case 5 , predict result/given label= 0.093891/1
predict case 6 , predict result/given label= 0.144873/1
predict case 7 , predict result/given label= 0.234890/1
predict case 8 , predict result/given label= 0.060920/1
predict case 9 , predict result/given label= 0.070332/1
predict case 10 , predict result/given label= 0.639796/1
predict case 11 , predict result/given label= 0.440635/1
predict case 12 , predict result/given label= 0.403636/1
predict case 13 , predict result/given label= 0.073338/1
predict case 14 , predict result/given label= 0.284763/1
predict case 15 , predict result/given label= 0.051689/1
predict case 16 , predict result/given label= 0.168358/1
predict case 17 , predict result/given label= 0.193036/1
predict case 18 , predict result/given label= 0.436819/1
predict case 19 , predict result/given label= 0.085337/1
predict case 20 , predict result/given label= 0.074336/1
predict case 21 , predict result/given label= 0.072996/1
predict case 22 , predict result/given label= 0.412604/1
predict case 23 , predict result/given label= 0.164427/1
predict case 24 , predict result/given label= 0.060812/1
predict case 25 , predict result/given label= 0.072816/1
predict case 26 , predict result/given label= 0.351664/1
predict case 27 , predict result/given label= 0.162119/1
predict case 28 , predict result/given label= 0.093446/1
predict case 29 , predict result/given label= 0.205176/1
predict case 30 , predict result/given label= 0.111192/1
predict case 31 , predict result/given label= 0.162790/1
predict case 32 , predict result/given label= 0.090311/1
predict case 33 , predict result/given label= 0.146832/1
predict case 34 , predict result/given label= 0.351664/1
predict case 35 , predict result/given label= 0.072816/1
predict case 36 , predict result/given label= 0.077518/1
predict case 37 , predict result/given label= 0.436776/1
predict case 38 , predict result/given label= 0.075259/1
predict case 39 , predict result/given label= 0.074627/1
predict case 40 , predict result/given label= 0.069125/1
predict case 41 , predict result/given label= 0.103252/1
predict case 42 , predict result/given label= 0.060920/1
predict case 43 , predict result/given label= 0.146832/1
predict case 44 , predict result/given label= 0.339901/1
predict case 45 , predict result/given label= 0.146832/1
predict case 46 , predict result/given label= 0.051667/1
predict case 47 , predict result/given label= 0.380532/1
predict case 48 , predict result/given label= 0.073338/1
predict case 49 , predict result/given label= 0.051667/1
predict case 50 , predict result/given label= 0.386889/1
predict case 51 , predict result/given label= 0.111192/1
predict case 52 , predict result/given label= 0.149097/1
predict case 53 , predict result/given label= 0.227826/1
predict case 54 , predict result/given label= 0.656808/1
predict case 55 , predict result/given label= 0.068083/1
predict case 56 , predict result/given label= 0.258102/1
predict case 57 , predict result/given label= 0.724288/1
predict case 58 , predict result/given label= 0.068083/1
predict case 59 , predict result/given label= 0.342809/1
predict case 60 , predict result/given label= 0.195102/1
predict case 61 , predict result/given label= 0.436819/1
predict case 62 , predict result/given label= 0.472468/1
predict case 63 , predict result/given label= 0.151672/1
predict case 64 , predict result/given label= 0.241417/1
predict case 65 , predict result/given label= 0.058028/1
predict case 66 , predict result/given label= 0.146832/1
predict case 67 , predict result/given label= 0.075365/1
predict case 68 , predict result/given label= 0.668200/1
predict case 69 , predict result/given label= 0.073213/1
predict case 70 , predict result/given label= 0.051689/1
predict case 71 , predict result/given label= 0.068339/1
predict case 72 , predict result/given label= 0.073835/1
predict case 73 , predict result/given label= 0.075259/1
predict case 74 , predict result/given label= 0.157494/1
predict case 75 , predict result/given label= 0.482523/1
predict case 76 , predict result/given label= 0.148266/1
predict case 77 , predict result/given label= 0.229198/1
predict case 78 , predict result/given label= 0.062524/1
predict case 79 , predict result/given label= 0.229198/1
predict case 80 , predict result/given label= 0.718894/1
predict case 81 , predict result/given label= 0.067787/1
predict case 82 , predict result/given label= 0.096935/1
predict case 83 , predict result/given label= 0.103252/1
predict case 84 , predict result/given label= 0.093891/1
predict case 85 , predict result/given label= 0.069962/1
predict case 86 , predict result/given label= 0.148681/1
