predict case 0 , predict result/given label= 0.489282/1
predict case 1 , predict result/given label= 0.053734/1
predict case 2 , predict result/given label= 0.126837/1
predict case 3 , predict result/given label= 0.187116/1
predict case 4 , predict result/given label= 0.074593/1
predict case 5 , predict result/given label= 0.074324/1
predict case 6 , predict result/given label= 0.262675/1
predict case 7 , predict result/given label= 0.586227/1
predict case 8 , predict result/given label= 0.178939/1
predict case 9 , predict result/given label= 0.065133/1
predict case 10 , predict result/given label= 0.074052/1
predict case 11 , predict result/given label= 0.123077/1
predict case 12 , predict result/given label= 0.480108/1
predict case 13 , predict result/given label= 0.581342/1
predict case 14 , predict result/given label= 0.066782/1
predict case 15 , predict result/given label= 0.063381/1
predict case 16 , predict result/given label= 0.586713/1
predict case 17 , predict result/given label= 0.061234/1
predict case 18 , predict result/given label= 0.067697/1
predict case 19 , predict result/given label= 0.299140/1
predict case 20 , predict result/given label= 0.071556/1
predict case 21 , predict result/given label= 0.067015/1
predict case 22 , predict result/given label= 0.070514/1
predict case 23 , predict result/given label= 0.073049/1
predict case 24 , predict result/given label= 0.559645/1
predict case 25 , predict result/given label= 0.299513/1
predict case 26 , predict result/given label= 0.069054/1
predict case 27 , predict result/given label= 0.075862/1
predict case 28 , predict result/given label= 0.059233/1
predict case 29 , predict result/given label= 0.074874/1
predict case 30 , predict result/given label= 0.073185/1
predict case 31 , predict result/given label= 0.055582/1
predict case 32 , predict result/given label= 0.105933/1
predict case 33 , predict result/given label= 0.067727/1
predict case 34 , predict result/given label= 0.068402/1
predict case 35 , predict result/given label= 0.073883/1
predict case 36 , predict result/given label= 0.071576/1
predict case 37 , predict result/given label= 0.106963/1
predict case 38 , predict result/given label= 0.070975/1
predict case 39 , predict result/given label= 0.072031/1
predict case 40 , predict result/given label= 0.064833/1
predict case 41 , predict result/given label= 0.057521/1
predict case 42 , predict result/given label= 0.075945/1
predict case 43 , predict result/given label= 0.074416/1
predict case 44 , predict result/given label= 0.721127/1
predict case 45 , predict result/given label= 0.072647/1
predict case 46 , predict result/given label= 0.473615/1
predict case 47 , predict result/given label= 0.144952/1
predict case 48 , predict result/given label= 0.564641/1
predict case 49 , predict result/given label= 0.071591/0
predict case 50 , predict result/given label= 0.107110/0
predict case 51 , predict result/given label= 0.085271/0
predict case 52 , predict result/given label= 0.055196/0
predict case 53 , predict result/given label= 0.096081/0
predict case 54 , predict result/given label= 0.328297/0
predict case 55 , predict result/given label= 0.062426/0
predict case 56 , predict result/given label= 0.075264/0
predict case 57 , predict result/given label= 0.579852/0
predict case 58 , predict result/given label= 0.057275/0
predict case 59 , predict result/given label= 0.074460/0
predict case 60 , predict result/given label= 0.074459/0
predict case 61 , predict result/given label= 0.595609/0
predict case 62 , predict result/given label= 0.062694/0
predict case 63 , predict result/given label= 0.051473/0
predict case 64 , predict result/given label= 0.329258/0
predict case 65 , predict result/given label= 0.067679/0
predict case 66 , predict result/given label= 0.061926/0
predict case 67 , predict result/given label= 0.076278/0
predict case 68 , predict result/given label= 0.064608/0
predict case 69 , predict result/given label= 0.071387/0
predict case 70 , predict result/given label= 0.159875/0
predict case 71 , predict result/given label= 0.070904/0
predict case 72 , predict result/given label= 0.067026/0
predict case 73 , predict result/given label= 0.084070/0
predict case 74 , predict result/given label= 0.489283/0
predict case 75 , predict result/given label= 0.066456/0
predict case 76 , predict result/given label= 0.071527/0
predict case 77 , predict result/given label= 0.124702/0
predict case 78 , predict result/given label= 0.073573/0
predict case 79 , predict result/given label= 0.316919/0
predict case 80 , predict result/given label= 0.536708/0
predict case 81 , predict result/given label= 0.051954/0
predict case 82 , predict result/given label= 0.299712/0
predict case 83 , predict result/given label= 0.092629/0
predict case 84 , predict result/given label= 0.072296/0
predict case 85 , predict result/given label= 0.086564/0
predict case 86 , predict result/given label= 0.061108/0
predict case 87 , predict result/given label= 0.066868/0
predict case 88 , predict result/given label= 0.674943/0
predict case 89 , predict result/given label= 0.317529/0
predict case 90 , predict result/given label= 0.137695/0
predict case 91 , predict result/given label= 0.061669/0
predict case 92 , predict result/given label= 0.582605/0
predict case 93 , predict result/given label= 0.513041/0
predict case 94 , predict result/given label= 0.057029/0
predict case 95 , predict result/given label= 0.080754/0
predict case 96 , predict result/given label= 0.492839/0
predict case 97 , predict result/given label= 0.125032/0
