predict case 0 , predict result/given label= 0.069627/1
predict case 1 , predict result/given label= 0.067668/1
predict case 2 , predict result/given label= 0.622507/1
predict case 3 , predict result/given label= 0.069939/1
predict case 4 , predict result/given label= 0.071080/1
predict case 5 , predict result/given label= 0.523355/1
predict case 6 , predict result/given label= 0.389057/1
predict case 7 , predict result/given label= 0.496950/1
predict case 8 , predict result/given label= 0.074723/1
predict case 9 , predict result/given label= 0.064732/1
predict case 10 , predict result/given label= 0.101785/1
predict case 11 , predict result/given label= 0.075654/1
predict case 12 , predict result/given label= 0.064276/1
predict case 13 , predict result/given label= 0.500998/1
predict case 14 , predict result/given label= 0.115004/1
predict case 15 , predict result/given label= 0.073084/1
predict case 16 , predict result/given label= 0.261119/1
predict case 17 , predict result/given label= 0.069299/1
predict case 18 , predict result/given label= 0.218475/1
predict case 19 , predict result/given label= 0.129521/1
predict case 20 , predict result/given label= 0.617362/1
predict case 21 , predict result/given label= 0.075095/1
predict case 22 , predict result/given label= 0.073811/1
predict case 23 , predict result/given label= 0.242437/1
predict case 24 , predict result/given label= 0.185561/1
predict case 25 , predict result/given label= 0.618327/1
predict case 26 , predict result/given label= 0.223502/1
predict case 27 , predict result/given label= 0.258477/1
predict case 28 , predict result/given label= 0.105160/1
predict case 29 , predict result/given label= 0.158961/1
predict case 30 , predict result/given label= 0.063931/1
predict case 31 , predict result/given label= 0.074810/1
predict case 32 , predict result/given label= 0.103059/1
predict case 33 , predict result/given label= 0.385435/1
predict case 34 , predict result/given label= 0.477714/1
predict case 35 , predict result/given label= 0.063930/1
predict case 36 , predict result/given label= 0.405003/1
predict case 37 , predict result/given label= 0.825566/1
predict case 38 , predict result/given label= 0.087779/1
predict case 39 , predict result/given label= 0.069753/1
predict case 40 , predict result/given label= 0.066433/1
predict case 41 , predict result/given label= 0.071164/1
predict case 42 , predict result/given label= 0.112230/1
predict case 43 , predict result/given label= 0.093338/1
predict case 44 , predict result/given label= 0.300490/1
predict case 45 , predict result/given label= 0.075202/1
predict case 46 , predict result/given label= 0.057035/1
predict case 47 , predict result/given label= 0.063563/1
predict case 48 , predict result/given label= 0.512123/1
predict case 49 , predict result/given label= 0.348715/0
predict case 50 , predict result/given label= 0.063894/0
predict case 51 , predict result/given label= 0.066445/0
predict case 52 , predict result/given label= 0.065967/0
predict case 53 , predict result/given label= 0.505753/0
predict case 54 , predict result/given label= 0.371057/0
predict case 55 , predict result/given label= 0.063749/0
predict case 56 , predict result/given label= 0.272042/0
predict case 57 , predict result/given label= 0.257562/0
predict case 58 , predict result/given label= 0.101801/0
predict case 59 , predict result/given label= 0.727988/0
predict case 60 , predict result/given label= 0.350871/0
predict case 61 , predict result/given label= 0.184668/0
predict case 62 , predict result/given label= 0.066111/0
predict case 63 , predict result/given label= 0.066779/0
predict case 64 , predict result/given label= 0.331123/0
predict case 65 , predict result/given label= 0.224748/0
predict case 66 , predict result/given label= 0.090851/0
predict case 67 , predict result/given label= 0.651766/0
predict case 68 , predict result/given label= 0.074882/0
predict case 69 , predict result/given label= 0.218481/0
predict case 70 , predict result/given label= 0.066904/0
predict case 71 , predict result/given label= 0.145633/0
predict case 72 , predict result/given label= 0.233816/0
predict case 73 , predict result/given label= 0.249335/0
predict case 74 , predict result/given label= 0.610640/0
predict case 75 , predict result/given label= 0.087932/0
predict case 76 , predict result/given label= 0.074364/0
predict case 77 , predict result/given label= 0.351008/0
predict case 78 , predict result/given label= 0.349255/0
predict case 79 , predict result/given label= 0.308727/0
predict case 80 , predict result/given label= 0.458194/0
predict case 81 , predict result/given label= 0.510782/0
predict case 82 , predict result/given label= 0.065292/0
predict case 83 , predict result/given label= 0.065963/0
predict case 84 , predict result/given label= 0.645639/0
predict case 85 , predict result/given label= 0.533927/0
predict case 86 , predict result/given label= 0.075749/0
predict case 87 , predict result/given label= 0.131201/0
predict case 88 , predict result/given label= 0.170902/0
predict case 89 , predict result/given label= 0.727922/0
predict case 90 , predict result/given label= 0.232250/0
predict case 91 , predict result/given label= 0.067417/0
predict case 92 , predict result/given label= 0.350798/0
predict case 93 , predict result/given label= 0.065811/0
predict case 94 , predict result/given label= 0.070455/0
predict case 95 , predict result/given label= 0.383604/0
predict case 96 , predict result/given label= 0.400597/0
predict case 97 , predict result/given label= 0.247628/0
