predict case 0 , predict result/given label= 0.073709/1
predict case 1 , predict result/given label= 0.209861/1
predict case 2 , predict result/given label= 0.159294/1
predict case 3 , predict result/given label= 0.127734/1
predict case 4 , predict result/given label= 0.072990/1
predict case 5 , predict result/given label= 0.201725/1
predict case 6 , predict result/given label= 0.072278/1
predict case 7 , predict result/given label= 0.073855/1
predict case 8 , predict result/given label= 0.092222/1
predict case 9 , predict result/given label= 0.074902/1
predict case 10 , predict result/given label= 0.186896/1
predict case 11 , predict result/given label= 0.133832/1
predict case 12 , predict result/given label= 0.409615/1
predict case 13 , predict result/given label= 0.199330/1
predict case 14 , predict result/given label= 0.069701/1
predict case 15 , predict result/given label= 0.078475/1
predict case 16 , predict result/given label= 0.064444/1
predict case 17 , predict result/given label= 0.302304/1
predict case 18 , predict result/given label= 0.061349/1
predict case 19 , predict result/given label= 0.319147/1
predict case 20 , predict result/given label= 0.196333/1
predict case 21 , predict result/given label= 0.297717/1
predict case 22 , predict result/given label= 0.376022/1
predict case 23 , predict result/given label= 0.068644/1
predict case 24 , predict result/given label= 0.067745/1
predict case 25 , predict result/given label= 0.068227/1
predict case 26 , predict result/given label= 0.071486/1
predict case 27 , predict result/given label= 0.192189/1
predict case 28 , predict result/given label= 0.310162/1
predict case 29 , predict result/given label= 0.127178/1
predict case 30 , predict result/given label= 0.134593/1
predict case 31 , predict result/given label= 0.143920/1
predict case 32 , predict result/given label= 0.227425/1
predict case 33 , predict result/given label= 0.147954/1
predict case 34 , predict result/given label= 0.215491/1
predict case 35 , predict result/given label= 0.090645/1
predict case 36 , predict result/given label= 0.103975/1
predict case 37 , predict result/given label= 0.095915/1
predict case 38 , predict result/given label= 0.063887/1
predict case 39 , predict result/given label= 0.147719/1
predict case 40 , predict result/given label= 0.226686/1
predict case 41 , predict result/given label= 0.062828/1
predict case 42 , predict result/given label= 0.575734/1
predict case 43 , predict result/given label= 0.395212/1
predict case 44 , predict result/given label= 0.356145/1
predict case 45 , predict result/given label= 0.197180/1
predict case 46 , predict result/given label= 0.167188/1
predict case 47 , predict result/given label= 0.228172/1
predict case 48 , predict result/given label= 0.537366/1
predict case 49 , predict result/given label= 0.171953/0
predict case 50 , predict result/given label= 0.365725/0
predict case 51 , predict result/given label= 0.095326/0
predict case 52 , predict result/given label= 0.179752/0
predict case 53 , predict result/given label= 0.407306/0
predict case 54 , predict result/given label= 0.764055/0
predict case 55 , predict result/given label= 0.114356/0
predict case 56 , predict result/given label= 0.401474/0
predict case 57 , predict result/given label= 0.196376/0
predict case 58 , predict result/given label= 0.159848/0
predict case 59 , predict result/given label= 0.072639/0
predict case 60 , predict result/given label= 0.241563/0
predict case 61 , predict result/given label= 0.112638/0
predict case 62 , predict result/given label= 0.127620/0
predict case 63 , predict result/given label= 0.139420/0
predict case 64 , predict result/given label= 0.072653/0
predict case 65 , predict result/given label= 0.081926/0
predict case 66 , predict result/given label= 0.075966/0
predict case 67 , predict result/given label= 0.068079/0
predict case 68 , predict result/given label= 0.172508/0
predict case 69 , predict result/given label= 0.594273/0
predict case 70 , predict result/given label= 0.112323/0
predict case 71 , predict result/given label= 0.381177/0
predict case 72 , predict result/given label= 0.159846/0
predict case 73 , predict result/given label= 0.100896/0
predict case 74 , predict result/given label= 0.212715/0
predict case 75 , predict result/given label= 0.177024/0
predict case 76 , predict result/given label= 0.429027/0
predict case 77 , predict result/given label= 0.179193/0
predict case 78 , predict result/given label= 0.264266/0
predict case 79 , predict result/given label= 0.389452/0
predict case 80 , predict result/given label= 0.469773/0
predict case 81 , predict result/given label= 0.134177/0
predict case 82 , predict result/given label= 0.419869/0
predict case 83 , predict result/given label= 0.074099/0
predict case 84 , predict result/given label= 0.072514/0
predict case 85 , predict result/given label= 0.197606/0
predict case 86 , predict result/given label= 0.171372/0
predict case 87 , predict result/given label= 0.152361/0
predict case 88 , predict result/given label= 0.182417/0
predict case 89 , predict result/given label= 0.073734/0
predict case 90 , predict result/given label= 0.127116/0
predict case 91 , predict result/given label= 0.251105/0
predict case 92 , predict result/given label= 0.370050/0
predict case 93 , predict result/given label= 0.109378/0
predict case 94 , predict result/given label= 0.129986/0
predict case 95 , predict result/given label= 0.238397/0
predict case 96 , predict result/given label= 0.393218/0
predict case 97 , predict result/given label= 0.203031/0
