predict case 0 , predict result/given label= 0.699287/1
predict case 1 , predict result/given label= 0.533000/1
predict case 2 , predict result/given label= 0.888120/1
predict case 3 , predict result/given label= 0.311884/1
predict case 4 , predict result/given label= 0.902910/1
predict case 5 , predict result/given label= 0.871508/1
predict case 6 , predict result/given label= 0.237592/1
predict case 7 , predict result/given label= 0.771619/1
predict case 8 , predict result/given label= 0.129586/1
predict case 9 , predict result/given label= 0.421889/1
predict case 10 , predict result/given label= 0.659022/1
predict case 11 , predict result/given label= 0.754432/1
predict case 12 , predict result/given label= 0.208679/1
predict case 13 , predict result/given label= 0.224671/1
predict case 14 , predict result/given label= 0.364447/1
predict case 15 , predict result/given label= 0.452711/1
predict case 16 , predict result/given label= 0.879932/1
predict case 17 , predict result/given label= 0.321222/1
predict case 18 , predict result/given label= 0.541887/1
predict case 19 , predict result/given label= 0.899597/1
predict case 20 , predict result/given label= 0.224671/1
predict case 21 , predict result/given label= 0.549327/1
predict case 22 , predict result/given label= 0.644654/1
predict case 23 , predict result/given label= 0.666383/1
predict case 24 , predict result/given label= 0.794768/1
predict case 25 , predict result/given label= 0.893132/1
predict case 26 , predict result/given label= 0.609152/1
predict case 27 , predict result/given label= 0.788369/1
predict case 28 , predict result/given label= 0.528336/1
predict case 29 , predict result/given label= 0.900308/1
predict case 30 , predict result/given label= 0.222860/1
predict case 31 , predict result/given label= 0.744596/1
predict case 32 , predict result/given label= 0.884835/1
predict case 33 , predict result/given label= 0.389537/1
predict case 34 , predict result/given label= 0.388690/1
predict case 35 , predict result/given label= 0.511418/1
predict case 36 , predict result/given label= 0.549256/1
predict case 37 , predict result/given label= 0.661274/1
predict case 38 , predict result/given label= 0.666376/1
predict case 39 , predict result/given label= 0.404495/1
predict case 40 , predict result/given label= 0.594019/1
predict case 41 , predict result/given label= 0.388812/1
predict case 42 , predict result/given label= 0.482843/1
predict case 43 , predict result/given label= 0.877308/1
predict case 44 , predict result/given label= 0.320893/1
predict case 45 , predict result/given label= 0.549278/1
predict case 46 , predict result/given label= 0.271975/1
predict case 47 , predict result/given label= 0.890743/1
predict case 48 , predict result/given label= 0.597218/1
predict case 49 , predict result/given label= 0.416818/1
predict case 50 , predict result/given label= 0.537821/1
predict case 51 , predict result/given label= 0.363029/1
predict case 52 , predict result/given label= 0.877642/1
predict case 53 , predict result/given label= 0.518398/1
predict case 54 , predict result/given label= 0.511063/1
predict case 55 , predict result/given label= 0.740292/1
predict case 56 , predict result/given label= 0.195390/1
predict case 57 , predict result/given label= 0.769862/1
predict case 58 , predict result/given label= 0.533176/1
predict case 59 , predict result/given label= 0.317343/1
predict case 60 , predict result/given label= 0.515939/1
predict case 61 , predict result/given label= 0.701807/1
predict case 62 , predict result/given label= 0.868471/1
predict case 63 , predict result/given label= 0.207548/1
predict case 64 , predict result/given label= 0.744111/1
predict case 65 , predict result/given label= 0.225736/1
predict case 66 , predict result/given label= 0.634485/1
predict case 67 , predict result/given label= 0.808120/1
predict case 68 , predict result/given label= 0.456897/1
predict case 69 , predict result/given label= 0.777015/1
predict case 70 , predict result/given label= 0.314195/1
predict case 71 , predict result/given label= 0.890797/1
predict case 72 , predict result/given label= 0.245513/1
predict case 73 , predict result/given label= 0.596022/1
predict case 74 , predict result/given label= 0.480347/1
predict case 75 , predict result/given label= 0.539330/1
predict case 76 , predict result/given label= 0.803244/1
predict case 77 , predict result/given label= 0.363581/1
predict case 78 , predict result/given label= 0.881583/1
predict case 79 , predict result/given label= 0.877478/1
predict case 80 , predict result/given label= 0.892619/1
predict case 81 , predict result/given label= 0.602251/1
predict case 82 , predict result/given label= 0.412609/1
predict case 83 , predict result/given label= 0.420535/1
predict case 84 , predict result/given label= 0.518115/1
predict case 85 , predict result/given label= 0.295276/1
predict case 86 , predict result/given label= 0.555030/1
predict case 87 , predict result/given label= 0.573436/1
predict case 88 , predict result/given label= 0.232988/1
predict case 89 , predict result/given label= 0.101234/1
predict case 90 , predict result/given label= 0.901943/1
predict case 91 , predict result/given label= 0.869360/1
predict case 92 , predict result/given label= 0.600430/1
predict case 93 , predict result/given label= 0.396304/1
predict case 94 , predict result/given label= 0.272633/1
predict case 95 , predict result/given label= 0.339186/1
predict case 96 , predict result/given label= 0.603586/1
