predict case 0 , predict result/given label= 0.389285/1
predict case 1 , predict result/given label= 0.378337/1
predict case 2 , predict result/given label= 0.838226/1
predict case 3 , predict result/given label= 0.825504/1
predict case 4 , predict result/given label= 0.457003/1
predict case 5 , predict result/given label= 0.323739/1
predict case 6 , predict result/given label= 0.848600/1
predict case 7 , predict result/given label= 0.575996/1
predict case 8 , predict result/given label= 0.746456/1
predict case 9 , predict result/given label= 0.416700/1
predict case 10 , predict result/given label= 0.852602/1
predict case 11 , predict result/given label= 0.838766/1
predict case 12 , predict result/given label= 0.325155/1
predict case 13 , predict result/given label= 0.309041/1
predict case 14 , predict result/given label= 0.440099/1
predict case 15 , predict result/given label= 0.482038/1
predict case 16 , predict result/given label= 0.840208/1
predict case 17 , predict result/given label= 0.796804/1
predict case 18 , predict result/given label= 0.496216/1
predict case 19 , predict result/given label= 0.771360/1
predict case 20 , predict result/given label= 0.479111/1
predict case 21 , predict result/given label= 0.746768/1
predict case 22 , predict result/given label= 0.346260/1
predict case 23 , predict result/given label= 0.438661/1
predict case 24 , predict result/given label= 0.378795/1
predict case 25 , predict result/given label= 0.529989/1
predict case 26 , predict result/given label= 0.457416/1
predict case 27 , predict result/given label= 0.539137/1
predict case 28 , predict result/given label= 0.400591/1
predict case 29 , predict result/given label= 0.846657/1
predict case 30 , predict result/given label= 0.395687/1
predict case 31 , predict result/given label= 0.771429/1
predict case 32 , predict result/given label= 0.879714/1
predict case 33 , predict result/given label= 0.442269/1
predict case 34 , predict result/given label= 0.593950/1
predict case 35 , predict result/given label= 0.665477/1
predict case 36 , predict result/given label= 0.759090/1
predict case 37 , predict result/given label= 0.445187/1
predict case 38 , predict result/given label= 0.458181/1
predict case 39 , predict result/given label= 0.803276/1
predict case 40 , predict result/given label= 0.373772/1
predict case 41 , predict result/given label= 0.525453/1
predict case 42 , predict result/given label= 0.564921/1
predict case 43 , predict result/given label= 0.845926/1
predict case 44 , predict result/given label= 0.799491/1
predict case 45 , predict result/given label= 0.526703/1
predict case 46 , predict result/given label= 0.625015/1
predict case 47 , predict result/given label= 0.381138/1
predict case 48 , predict result/given label= 0.204619/1
predict case 49 , predict result/given label= 0.579203/1
predict case 50 , predict result/given label= 0.381099/1
predict case 51 , predict result/given label= 0.796248/1
predict case 52 , predict result/given label= 0.440390/1
predict case 53 , predict result/given label= 0.423296/1
predict case 54 , predict result/given label= 0.835880/1
predict case 55 , predict result/given label= 0.784539/1
predict case 56 , predict result/given label= 0.647331/1
predict case 57 , predict result/given label= 0.528064/1
predict case 58 , predict result/given label= 0.458301/1
predict case 59 , predict result/given label= 0.817675/1
predict case 60 , predict result/given label= 0.600222/1
predict case 61 , predict result/given label= 0.438187/1
predict case 62 , predict result/given label= 0.354663/1
predict case 63 , predict result/given label= 0.745874/1
predict case 64 , predict result/given label= 0.445207/1
predict case 65 , predict result/given label= 0.825304/1
predict case 66 , predict result/given label= 0.307591/1
predict case 67 , predict result/given label= 0.440359/1
predict case 68 , predict result/given label= 0.650425/1
predict case 69 , predict result/given label= 0.515182/1
predict case 70 , predict result/given label= 0.875561/1
predict case 71 , predict result/given label= 0.359215/1
predict case 72 , predict result/given label= 0.782122/1
predict case 73 , predict result/given label= 0.572929/1
predict case 74 , predict result/given label= 0.583183/1
predict case 75 , predict result/given label= 0.700633/1
predict case 76 , predict result/given label= 0.766756/1
predict case 77 , predict result/given label= 0.802214/1
predict case 78 , predict result/given label= 0.652284/1
predict case 79 , predict result/given label= 0.896834/1
predict case 80 , predict result/given label= 0.753603/1
predict case 81 , predict result/given label= 0.806933/1
predict case 82 , predict result/given label= 0.766655/1
predict case 83 , predict result/given label= 0.338529/1
predict case 84 , predict result/given label= 0.841483/1
predict case 85 , predict result/given label= 0.622473/1
predict case 86 , predict result/given label= 0.467603/1
predict case 87 , predict result/given label= 0.703369/1
predict case 88 , predict result/given label= 0.517649/1
predict case 89 , predict result/given label= 0.442866/1
predict case 90 , predict result/given label= 0.824511/1
predict case 91 , predict result/given label= 0.398322/1
predict case 92 , predict result/given label= 0.354585/1
predict case 93 , predict result/given label= 0.160385/1
predict case 94 , predict result/given label= 0.735364/1
predict case 95 , predict result/given label= 0.826339/1
predict case 96 , predict result/given label= 0.832199/1
predict case 97 , predict result/given label= 0.362373/1
predict case 98 , predict result/given label= 0.410942/1
predict case 99 , predict result/given label= 0.798496/1
predict case 100 , predict result/given label= 0.357640/1
predict case 101 , predict result/given label= 0.774220/1
predict case 102 , predict result/given label= 0.805121/1
predict case 103 , predict result/given label= 0.672394/1
predict case 104 , predict result/given label= 0.704685/1
predict case 105 , predict result/given label= 0.609348/1
predict case 106 , predict result/given label= 0.892839/1
predict case 107 , predict result/given label= 0.757852/1
predict case 108 , predict result/given label= 0.626000/1
predict case 109 , predict result/given label= 0.768077/1
predict case 110 , predict result/given label= 0.809492/1
predict case 111 , predict result/given label= 0.553171/1
predict case 112 , predict result/given label= 0.330555/1
predict case 113 , predict result/given label= 0.768150/1
predict case 114 , predict result/given label= 0.739887/1
predict case 115 , predict result/given label= 0.586694/1
predict case 116 , predict result/given label= 0.453386/1
predict case 117 , predict result/given label= 0.655017/1
predict case 118 , predict result/given label= 0.373583/1
predict case 119 , predict result/given label= 0.212239/1
predict case 120 , predict result/given label= 0.378517/1
predict case 121 , predict result/given label= 0.221446/1
predict case 122 , predict result/given label= 0.768212/1
predict case 123 , predict result/given label= 0.796533/1
predict case 124 , predict result/given label= 0.716507/1
predict case 125 , predict result/given label= 0.638792/1
predict case 126 , predict result/given label= 0.682394/1
predict case 127 , predict result/given label= 0.581132/1
predict case 128 , predict result/given label= 0.361842/1
predict case 129 , predict result/given label= 0.396429/1
predict case 130 , predict result/given label= 0.698647/1
predict case 131 , predict result/given label= 0.357270/1
predict case 132 , predict result/given label= 0.771287/1
predict case 133 , predict result/given label= 0.825496/1
predict case 134 , predict result/given label= 0.770117/1
predict case 135 , predict result/given label= 0.449899/1
predict case 136 , predict result/given label= 0.904877/1
predict case 137 , predict result/given label= 0.800817/1
predict case 138 , predict result/given label= 0.358211/1
predict case 139 , predict result/given label= 0.250122/1
predict case 140 , predict result/given label= 0.771058/1
predict case 141 , predict result/given label= 0.772760/1
predict case 142 , predict result/given label= 0.296867/1
predict case 143 , predict result/given label= 0.546574/1
predict case 144 , predict result/given label= 0.720687/1
predict case 145 , predict result/given label= 0.440805/1
predict case 146 , predict result/given label= 0.303703/1
predict case 147 , predict result/given label= 0.766453/1
predict case 148 , predict result/given label= 0.389977/1
predict case 149 , predict result/given label= 0.333879/1
predict case 150 , predict result/given label= 0.299128/1
predict case 151 , predict result/given label= 0.751800/1
predict case 152 , predict result/given label= 0.487582/1
predict case 153 , predict result/given label= 0.441764/1
predict case 154 , predict result/given label= 0.650256/1
predict case 155 , predict result/given label= 0.676287/1
predict case 156 , predict result/given label= 0.370775/1
predict case 157 , predict result/given label= 0.486933/1
predict case 158 , predict result/given label= 0.582779/1
predict case 159 , predict result/given label= 0.889322/1
predict case 160 , predict result/given label= 0.742411/1
predict case 161 , predict result/given label= 0.420156/1
predict case 162 , predict result/given label= 0.305903/1
predict case 163 , predict result/given label= 0.511457/1
predict case 164 , predict result/given label= 0.355826/1
predict case 165 , predict result/given label= 0.749821/1
predict case 166 , predict result/given label= 0.431615/1
predict case 167 , predict result/given label= 0.763190/1
predict case 168 , predict result/given label= 0.337575/1
predict case 169 , predict result/given label= 0.756537/1
predict case 170 , predict result/given label= 0.471149/1
predict case 171 , predict result/given label= 0.740734/1
predict case 172 , predict result/given label= 0.352820/1
predict case 173 , predict result/given label= 0.671454/1
predict case 174 , predict result/given label= 0.799652/1
predict case 175 , predict result/given label= 0.542311/1
predict case 176 , predict result/given label= 0.642785/1
predict case 177 , predict result/given label= 0.750884/1
predict case 178 , predict result/given label= 0.801410/1
predict case 179 , predict result/given label= 0.636301/1
predict case 180 , predict result/given label= 0.574856/1
predict case 181 , predict result/given label= 0.552451/1
predict case 182 , predict result/given label= 0.296170/1
predict case 183 , predict result/given label= 0.287930/1
predict case 184 , predict result/given label= 0.238826/1
predict case 185 , predict result/given label= 0.810587/1
predict case 186 , predict result/given label= 0.803204/1
predict case 187 , predict result/given label= 0.375428/1
predict case 188 , predict result/given label= 0.221405/1
predict case 189 , predict result/given label= 0.629950/1
predict case 190 , predict result/given label= 0.416562/1
predict case 191 , predict result/given label= 0.535504/1
predict case 192 , predict result/given label= 0.745877/1
predict case 193 , predict result/given label= 0.565829/1
predict case 194 , predict result/given label= 0.413507/1
predict case 195 , predict result/given label= 0.212364/1
predict case 196 , predict result/given label= 0.660221/1
predict case 197 , predict result/given label= 0.743721/1
predict case 198 , predict result/given label= 0.573802/1
predict case 199 , predict result/given label= 0.850809/1
predict case 200 , predict result/given label= 0.436679/1
predict case 201 , predict result/given label= 0.514114/1
predict case 202 , predict result/given label= 0.522613/1
predict case 203 , predict result/given label= 0.846594/1
predict case 204 , predict result/given label= 0.379063/1
predict case 205 , predict result/given label= 0.446269/1
predict case 206 , predict result/given label= 0.571475/1
predict case 207 , predict result/given label= 0.595871/1
predict case 208 , predict result/given label= 0.614639/1
predict case 209 , predict result/given label= 0.402860/1
predict case 210 , predict result/given label= 0.770345/1
predict case 211 , predict result/given label= 0.774747/1
predict case 212 , predict result/given label= 0.832687/1
predict case 213 , predict result/given label= 0.707572/1
predict case 214 , predict result/given label= 0.774400/1
predict case 215 , predict result/given label= 0.828239/1
predict case 216 , predict result/given label= 0.522443/1
predict case 217 , predict result/given label= 0.696928/1
predict case 218 , predict result/given label= 0.566204/1
predict case 219 , predict result/given label= 0.498946/1
predict case 220 , predict result/given label= 0.762969/1
predict case 221 , predict result/given label= 0.439788/1
predict case 222 , predict result/given label= 0.352224/1
predict case 223 , predict result/given label= 0.753093/1
predict case 224 , predict result/given label= 0.672808/1
predict case 225 , predict result/given label= 0.457052/1
predict case 226 , predict result/given label= 0.516273/1
predict case 227 , predict result/given label= 0.857050/1
predict case 228 , predict result/given label= 0.852617/1
predict case 229 , predict result/given label= 0.229278/1
predict case 230 , predict result/given label= 0.382134/1
predict case 231 , predict result/given label= 0.480846/1
predict case 232 , predict result/given label= 0.666930/1
