predict case 0 , predict result/given label= 0.497811/1
predict case 1 , predict result/given label= 0.831082/1
predict case 2 , predict result/given label= 0.385441/1
predict case 3 , predict result/given label= 0.891900/1
predict case 4 , predict result/given label= 0.924335/1
predict case 5 , predict result/given label= 0.810567/1
predict case 6 , predict result/given label= 0.832651/1
predict case 7 , predict result/given label= 0.363062/1
predict case 8 , predict result/given label= 0.643016/1
predict case 9 , predict result/given label= 0.924906/1
predict case 10 , predict result/given label= 0.365086/1
predict case 11 , predict result/given label= 0.258819/1
predict case 12 , predict result/given label= 0.594046/1
predict case 13 , predict result/given label= 0.519992/1
predict case 14 , predict result/given label= 0.292954/1
predict case 15 , predict result/given label= 0.632199/1
predict case 16 , predict result/given label= 0.700241/1
predict case 17 , predict result/given label= 0.776525/1
predict case 18 , predict result/given label= 0.587395/1
predict case 19 , predict result/given label= 0.825951/1
predict case 20 , predict result/given label= 0.648124/1
predict case 21 , predict result/given label= 0.747719/1
predict case 22 , predict result/given label= 0.469502/1
predict case 23 , predict result/given label= 0.381930/1
predict case 24 , predict result/given label= 0.454400/1
predict case 25 , predict result/given label= 0.877121/1
predict case 26 , predict result/given label= 0.447503/1
predict case 27 , predict result/given label= 0.831098/1
predict case 28 , predict result/given label= 0.874188/1
predict case 29 , predict result/given label= 0.388038/1
predict case 30 , predict result/given label= 0.721246/1
predict case 31 , predict result/given label= 0.809788/1
predict case 32 , predict result/given label= 0.651750/1
predict case 33 , predict result/given label= 0.317285/1
predict case 34 , predict result/given label= 0.710732/1
predict case 35 , predict result/given label= 0.715569/1
predict case 36 , predict result/given label= 0.930113/1
predict case 37 , predict result/given label= 0.744582/1
predict case 38 , predict result/given label= 0.566344/1
predict case 39 , predict result/given label= 0.685351/1
predict case 40 , predict result/given label= 0.336406/1
predict case 41 , predict result/given label= 0.434195/1
predict case 42 , predict result/given label= 0.286208/1
predict case 43 , predict result/given label= 0.462821/1
predict case 44 , predict result/given label= 0.734380/1
predict case 45 , predict result/given label= 0.829535/1
predict case 46 , predict result/given label= 0.425620/1
predict case 47 , predict result/given label= 0.752373/1
predict case 48 , predict result/given label= 0.673422/1
predict case 49 , predict result/given label= 0.346494/1
