predict case 0 , predict result/given label= 0.526637/1
predict case 1 , predict result/given label= 0.467832/1
predict case 2 , predict result/given label= 0.342452/1
predict case 3 , predict result/given label= 0.221032/1
predict case 4 , predict result/given label= 0.661103/1
predict case 5 , predict result/given label= 0.411123/1
predict case 6 , predict result/given label= 0.308368/1
predict case 7 , predict result/given label= 0.516505/1
predict case 8 , predict result/given label= 0.517063/1
predict case 9 , predict result/given label= 0.073739/1
predict case 10 , predict result/given label= 0.630323/1
predict case 11 , predict result/given label= 0.742239/1
predict case 12 , predict result/given label= 0.903526/1
predict case 13 , predict result/given label= 0.869690/1
predict case 14 , predict result/given label= 0.580708/1
predict case 15 , predict result/given label= 0.622612/1
predict case 16 , predict result/given label= 0.771364/1
predict case 17 , predict result/given label= 0.145007/1
predict case 18 , predict result/given label= 0.468631/1
predict case 19 , predict result/given label= 0.925653/1
predict case 20 , predict result/given label= 0.441810/1
predict case 21 , predict result/given label= 0.358429/1
predict case 22 , predict result/given label= 0.816610/1
predict case 23 , predict result/given label= 0.253304/1
predict case 24 , predict result/given label= 0.473015/1
predict case 25 , predict result/given label= 0.543812/1
predict case 26 , predict result/given label= 0.466061/1
predict case 27 , predict result/given label= 0.918929/1
predict case 28 , predict result/given label= 0.812120/1
predict case 29 , predict result/given label= 0.335586/1
predict case 30 , predict result/given label= 0.764710/1
predict case 31 , predict result/given label= 0.358377/1
predict case 32 , predict result/given label= 0.604746/1
predict case 33 , predict result/given label= 0.546829/1
predict case 34 , predict result/given label= 0.476561/1
predict case 35 , predict result/given label= 0.792545/1
predict case 36 , predict result/given label= 0.757391/1
predict case 37 , predict result/given label= 0.545597/1
predict case 38 , predict result/given label= 0.315999/1
predict case 39 , predict result/given label= 0.269601/1
predict case 40 , predict result/given label= 0.686431/1
predict case 41 , predict result/given label= 0.557186/1
predict case 42 , predict result/given label= 0.179041/1
predict case 43 , predict result/given label= 0.609909/1
predict case 44 , predict result/given label= 0.649239/1
predict case 45 , predict result/given label= 0.924918/1
predict case 46 , predict result/given label= 0.421167/1
predict case 47 , predict result/given label= 0.096874/1
predict case 48 , predict result/given label= 0.426618/1
predict case 49 , predict result/given label= 0.296355/1
predict case 50 , predict result/given label= 0.419145/1
predict case 51 , predict result/given label= 0.266067/1
predict case 52 , predict result/given label= 0.885090/1
predict case 53 , predict result/given label= 0.651805/1
predict case 54 , predict result/given label= 0.607061/1
predict case 55 , predict result/given label= 0.926062/1
predict case 56 , predict result/given label= 0.404136/1
predict case 57 , predict result/given label= 0.554270/1
predict case 58 , predict result/given label= 0.441786/1
predict case 59 , predict result/given label= 0.765093/1
predict case 60 , predict result/given label= 0.470684/1
predict case 61 , predict result/given label= 0.601470/1
predict case 62 , predict result/given label= 0.713506/1
predict case 63 , predict result/given label= 0.428420/1
predict case 64 , predict result/given label= 0.603992/1
predict case 65 , predict result/given label= 0.813941/1
predict case 66 , predict result/given label= 0.075851/1
predict case 67 , predict result/given label= 0.108768/1
predict case 68 , predict result/given label= 0.594029/1
predict case 69 , predict result/given label= 0.519947/1
predict case 70 , predict result/given label= 0.284206/1
predict case 71 , predict result/given label= 0.218890/1
predict case 72 , predict result/given label= 0.896921/1
predict case 73 , predict result/given label= 0.822191/1
predict case 74 , predict result/given label= 0.559429/1
predict case 75 , predict result/given label= 0.425297/1
predict case 76 , predict result/given label= 0.341677/1
predict case 77 , predict result/given label= 0.462665/1
predict case 78 , predict result/given label= 0.854935/1
predict case 79 , predict result/given label= 0.337733/1
predict case 80 , predict result/given label= 0.827392/1
predict case 81 , predict result/given label= 0.330170/1
