predict case 0 , predict result/given label= 0.524299/1
predict case 1 , predict result/given label= 0.734875/1
predict case 2 , predict result/given label= 0.329076/1
predict case 3 , predict result/given label= 0.248952/1
predict case 4 , predict result/given label= 0.354498/1
predict case 5 , predict result/given label= 0.605549/1
predict case 6 , predict result/given label= 0.404509/1
predict case 7 , predict result/given label= 0.594491/1
predict case 8 , predict result/given label= 0.393701/1
predict case 9 , predict result/given label= 0.868443/1
predict case 10 , predict result/given label= 0.301146/1
predict case 11 , predict result/given label= 0.860485/1
predict case 12 , predict result/given label= 0.432323/1
predict case 13 , predict result/given label= 0.835270/1
predict case 14 , predict result/given label= 0.262712/1
predict case 15 , predict result/given label= 0.919452/1
predict case 16 , predict result/given label= 0.472640/1
predict case 17 , predict result/given label= 0.588965/1
predict case 18 , predict result/given label= 0.929997/1
predict case 19 , predict result/given label= 0.925524/1
predict case 20 , predict result/given label= 0.895813/1
predict case 21 , predict result/given label= 0.540720/1
predict case 22 , predict result/given label= 0.844356/1
predict case 23 , predict result/given label= 0.366272/1
predict case 24 , predict result/given label= 0.911410/1
predict case 25 , predict result/given label= 0.321305/1
predict case 26 , predict result/given label= 0.394596/1
predict case 27 , predict result/given label= 0.549999/1
predict case 28 , predict result/given label= 0.448925/1
predict case 29 , predict result/given label= 0.842229/1
predict case 30 , predict result/given label= 0.769873/1
predict case 31 , predict result/given label= 0.329138/1
predict case 32 , predict result/given label= 0.726198/1
predict case 33 , predict result/given label= 0.690624/1
predict case 34 , predict result/given label= 0.351596/1
predict case 35 , predict result/given label= 0.877788/1
predict case 36 , predict result/given label= 0.861296/1
predict case 37 , predict result/given label= 0.704617/1
predict case 38 , predict result/given label= 0.797321/1
predict case 39 , predict result/given label= 0.291941/1
predict case 40 , predict result/given label= 0.925930/1
predict case 41 , predict result/given label= 0.930581/1
predict case 42 , predict result/given label= 0.691688/1
predict case 43 , predict result/given label= 0.405568/1
predict case 44 , predict result/given label= 0.362906/1
predict case 45 , predict result/given label= 0.847942/1
predict case 46 , predict result/given label= 0.470111/1
predict case 47 , predict result/given label= 0.894620/1
predict case 48 , predict result/given label= 0.208004/1
predict case 49 , predict result/given label= 0.373075/1
predict case 50 , predict result/given label= 0.518605/1
predict case 51 , predict result/given label= 0.915191/1
predict case 52 , predict result/given label= 0.812097/1
predict case 53 , predict result/given label= 0.844252/1
predict case 54 , predict result/given label= 0.862274/1
predict case 55 , predict result/given label= 0.480653/1
predict case 56 , predict result/given label= 0.927502/1
predict case 57 , predict result/given label= 0.304025/1
predict case 58 , predict result/given label= 0.852989/1
predict case 59 , predict result/given label= 0.508426/1
predict case 60 , predict result/given label= 0.656563/1
predict case 61 , predict result/given label= 0.929298/1
predict case 62 , predict result/given label= 0.818707/1
predict case 63 , predict result/given label= 0.866773/1
predict case 64 , predict result/given label= 0.405292/1
predict case 65 , predict result/given label= 0.633531/1
predict case 66 , predict result/given label= 0.832950/1
predict case 67 , predict result/given label= 0.702535/1
predict case 68 , predict result/given label= 0.316010/1
predict case 69 , predict result/given label= 0.409275/1
predict case 70 , predict result/given label= 0.890585/1
predict case 71 , predict result/given label= 0.368570/1
predict case 72 , predict result/given label= 0.931693/1
predict case 73 , predict result/given label= 0.536999/1
predict case 74 , predict result/given label= 0.878539/1
predict case 75 , predict result/given label= 0.649566/1
predict case 76 , predict result/given label= 0.791786/1
predict case 77 , predict result/given label= 0.442964/1
predict case 78 , predict result/given label= 0.202589/1
predict case 79 , predict result/given label= 0.428140/1
predict case 80 , predict result/given label= 0.774142/1
predict case 81 , predict result/given label= 0.516491/1
predict case 82 , predict result/given label= 0.313710/1
predict case 83 , predict result/given label= 0.693677/1
predict case 84 , predict result/given label= 0.932324/1
predict case 85 , predict result/given label= 0.925164/1
predict case 86 , predict result/given label= 0.624420/1
predict case 87 , predict result/given label= 0.703760/1
predict case 88 , predict result/given label= 0.911506/1
predict case 89 , predict result/given label= 0.692179/1
predict case 90 , predict result/given label= 0.229057/1
predict case 91 , predict result/given label= 0.906917/1
predict case 92 , predict result/given label= 0.605788/1
predict case 93 , predict result/given label= 0.730681/1
predict case 94 , predict result/given label= 0.407746/1
predict case 95 , predict result/given label= 0.842426/1
predict case 96 , predict result/given label= 0.921195/1
predict case 97 , predict result/given label= 0.721996/1
predict case 98 , predict result/given label= 0.334012/1
predict case 99 , predict result/given label= 0.752110/1
predict case 100 , predict result/given label= 0.376274/1
predict case 101 , predict result/given label= 0.746027/1
predict case 102 , predict result/given label= 0.432932/1
predict case 103 , predict result/given label= 0.871977/1
predict case 104 , predict result/given label= 0.880783/1
predict case 105 , predict result/given label= 0.926204/1
predict case 106 , predict result/given label= 0.298572/1
predict case 107 , predict result/given label= 0.205535/1
predict case 108 , predict result/given label= 0.526790/1
predict case 109 , predict result/given label= 0.238856/1
predict case 110 , predict result/given label= 0.628109/1
predict case 111 , predict result/given label= 0.475612/1
predict case 112 , predict result/given label= 0.363627/1
predict case 113 , predict result/given label= 0.380737/1
predict case 114 , predict result/given label= 0.262476/1
predict case 115 , predict result/given label= 0.842390/1
predict case 116 , predict result/given label= 0.699892/1
predict case 117 , predict result/given label= 0.464194/1
predict case 118 , predict result/given label= 0.779288/1
predict case 119 , predict result/given label= 0.297433/1
predict case 120 , predict result/given label= 0.320566/1
predict case 121 , predict result/given label= 0.705194/1
predict case 122 , predict result/given label= 0.252352/1
predict case 123 , predict result/given label= 0.451605/1
predict case 124 , predict result/given label= 0.773712/1
predict case 125 , predict result/given label= 0.851952/1
predict case 126 , predict result/given label= 0.377955/1
predict case 127 , predict result/given label= 0.541498/1
predict case 128 , predict result/given label= 0.328908/1
predict case 129 , predict result/given label= 0.816465/1
predict case 130 , predict result/given label= 0.870105/1
predict case 131 , predict result/given label= 0.790857/1
predict case 132 , predict result/given label= 0.934154/1
predict case 133 , predict result/given label= 0.821786/1
predict case 134 , predict result/given label= 0.488230/1
predict case 135 , predict result/given label= 0.408738/1
predict case 136 , predict result/given label= 0.834644/1
predict case 137 , predict result/given label= 0.676028/1
predict case 138 , predict result/given label= 0.926721/1
predict case 139 , predict result/given label= 0.275538/1
predict case 140 , predict result/given label= 0.901149/1
predict case 141 , predict result/given label= 0.591967/1
predict case 142 , predict result/given label= 0.884049/1
predict case 143 , predict result/given label= 0.492748/1
predict case 144 , predict result/given label= 0.601348/1
predict case 145 , predict result/given label= 0.355238/1
predict case 146 , predict result/given label= 0.630805/1
predict case 147 , predict result/given label= 0.609068/1
predict case 148 , predict result/given label= 0.932688/1
predict case 149 , predict result/given label= 0.255792/1
predict case 150 , predict result/given label= 0.576544/1
predict case 151 , predict result/given label= 0.383706/1
predict case 152 , predict result/given label= 0.928075/1
predict case 153 , predict result/given label= 0.509368/1
predict case 154 , predict result/given label= 0.422429/1
predict case 155 , predict result/given label= 0.926658/1
predict case 156 , predict result/given label= 0.711499/1
predict case 157 , predict result/given label= 0.380790/1
predict case 158 , predict result/given label= 0.258438/1
predict case 159 , predict result/given label= 0.253350/1
predict case 160 , predict result/given label= 0.614851/1
predict case 161 , predict result/given label= 0.850019/1
predict case 162 , predict result/given label= 0.781325/1
predict case 163 , predict result/given label= 0.916247/1
predict case 164 , predict result/given label= 0.331693/1
predict case 165 , predict result/given label= 0.346913/1
predict case 166 , predict result/given label= 0.247567/1
predict case 167 , predict result/given label= 0.483687/1
predict case 168 , predict result/given label= 0.323994/1
predict case 169 , predict result/given label= 0.695461/1
predict case 170 , predict result/given label= 0.702559/1
predict case 171 , predict result/given label= 0.932503/1
predict case 172 , predict result/given label= 0.931926/1
predict case 173 , predict result/given label= 0.497955/1
predict case 174 , predict result/given label= 0.928514/1
predict case 175 , predict result/given label= 0.436768/1
predict case 176 , predict result/given label= 0.254489/1
predict case 177 , predict result/given label= 0.439213/1
predict case 178 , predict result/given label= 0.924221/1
predict case 179 , predict result/given label= 0.864625/1
predict case 180 , predict result/given label= 0.808792/1
predict case 181 , predict result/given label= 0.772345/1
predict case 182 , predict result/given label= 0.873977/1
predict case 183 , predict result/given label= 0.779563/1
predict case 184 , predict result/given label= 0.531328/1
predict case 185 , predict result/given label= 0.395739/1
predict case 186 , predict result/given label= 0.926158/1
predict case 187 , predict result/given label= 0.380080/1
predict case 188 , predict result/given label= 0.906251/1
predict case 189 , predict result/given label= 0.427810/1
predict case 190 , predict result/given label= 0.576156/1
predict case 191 , predict result/given label= 0.839392/1
predict case 192 , predict result/given label= 0.935367/1
predict case 193 , predict result/given label= 0.472911/1
predict case 194 , predict result/given label= 0.470138/1
predict case 195 , predict result/given label= 0.352805/1
predict case 196 , predict result/given label= 0.327996/1
predict case 197 , predict result/given label= 0.914371/1
predict case 198 , predict result/given label= 0.333543/1
predict case 199 , predict result/given label= 0.927958/1
predict case 200 , predict result/given label= 0.620655/1
predict case 201 , predict result/given label= 0.469556/1
predict case 202 , predict result/given label= 0.374912/1
predict case 203 , predict result/given label= 0.926225/1
predict case 204 , predict result/given label= 0.337888/1
predict case 205 , predict result/given label= 0.254413/1
predict case 206 , predict result/given label= 0.501345/1
predict case 207 , predict result/given label= 0.586981/1
predict case 208 , predict result/given label= 0.799940/1
predict case 209 , predict result/given label= 0.831301/1
predict case 210 , predict result/given label= 0.783245/1
predict case 211 , predict result/given label= 0.743890/1
predict case 212 , predict result/given label= 0.930282/1
predict case 213 , predict result/given label= 0.929010/1
predict case 214 , predict result/given label= 0.348323/1
predict case 215 , predict result/given label= 0.212210/1
predict case 216 , predict result/given label= 0.861640/1
predict case 217 , predict result/given label= 0.392869/1
predict case 218 , predict result/given label= 0.454830/1
predict case 219 , predict result/given label= 0.924339/1
predict case 220 , predict result/given label= 0.503596/1
predict case 221 , predict result/given label= 0.478536/1
predict case 222 , predict result/given label= 0.239942/1
predict case 223 , predict result/given label= 0.617360/1
predict case 224 , predict result/given label= 0.871027/1
predict case 225 , predict result/given label= 0.880746/1
predict case 226 , predict result/given label= 0.935822/1
predict case 227 , predict result/given label= 0.339869/1
predict case 228 , predict result/given label= 0.446523/1
predict case 229 , predict result/given label= 0.818621/1
predict case 230 , predict result/given label= 0.740552/1
predict case 231 , predict result/given label= 0.725658/1
predict case 232 , predict result/given label= 0.789223/1
predict case 233 , predict result/given label= 0.929894/1
predict case 234 , predict result/given label= 0.855080/1
predict case 235 , predict result/given label= 0.642530/1
predict case 236 , predict result/given label= 0.367230/1
predict case 237 , predict result/given label= 0.813117/1
predict case 238 , predict result/given label= 0.671157/1
predict case 239 , predict result/given label= 0.297631/1
predict case 240 , predict result/given label= 0.606003/1
predict case 241 , predict result/given label= 0.803617/1
predict case 242 , predict result/given label= 0.271617/1
predict case 243 , predict result/given label= 0.838229/1
predict case 244 , predict result/given label= 0.310248/1
predict case 245 , predict result/given label= 0.924462/1
predict case 246 , predict result/given label= 0.798094/1
predict case 247 , predict result/given label= 0.899730/1
predict case 248 , predict result/given label= 0.285505/1
predict case 249 , predict result/given label= 0.262254/1
predict case 250 , predict result/given label= 0.784630/1
