predict case 0 , predict result/given label= 0.332221/1
predict case 1 , predict result/given label= 0.829350/1
predict case 2 , predict result/given label= 0.826075/1
predict case 3 , predict result/given label= 0.515561/1
predict case 4 , predict result/given label= 0.137842/1
predict case 5 , predict result/given label= 0.458455/1
predict case 6 , predict result/given label= 0.729007/1
predict case 7 , predict result/given label= 0.851703/1
predict case 8 , predict result/given label= 0.116467/1
predict case 9 , predict result/given label= 0.442888/1
predict case 10 , predict result/given label= 0.764388/1
predict case 11 , predict result/given label= 0.328040/1
predict case 12 , predict result/given label= 0.072620/1
predict case 13 , predict result/given label= 0.072304/1
predict case 14 , predict result/given label= 0.070120/1
predict case 15 , predict result/given label= 0.140901/1
predict case 16 , predict result/given label= 0.380221/1
predict case 17 , predict result/given label= 0.069885/1
predict case 18 , predict result/given label= 0.271566/1
predict case 19 , predict result/given label= 0.671440/1
predict case 20 , predict result/given label= 0.147682/1
predict case 21 , predict result/given label= 0.072921/1
predict case 22 , predict result/given label= 0.127219/1
predict case 23 , predict result/given label= 0.109887/1
predict case 24 , predict result/given label= 0.196034/1
predict case 25 , predict result/given label= 0.713876/1
predict case 26 , predict result/given label= 0.073637/1
predict case 27 , predict result/given label= 0.069803/1
predict case 28 , predict result/given label= 0.382190/1
predict case 29 , predict result/given label= 0.324073/1
predict case 30 , predict result/given label= 0.271791/1
predict case 31 , predict result/given label= 0.070754/1
predict case 32 , predict result/given label= 0.513255/1
predict case 33 , predict result/given label= 0.897880/1
predict case 34 , predict result/given label= 0.634372/1
predict case 35 , predict result/given label= 0.435229/1
predict case 36 , predict result/given label= 0.516419/1
predict case 37 , predict result/given label= 0.070964/1
predict case 38 , predict result/given label= 0.074031/1
predict case 39 , predict result/given label= 0.639341/1
predict case 40 , predict result/given label= 0.071043/1
predict case 41 , predict result/given label= 0.743711/1
predict case 42 , predict result/given label= 0.419299/1
predict case 43 , predict result/given label= 0.524377/1
predict case 44 , predict result/given label= 0.826667/1
