predict case 0 , predict result/given label= 0.319566/1
predict case 1 , predict result/given label= 0.174321/1
predict case 2 , predict result/given label= 0.772553/1
predict case 3 , predict result/given label= 0.694244/1
predict case 4 , predict result/given label= 0.420306/1
predict case 5 , predict result/given label= 0.416154/1
predict case 6 , predict result/given label= 0.624540/1
predict case 7 , predict result/given label= 0.478885/1
predict case 8 , predict result/given label= 0.605819/1
predict case 9 , predict result/given label= 0.677856/1
predict case 10 , predict result/given label= 0.440788/1
predict case 11 , predict result/given label= 0.903813/1
predict case 12 , predict result/given label= 0.691081/1
predict case 13 , predict result/given label= 0.754286/1
predict case 14 , predict result/given label= 0.755057/1
predict case 15 , predict result/given label= 0.913356/1
predict case 16 , predict result/given label= 0.662467/1
predict case 17 , predict result/given label= 0.675180/1
predict case 18 , predict result/given label= 0.218819/1
predict case 19 , predict result/given label= 0.730843/1
predict case 20 , predict result/given label= 0.439226/1
predict case 21 , predict result/given label= 0.639917/1
predict case 22 , predict result/given label= 0.651031/1
predict case 23 , predict result/given label= 0.142812/1
predict case 24 , predict result/given label= 0.630742/1
predict case 25 , predict result/given label= 0.332065/1
predict case 26 , predict result/given label= 0.707318/1
predict case 27 , predict result/given label= 0.339650/1
predict case 28 , predict result/given label= 0.860694/1
predict case 29 , predict result/given label= 0.393701/1
predict case 30 , predict result/given label= 0.319962/1
predict case 31 , predict result/given label= 0.879465/1
predict case 32 , predict result/given label= 0.230035/1
predict case 33 , predict result/given label= 0.924470/1
predict case 34 , predict result/given label= 0.619213/1
predict case 35 , predict result/given label= 0.251903/1
predict case 36 , predict result/given label= 0.561093/1
predict case 37 , predict result/given label= 0.901520/1
predict case 38 , predict result/given label= 0.575254/1
predict case 39 , predict result/given label= 0.210511/1
predict case 40 , predict result/given label= 0.822113/1
predict case 41 , predict result/given label= 0.659597/1
predict case 42 , predict result/given label= 0.864144/1
predict case 43 , predict result/given label= 0.507400/1
predict case 44 , predict result/given label= 0.637374/1
predict case 45 , predict result/given label= 0.760526/1
predict case 46 , predict result/given label= 0.381502/1
predict case 47 , predict result/given label= 0.757276/1
predict case 48 , predict result/given label= 0.234443/1
predict case 49 , predict result/given label= 0.430395/1
predict case 50 , predict result/given label= 0.715082/1
predict case 51 , predict result/given label= 0.092883/1
predict case 52 , predict result/given label= 0.735644/1
predict case 53 , predict result/given label= 0.642387/1
predict case 54 , predict result/given label= 0.907397/1
predict case 55 , predict result/given label= 0.400125/1
predict case 56 , predict result/given label= 0.480032/1
predict case 57 , predict result/given label= 0.166601/1
predict case 58 , predict result/given label= 0.877097/1
predict case 59 , predict result/given label= 0.201752/1
predict case 60 , predict result/given label= 0.096183/1
predict case 61 , predict result/given label= 0.553101/1
predict case 62 , predict result/given label= 0.676896/1
predict case 63 , predict result/given label= 0.857270/1
predict case 64 , predict result/given label= 0.395059/1
predict case 65 , predict result/given label= 0.202654/1
predict case 66 , predict result/given label= 0.504280/1
predict case 67 , predict result/given label= 0.335892/1
predict case 68 , predict result/given label= 0.611612/1
predict case 69 , predict result/given label= 0.418047/1
predict case 70 , predict result/given label= 0.832260/1
predict case 71 , predict result/given label= 0.787212/1
predict case 72 , predict result/given label= 0.772977/1
predict case 73 , predict result/given label= 0.769876/1
predict case 74 , predict result/given label= 0.608921/1
predict case 75 , predict result/given label= 0.767312/1
predict case 76 , predict result/given label= 0.886869/1
predict case 77 , predict result/given label= 0.514986/1
predict case 78 , predict result/given label= 0.597927/1
predict case 79 , predict result/given label= 0.338394/1
predict case 80 , predict result/given label= 0.519842/1
predict case 81 , predict result/given label= 0.170106/1
predict case 82 , predict result/given label= 0.596740/1
predict case 83 , predict result/given label= 0.745288/1
predict case 84 , predict result/given label= 0.878783/1
predict case 85 , predict result/given label= 0.483778/1
predict case 86 , predict result/given label= 0.870012/1
predict case 87 , predict result/given label= 0.569747/1
predict case 88 , predict result/given label= 0.209290/1
predict case 89 , predict result/given label= 0.930439/1
predict case 90 , predict result/given label= 0.589872/1
predict case 91 , predict result/given label= 0.163223/1
predict case 92 , predict result/given label= 0.165274/1
predict case 93 , predict result/given label= 0.249332/1
predict case 94 , predict result/given label= 0.826046/1
predict case 95 , predict result/given label= 0.581992/1
predict case 96 , predict result/given label= 0.145031/1
predict case 97 , predict result/given label= 0.766776/1
predict case 98 , predict result/given label= 0.662145/1
predict case 99 , predict result/given label= 0.377819/1
predict case 100 , predict result/given label= 0.483695/1
predict case 101 , predict result/given label= 0.771383/1
predict case 102 , predict result/given label= 0.378328/1
predict case 103 , predict result/given label= 0.418023/1
predict case 104 , predict result/given label= 0.690787/1
predict case 105 , predict result/given label= 0.855314/1
predict case 106 , predict result/given label= 0.643510/1
predict case 107 , predict result/given label= 0.885868/1
predict case 108 , predict result/given label= 0.409734/1
predict case 109 , predict result/given label= 0.354340/1
predict case 110 , predict result/given label= 0.334943/1
predict case 111 , predict result/given label= 0.396003/1
predict case 112 , predict result/given label= 0.302561/1
predict case 113 , predict result/given label= 0.676402/1
predict case 114 , predict result/given label= 0.281298/1
predict case 115 , predict result/given label= 0.377356/1
predict case 116 , predict result/given label= 0.630145/1
predict case 117 , predict result/given label= 0.249500/1
predict case 118 , predict result/given label= 0.739093/1
predict case 119 , predict result/given label= 0.166332/1
predict case 120 , predict result/given label= 0.692733/1
predict case 121 , predict result/given label= 0.202069/1
predict case 122 , predict result/given label= 0.153254/1
predict case 123 , predict result/given label= 0.359864/1
predict case 124 , predict result/given label= 0.663224/1
predict case 125 , predict result/given label= 0.539682/1
predict case 126 , predict result/given label= 0.733996/1
predict case 127 , predict result/given label= 0.420157/1
predict case 128 , predict result/given label= 0.789717/1
predict case 129 , predict result/given label= 0.416525/1
predict case 130 , predict result/given label= 0.658050/1
predict case 131 , predict result/given label= 0.141857/1
predict case 132 , predict result/given label= 0.500347/1
predict case 133 , predict result/given label= 0.574498/1
predict case 134 , predict result/given label= 0.856402/1
predict case 135 , predict result/given label= 0.267086/1
predict case 136 , predict result/given label= 0.716735/1
predict case 137 , predict result/given label= 0.449788/1
predict case 138 , predict result/given label= 0.538725/1
predict case 139 , predict result/given label= 0.549105/1
predict case 140 , predict result/given label= 0.924750/1
predict case 141 , predict result/given label= 0.714155/1
predict case 142 , predict result/given label= 0.340782/1
predict case 143 , predict result/given label= 0.239260/1
predict case 144 , predict result/given label= 0.618713/1
predict case 145 , predict result/given label= 0.924374/1
predict case 146 , predict result/given label= 0.277992/1
predict case 147 , predict result/given label= 0.322241/1
predict case 148 , predict result/given label= 0.868012/1
predict case 149 , predict result/given label= 0.708530/1
predict case 150 , predict result/given label= 0.846915/1
predict case 151 , predict result/given label= 0.745336/1
predict case 152 , predict result/given label= 0.433688/1
predict case 153 , predict result/given label= 0.288450/1
predict case 154 , predict result/given label= 0.712770/1
predict case 155 , predict result/given label= 0.487024/1
predict case 156 , predict result/given label= 0.711460/1
predict case 157 , predict result/given label= 0.529008/1
predict case 158 , predict result/given label= 0.642569/1
predict case 159 , predict result/given label= 0.471270/1
predict case 160 , predict result/given label= 0.271267/1
predict case 161 , predict result/given label= 0.146479/1
predict case 162 , predict result/given label= 0.529379/1
predict case 163 , predict result/given label= 0.896893/1
predict case 164 , predict result/given label= 0.198964/1
predict case 165 , predict result/given label= 0.753119/1
predict case 166 , predict result/given label= 0.121362/1
predict case 167 , predict result/given label= 0.420080/1
predict case 168 , predict result/given label= 0.743535/1
predict case 169 , predict result/given label= 0.430396/1
predict case 170 , predict result/given label= 0.627804/1
predict case 171 , predict result/given label= 0.518323/1
predict case 172 , predict result/given label= 0.899702/1
predict case 173 , predict result/given label= 0.756657/1
predict case 174 , predict result/given label= 0.838835/1
predict case 175 , predict result/given label= 0.889902/1
predict case 176 , predict result/given label= 0.549203/1
predict case 177 , predict result/given label= 0.635564/1
predict case 178 , predict result/given label= 0.675274/1
predict case 179 , predict result/given label= 0.848482/1
predict case 180 , predict result/given label= 0.896874/1
predict case 181 , predict result/given label= 0.777035/1
predict case 182 , predict result/given label= 0.164357/1
predict case 183 , predict result/given label= 0.203857/1
predict case 184 , predict result/given label= 0.836290/1
predict case 185 , predict result/given label= 0.605606/1
predict case 186 , predict result/given label= 0.354575/1
predict case 187 , predict result/given label= 0.811726/1
predict case 188 , predict result/given label= 0.763830/1
predict case 189 , predict result/given label= 0.679112/1
predict case 190 , predict result/given label= 0.589396/1
predict case 191 , predict result/given label= 0.715531/1
predict case 192 , predict result/given label= 0.262549/1
predict case 193 , predict result/given label= 0.692888/1
predict case 194 , predict result/given label= 0.771876/1
predict case 195 , predict result/given label= 0.831039/1
predict case 196 , predict result/given label= 0.895132/1
predict case 197 , predict result/given label= 0.925523/1
predict case 198 , predict result/given label= 0.557965/1
predict case 199 , predict result/given label= 0.421660/1
predict case 200 , predict result/given label= 0.356534/1
predict case 201 , predict result/given label= 0.410433/1
predict case 202 , predict result/given label= 0.472392/1
