predict case 0 , predict result/given label= 0.840987/1
predict case 1 , predict result/given label= 0.740702/1
predict case 2 , predict result/given label= 0.814874/1
predict case 3 , predict result/given label= 0.375739/1
predict case 4 , predict result/given label= 0.904725/1
predict case 5 , predict result/given label= 0.227602/1
predict case 6 , predict result/given label= 0.324955/1
predict case 7 , predict result/given label= 0.591330/1
predict case 8 , predict result/given label= 0.237094/1
predict case 9 , predict result/given label= 0.358937/1
predict case 10 , predict result/given label= 0.410552/1
predict case 11 , predict result/given label= 0.681087/1
predict case 12 , predict result/given label= 0.926853/1
predict case 13 , predict result/given label= 0.242862/1
predict case 14 , predict result/given label= 0.595559/1
predict case 15 , predict result/given label= 0.462278/1
predict case 16 , predict result/given label= 0.486151/1
predict case 17 , predict result/given label= 0.916847/1
predict case 18 , predict result/given label= 0.448811/1
predict case 19 , predict result/given label= 0.856986/1
predict case 20 , predict result/given label= 0.643577/1
predict case 21 , predict result/given label= 0.820033/1
predict case 22 , predict result/given label= 0.400079/1
predict case 23 , predict result/given label= 0.648988/1
predict case 24 , predict result/given label= 0.529609/1
predict case 25 , predict result/given label= 0.769917/1
predict case 26 , predict result/given label= 0.917816/1
predict case 27 , predict result/given label= 0.351316/1
predict case 28 , predict result/given label= 0.799294/1
predict case 29 , predict result/given label= 0.263802/1
predict case 30 , predict result/given label= 0.433824/1
predict case 31 , predict result/given label= 0.341815/1
predict case 32 , predict result/given label= 0.150793/1
predict case 33 , predict result/given label= 0.369539/1
predict case 34 , predict result/given label= 0.874383/1
predict case 35 , predict result/given label= 0.187532/1
predict case 36 , predict result/given label= 0.913921/1
predict case 37 , predict result/given label= 0.636573/1
predict case 38 , predict result/given label= 0.913692/1
predict case 39 , predict result/given label= 0.414022/1
predict case 40 , predict result/given label= 0.893949/1
predict case 41 , predict result/given label= 0.358110/1
predict case 42 , predict result/given label= 0.773707/1
predict case 43 , predict result/given label= 0.718983/1
predict case 44 , predict result/given label= 0.785549/1
predict case 45 , predict result/given label= 0.252115/1
predict case 46 , predict result/given label= 0.892951/1
predict case 47 , predict result/given label= 0.359849/1
predict case 48 , predict result/given label= 0.418658/1
predict case 49 , predict result/given label= 0.848778/1
predict case 50 , predict result/given label= 0.869459/1
predict case 51 , predict result/given label= 0.841964/1
predict case 52 , predict result/given label= 0.886408/1
predict case 53 , predict result/given label= 0.922979/1
predict case 54 , predict result/given label= 0.425707/1
predict case 55 , predict result/given label= 0.204895/1
predict case 56 , predict result/given label= 0.228786/1
predict case 57 , predict result/given label= 0.413096/1
predict case 58 , predict result/given label= 0.232973/1
predict case 59 , predict result/given label= 0.484971/1
predict case 60 , predict result/given label= 0.509322/1
predict case 61 , predict result/given label= 0.182510/1
predict case 62 , predict result/given label= 0.358857/1
predict case 63 , predict result/given label= 0.842193/1
predict case 64 , predict result/given label= 0.871362/1
predict case 65 , predict result/given label= 0.616451/1
predict case 66 , predict result/given label= 0.591216/1
predict case 67 , predict result/given label= 0.886694/1
predict case 68 , predict result/given label= 0.395263/1
predict case 69 , predict result/given label= 0.895976/1
predict case 70 , predict result/given label= 0.864211/1
predict case 71 , predict result/given label= 0.851083/1
predict case 72 , predict result/given label= 0.878872/1
predict case 73 , predict result/given label= 0.498152/1
predict case 74 , predict result/given label= 0.376154/1
predict case 75 , predict result/given label= 0.864342/1
predict case 76 , predict result/given label= 0.927268/1
predict case 77 , predict result/given label= 0.537011/1
predict case 78 , predict result/given label= 0.548381/1
predict case 79 , predict result/given label= 0.851751/1
predict case 80 , predict result/given label= 0.592598/1
predict case 81 , predict result/given label= 0.480137/1
predict case 82 , predict result/given label= 0.928265/1
predict case 83 , predict result/given label= 0.912764/1
predict case 84 , predict result/given label= 0.356919/1
predict case 85 , predict result/given label= 0.623447/1
predict case 86 , predict result/given label= 0.199448/1
predict case 87 , predict result/given label= 0.681228/1
predict case 88 , predict result/given label= 0.515462/1
predict case 89 , predict result/given label= 0.442537/1
predict case 90 , predict result/given label= 0.901133/1
predict case 91 , predict result/given label= 0.869042/1
predict case 92 , predict result/given label= 0.660674/1
predict case 93 , predict result/given label= 0.552853/1
predict case 94 , predict result/given label= 0.493062/1
predict case 95 , predict result/given label= 0.882445/1
predict case 96 , predict result/given label= 0.334646/1
predict case 97 , predict result/given label= 0.153352/1
predict case 98 , predict result/given label= 0.680794/1
predict case 99 , predict result/given label= 0.358531/1
predict case 100 , predict result/given label= 0.129652/1
predict case 101 , predict result/given label= 0.755499/1
predict case 102 , predict result/given label= 0.415169/1
predict case 103 , predict result/given label= 0.652444/1
predict case 104 , predict result/given label= 0.678876/1
predict case 105 , predict result/given label= 0.916452/1
predict case 106 , predict result/given label= 0.588566/1
predict case 107 , predict result/given label= 0.641432/1
predict case 108 , predict result/given label= 0.908448/1
predict case 109 , predict result/given label= 0.655044/1
predict case 110 , predict result/given label= 0.265719/1
predict case 111 , predict result/given label= 0.582277/1
predict case 112 , predict result/given label= 0.269919/1
predict case 113 , predict result/given label= 0.566395/1
predict case 114 , predict result/given label= 0.868751/1
predict case 115 , predict result/given label= 0.876815/1
predict case 116 , predict result/given label= 0.358503/1
predict case 117 , predict result/given label= 0.867082/1
predict case 118 , predict result/given label= 0.621691/1
predict case 119 , predict result/given label= 0.924420/1
predict case 120 , predict result/given label= 0.409746/1
predict case 121 , predict result/given label= 0.245484/1
predict case 122 , predict result/given label= 0.396632/1
predict case 123 , predict result/given label= 0.925962/1
predict case 124 , predict result/given label= 0.360169/1
predict case 125 , predict result/given label= 0.684787/1
predict case 126 , predict result/given label= 0.930368/1
predict case 127 , predict result/given label= 0.884488/1
predict case 128 , predict result/given label= 0.573961/1
predict case 129 , predict result/given label= 0.882879/1
predict case 130 , predict result/given label= 0.840083/1
predict case 131 , predict result/given label= 0.336068/1
predict case 132 , predict result/given label= 0.869613/1
predict case 133 , predict result/given label= 0.891759/1
predict case 134 , predict result/given label= 0.832872/1
predict case 135 , predict result/given label= 0.694946/1
predict case 136 , predict result/given label= 0.086198/1
predict case 137 , predict result/given label= 0.870563/1
predict case 138 , predict result/given label= 0.726607/1
predict case 139 , predict result/given label= 0.472782/1
predict case 140 , predict result/given label= 0.902081/1
predict case 141 , predict result/given label= 0.804681/1
predict case 142 , predict result/given label= 0.296157/1
predict case 143 , predict result/given label= 0.386273/1
predict case 144 , predict result/given label= 0.641095/1
predict case 145 , predict result/given label= 0.164751/1
predict case 146 , predict result/given label= 0.376342/1
predict case 147 , predict result/given label= 0.925125/1
predict case 148 , predict result/given label= 0.166612/1
predict case 149 , predict result/given label= 0.764307/1
predict case 150 , predict result/given label= 0.193105/1
predict case 151 , predict result/given label= 0.589175/1
predict case 152 , predict result/given label= 0.396709/1
predict case 153 , predict result/given label= 0.364091/1
predict case 154 , predict result/given label= 0.524659/1
predict case 155 , predict result/given label= 0.924492/1
predict case 156 , predict result/given label= 0.593669/1
predict case 157 , predict result/given label= 0.925868/1
predict case 158 , predict result/given label= 0.159302/1
predict case 159 , predict result/given label= 0.638152/1
predict case 160 , predict result/given label= 0.924946/1
predict case 161 , predict result/given label= 0.923654/1
predict case 162 , predict result/given label= 0.423143/1
predict case 163 , predict result/given label= 0.529513/1
predict case 164 , predict result/given label= 0.429037/1
predict case 165 , predict result/given label= 0.680445/1
predict case 166 , predict result/given label= 0.927792/1
predict case 167 , predict result/given label= 0.708556/1
predict case 168 , predict result/given label= 0.568352/1
predict case 169 , predict result/given label= 0.681106/1
predict case 170 , predict result/given label= 0.302822/1
predict case 171 , predict result/given label= 0.148414/1
predict case 172 , predict result/given label= 0.494039/1
predict case 173 , predict result/given label= 0.391452/1
predict case 174 , predict result/given label= 0.328593/1
predict case 175 , predict result/given label= 0.893284/1
predict case 176 , predict result/given label= 0.566442/1
predict case 177 , predict result/given label= 0.777301/1
predict case 178 , predict result/given label= 0.508831/1
predict case 179 , predict result/given label= 0.772948/1
predict case 180 , predict result/given label= 0.256107/1
predict case 181 , predict result/given label= 0.574260/1
predict case 182 , predict result/given label= 0.804160/1
predict case 183 , predict result/given label= 0.630584/1
predict case 184 , predict result/given label= 0.840531/1
predict case 185 , predict result/given label= 0.596986/1
predict case 186 , predict result/given label= 0.563622/1
predict case 187 , predict result/given label= 0.235206/1
predict case 188 , predict result/given label= 0.362081/1
predict case 189 , predict result/given label= 0.364656/1
predict case 190 , predict result/given label= 0.474625/1
predict case 191 , predict result/given label= 0.645437/1
predict case 192 , predict result/given label= 0.411900/1
predict case 193 , predict result/given label= 0.233767/1
predict case 194 , predict result/given label= 0.904418/1
predict case 195 , predict result/given label= 0.262962/1
predict case 196 , predict result/given label= 0.892208/1
predict case 197 , predict result/given label= 0.429127/1
predict case 198 , predict result/given label= 0.575149/1
predict case 199 , predict result/given label= 0.855386/1
predict case 200 , predict result/given label= 0.910442/1
predict case 201 , predict result/given label= 0.826732/1
predict case 202 , predict result/given label= 0.548642/1
predict case 203 , predict result/given label= 0.407581/1
predict case 204 , predict result/given label= 0.740192/1
predict case 205 , predict result/given label= 0.810967/1
predict case 206 , predict result/given label= 0.372238/1
predict case 207 , predict result/given label= 0.376945/1
predict case 208 , predict result/given label= 0.904294/1
predict case 209 , predict result/given label= 0.840419/1
predict case 210 , predict result/given label= 0.687100/1
predict case 211 , predict result/given label= 0.925938/1
predict case 212 , predict result/given label= 0.602890/1
predict case 213 , predict result/given label= 0.901261/1
predict case 214 , predict result/given label= 0.567908/1
predict case 215 , predict result/given label= 0.391930/1
predict case 216 , predict result/given label= 0.507669/1
predict case 217 , predict result/given label= 0.426259/1
predict case 218 , predict result/given label= 0.647119/1
predict case 219 , predict result/given label= 0.713828/1
predict case 220 , predict result/given label= 0.662562/1
predict case 221 , predict result/given label= 0.330669/1
predict case 222 , predict result/given label= 0.705801/1
predict case 223 , predict result/given label= 0.625052/1
predict case 224 , predict result/given label= 0.752662/1
predict case 225 , predict result/given label= 0.739419/1
predict case 226 , predict result/given label= 0.358336/1
predict case 227 , predict result/given label= 0.499136/1
predict case 228 , predict result/given label= 0.897845/1
predict case 229 , predict result/given label= 0.642397/1
predict case 230 , predict result/given label= 0.714227/1
predict case 231 , predict result/given label= 0.328978/1
predict case 232 , predict result/given label= 0.527125/1
predict case 233 , predict result/given label= 0.459763/1
predict case 234 , predict result/given label= 0.569872/1
predict case 235 , predict result/given label= 0.671516/1
predict case 236 , predict result/given label= 0.865859/1
predict case 237 , predict result/given label= 0.926832/1
predict case 238 , predict result/given label= 0.384290/1
predict case 239 , predict result/given label= 0.582170/1
predict case 240 , predict result/given label= 0.189338/1
predict case 241 , predict result/given label= 0.918060/1
predict case 242 , predict result/given label= 0.408077/1
predict case 243 , predict result/given label= 0.592075/1
predict case 244 , predict result/given label= 0.385772/1
predict case 245 , predict result/given label= 0.256701/1
predict case 246 , predict result/given label= 0.522829/1
predict case 247 , predict result/given label= 0.277485/1
predict case 248 , predict result/given label= 0.357306/1
predict case 249 , predict result/given label= 0.772472/1
predict case 250 , predict result/given label= 0.352757/1
predict case 251 , predict result/given label= 0.652467/1
predict case 252 , predict result/given label= 0.642659/1
predict case 253 , predict result/given label= 0.525786/1
predict case 254 , predict result/given label= 0.356517/1
predict case 255 , predict result/given label= 0.348032/1
predict case 256 , predict result/given label= 0.816842/1
predict case 257 , predict result/given label= 0.683111/1
predict case 258 , predict result/given label= 0.926063/1
predict case 259 , predict result/given label= 0.855328/1
predict case 260 , predict result/given label= 0.925704/1
predict case 261 , predict result/given label= 0.574751/1
predict case 262 , predict result/given label= 0.156224/1
predict case 263 , predict result/given label= 0.465637/1
predict case 264 , predict result/given label= 0.535589/1
predict case 265 , predict result/given label= 0.925280/1
predict case 266 , predict result/given label= 0.924921/1
predict case 267 , predict result/given label= 0.917475/1
predict case 268 , predict result/given label= 0.869921/1
predict case 269 , predict result/given label= 0.607433/1
predict case 270 , predict result/given label= 0.893994/1
predict case 271 , predict result/given label= 0.644719/1
predict case 272 , predict result/given label= 0.689316/1
predict case 273 , predict result/given label= 0.274411/1
predict case 274 , predict result/given label= 0.358733/1
predict case 275 , predict result/given label= 0.506927/1
predict case 276 , predict result/given label= 0.383736/1
predict case 277 , predict result/given label= 0.149466/1
predict case 278 , predict result/given label= 0.928934/1
predict case 279 , predict result/given label= 0.249004/1
predict case 280 , predict result/given label= 0.752053/1
predict case 281 , predict result/given label= 0.526551/1
predict case 282 , predict result/given label= 0.357011/1
predict case 283 , predict result/given label= 0.925794/1
predict case 284 , predict result/given label= 0.380077/1
predict case 285 , predict result/given label= 0.319720/1
predict case 286 , predict result/given label= 0.671092/1
predict case 287 , predict result/given label= 0.362521/1
predict case 288 , predict result/given label= 0.228985/1
predict case 289 , predict result/given label= 0.485634/1
predict case 290 , predict result/given label= 0.839635/1
predict case 291 , predict result/given label= 0.780509/1
predict case 292 , predict result/given label= 0.757757/1
predict case 293 , predict result/given label= 0.392052/1
predict case 294 , predict result/given label= 0.200908/1
predict case 295 , predict result/given label= 0.838769/1
predict case 296 , predict result/given label= 0.244126/1
predict case 297 , predict result/given label= 0.879308/1
predict case 298 , predict result/given label= 0.930777/1
predict case 299 , predict result/given label= 0.419757/1
predict case 300 , predict result/given label= 0.926942/1
predict case 301 , predict result/given label= 0.895671/1
predict case 302 , predict result/given label= 0.637321/1
predict case 303 , predict result/given label= 0.494434/1
predict case 304 , predict result/given label= 0.277493/1
predict case 305 , predict result/given label= 0.854848/1
predict case 306 , predict result/given label= 0.206942/1
predict case 307 , predict result/given label= 0.541301/1
predict case 308 , predict result/given label= 0.673957/1
predict case 309 , predict result/given label= 0.893191/1
predict case 310 , predict result/given label= 0.386371/1
predict case 311 , predict result/given label= 0.205424/1
predict case 312 , predict result/given label= 0.224449/1
predict case 313 , predict result/given label= 0.902154/1
predict case 314 , predict result/given label= 0.383685/1
predict case 315 , predict result/given label= 0.888278/1
predict case 316 , predict result/given label= 0.518069/1
predict case 317 , predict result/given label= 0.897881/1
predict case 318 , predict result/given label= 0.484337/1
predict case 319 , predict result/given label= 0.603223/1
predict case 320 , predict result/given label= 0.667365/1
predict case 321 , predict result/given label= 0.806737/1
predict case 322 , predict result/given label= 0.418517/0
predict case 323 , predict result/given label= 0.399138/0
predict case 324 , predict result/given label= 0.261569/0
predict case 325 , predict result/given label= 0.268624/0
predict case 326 , predict result/given label= 0.423143/0
predict case 327 , predict result/given label= 0.443290/0
predict case 328 , predict result/given label= 0.631601/0
predict case 329 , predict result/given label= 0.427066/0
predict case 330 , predict result/given label= 0.449795/0
predict case 331 , predict result/given label= 0.516400/0
predict case 332 , predict result/given label= 0.386243/0
predict case 333 , predict result/given label= 0.571691/0
predict case 334 , predict result/given label= 0.331970/0
predict case 335 , predict result/given label= 0.522690/0
predict case 336 , predict result/given label= 0.925058/0
predict case 337 , predict result/given label= 0.609099/0
predict case 338 , predict result/given label= 0.228446/0
predict case 339 , predict result/given label= 0.249779/0
predict case 340 , predict result/given label= 0.415936/0
predict case 341 , predict result/given label= 0.450191/0
predict case 342 , predict result/given label= 0.481964/0
predict case 343 , predict result/given label= 0.273105/0
predict case 344 , predict result/given label= 0.233322/0
predict case 345 , predict result/given label= 0.180300/0
predict case 346 , predict result/given label= 0.162643/0
predict case 347 , predict result/given label= 0.445756/0
predict case 348 , predict result/given label= 0.292564/0
predict case 349 , predict result/given label= 0.232500/0
predict case 350 , predict result/given label= 0.421523/0
predict case 351 , predict result/given label= 0.233308/0
predict case 352 , predict result/given label= 0.146626/0
predict case 353 , predict result/given label= 0.481707/0
predict case 354 , predict result/given label= 0.531946/0
predict case 355 , predict result/given label= 0.484412/0
predict case 356 , predict result/given label= 0.523794/0
predict case 357 , predict result/given label= 0.317696/0
predict case 358 , predict result/given label= 0.387332/0
predict case 359 , predict result/given label= 0.465489/0
predict case 360 , predict result/given label= 0.165208/0
predict case 361 , predict result/given label= 0.504376/0
predict case 362 , predict result/given label= 0.773533/0
predict case 363 , predict result/given label= 0.587264/0
predict case 364 , predict result/given label= 0.252835/0
predict case 365 , predict result/given label= 0.355532/0
predict case 366 , predict result/given label= 0.925931/0
predict case 367 , predict result/given label= 0.298188/0
predict case 368 , predict result/given label= 0.184696/0
predict case 369 , predict result/given label= 0.245155/0
predict case 370 , predict result/given label= 0.250668/0
predict case 371 , predict result/given label= 0.289723/0
predict case 372 , predict result/given label= 0.480262/0
predict case 373 , predict result/given label= 0.402909/0
predict case 374 , predict result/given label= 0.176927/0
predict case 375 , predict result/given label= 0.162606/0
predict case 376 , predict result/given label= 0.145470/0
predict case 377 , predict result/given label= 0.516812/0
predict case 378 , predict result/given label= 0.500619/0
predict case 379 , predict result/given label= 0.571378/0
predict case 380 , predict result/given label= 0.468747/0
predict case 381 , predict result/given label= 0.888340/0
predict case 382 , predict result/given label= 0.231607/0
predict case 383 , predict result/given label= 0.508225/0
predict case 384 , predict result/given label= 0.233475/0
predict case 385 , predict result/given label= 0.146806/0
predict case 386 , predict result/given label= 0.473777/0
predict case 387 , predict result/given label= 0.306490/0
predict case 388 , predict result/given label= 0.456070/0
predict case 389 , predict result/given label= 0.383488/0
predict case 390 , predict result/given label= 0.200908/0
predict case 391 , predict result/given label= 0.379480/0
predict case 392 , predict result/given label= 0.835022/0
predict case 393 , predict result/given label= 0.536253/0
predict case 394 , predict result/given label= 0.566859/0
predict case 395 , predict result/given label= 0.268016/0
predict case 396 , predict result/given label= 0.363069/0
predict case 397 , predict result/given label= 0.460656/0
predict case 398 , predict result/given label= 0.632990/0
predict case 399 , predict result/given label= 0.363639/0
predict case 400 , predict result/given label= 0.635304/0
predict case 401 , predict result/given label= 0.373200/0
predict case 402 , predict result/given label= 0.597680/0
predict case 403 , predict result/given label= 0.524359/0
predict case 404 , predict result/given label= 0.331437/0
predict case 405 , predict result/given label= 0.344683/0
predict case 406 , predict result/given label= 0.448541/0
predict case 407 , predict result/given label= 0.242142/0
predict case 408 , predict result/given label= 0.548972/0
predict case 409 , predict result/given label= 0.192974/0
predict case 410 , predict result/given label= 0.265429/0
predict case 411 , predict result/given label= 0.467715/0
predict case 412 , predict result/given label= 0.241387/0
predict case 413 , predict result/given label= 0.299636/0
predict case 414 , predict result/given label= 0.615231/0
predict case 415 , predict result/given label= 0.146662/0
predict case 416 , predict result/given label= 0.287991/0
predict case 417 , predict result/given label= 0.600145/0
predict case 418 , predict result/given label= 0.622772/0
predict case 419 , predict result/given label= 0.767191/0
predict case 420 , predict result/given label= 0.269323/0
predict case 421 , predict result/given label= 0.232765/0
predict case 422 , predict result/given label= 0.154728/0
predict case 423 , predict result/given label= 0.336118/0
