predict case 0 , predict result/given label= 0.059522/1
predict case 1 , predict result/given label= 0.073707/1
predict case 2 , predict result/given label= 0.063757/1
predict case 3 , predict result/given label= 0.069899/1
predict case 4 , predict result/given label= 0.073981/1
predict case 5 , predict result/given label= 0.064949/1
predict case 6 , predict result/given label= 0.072655/1
predict case 7 , predict result/given label= 0.073707/1
predict case 8 , predict result/given label= 0.063666/1
predict case 9 , predict result/given label= 0.059554/1
predict case 10 , predict result/given label= 0.065989/1
predict case 11 , predict result/given label= 0.060434/1
predict case 12 , predict result/given label= 0.056966/1
predict case 13 , predict result/given label= 0.059548/1
predict case 14 , predict result/given label= 0.063360/1
predict case 15 , predict result/given label= 0.073720/1
predict case 16 , predict result/given label= 0.056354/0
predict case 17 , predict result/given label= 0.055690/0
predict case 18 , predict result/given label= 0.056764/0
predict case 19 , predict result/given label= 0.103163/0
predict case 20 , predict result/given label= 0.056049/0
predict case 21 , predict result/given label= 0.063114/0
predict case 22 , predict result/given label= 0.063492/0
predict case 23 , predict result/given label= 0.059202/0
predict case 24 , predict result/given label= 0.049528/0
predict case 25 , predict result/given label= 0.057202/0
predict case 26 , predict result/given label= 0.100713/0
predict case 27 , predict result/given label= 0.060437/0
predict case 28 , predict result/given label= 0.069641/0
predict case 29 , predict result/given label= 0.064999/0
predict case 30 , predict result/given label= 0.070775/0
predict case 31 , predict result/given label= 0.073688/0
