predict case 0 , predict result/given label= 0.348336/1
predict case 1 , predict result/given label= 0.729336/1
predict case 2 , predict result/given label= 0.610085/1
predict case 3 , predict result/given label= 0.807650/1
predict case 4 , predict result/given label= 0.809555/1
predict case 5 , predict result/given label= 0.273827/1
predict case 6 , predict result/given label= 0.433430/1
predict case 7 , predict result/given label= 0.743428/1
predict case 8 , predict result/given label= 0.292077/1
predict case 9 , predict result/given label= 0.927710/1
predict case 10 , predict result/given label= 0.412210/1
predict case 11 , predict result/given label= 0.489651/1
predict case 12 , predict result/given label= 0.926537/1
predict case 13 , predict result/given label= 0.667744/1
predict case 14 , predict result/given label= 0.360928/1
predict case 15 , predict result/given label= 0.876957/1
predict case 16 , predict result/given label= 0.740661/1
predict case 17 , predict result/given label= 0.368752/1
predict case 18 , predict result/given label= 0.424856/1
predict case 19 , predict result/given label= 0.561784/1
predict case 20 , predict result/given label= 0.794384/1
predict case 21 , predict result/given label= 0.420059/1
predict case 22 , predict result/given label= 0.406266/1
predict case 23 , predict result/given label= 0.357003/1
predict case 24 , predict result/given label= 0.299902/1
predict case 25 , predict result/given label= 0.402262/1
predict case 26 , predict result/given label= 0.794840/1
predict case 27 , predict result/given label= 0.381162/1
predict case 28 , predict result/given label= 0.518705/1
predict case 29 , predict result/given label= 0.419119/1
predict case 30 , predict result/given label= 0.310483/1
predict case 31 , predict result/given label= 0.840667/1
predict case 32 , predict result/given label= 0.927601/1
predict case 33 , predict result/given label= 0.403236/1
predict case 34 , predict result/given label= 0.432137/1
predict case 35 , predict result/given label= 0.818530/1
predict case 36 , predict result/given label= 0.285639/1
predict case 37 , predict result/given label= 0.788650/1
predict case 38 , predict result/given label= 0.624683/1
predict case 39 , predict result/given label= 0.875831/1
predict case 40 , predict result/given label= 0.811551/1
predict case 41 , predict result/given label= 0.759396/1
predict case 42 , predict result/given label= 0.552108/1
predict case 43 , predict result/given label= 0.747687/1
predict case 44 , predict result/given label= 0.387814/1
predict case 45 , predict result/given label= 0.286321/1
predict case 46 , predict result/given label= 0.266122/1
predict case 47 , predict result/given label= 0.829266/1
predict case 48 , predict result/given label= 0.574517/1
predict case 49 , predict result/given label= 0.640575/1
predict case 50 , predict result/given label= 0.839745/1
predict case 51 , predict result/given label= 0.780689/1
predict case 52 , predict result/given label= 0.459695/1
predict case 53 , predict result/given label= 0.808276/1
predict case 54 , predict result/given label= 0.834569/1
