predict case 0 , predict result/given label= 0.732318/1
predict case 1 , predict result/given label= 0.694563/1
predict case 2 , predict result/given label= 0.308459/1
predict case 3 , predict result/given label= 0.873701/1
predict case 4 , predict result/given label= 0.595873/1
predict case 5 , predict result/given label= 0.925513/1
predict case 6 , predict result/given label= 0.368822/1
predict case 7 , predict result/given label= 0.611951/1
predict case 8 , predict result/given label= 0.736508/1
predict case 9 , predict result/given label= 0.567856/1
predict case 10 , predict result/given label= 0.866003/1
predict case 11 , predict result/given label= 0.289991/1
predict case 12 , predict result/given label= 0.694675/1
predict case 13 , predict result/given label= 0.852627/1
predict case 14 , predict result/given label= 0.924516/1
predict case 15 , predict result/given label= 0.553774/1
predict case 16 , predict result/given label= 0.928098/1
predict case 17 , predict result/given label= 0.926691/1
predict case 18 , predict result/given label= 0.636041/1
predict case 19 , predict result/given label= 0.768464/1
predict case 20 , predict result/given label= 0.559032/1
predict case 21 , predict result/given label= 0.786791/1
predict case 22 , predict result/given label= 0.932630/1
predict case 23 , predict result/given label= 0.571699/1
predict case 24 , predict result/given label= 0.786877/1
predict case 25 , predict result/given label= 0.283259/1
predict case 26 , predict result/given label= 0.682558/1
predict case 27 , predict result/given label= 0.798253/1
predict case 28 , predict result/given label= 0.931316/1
predict case 29 , predict result/given label= 0.277905/1
predict case 30 , predict result/given label= 0.828246/1
predict case 31 , predict result/given label= 0.375756/1
predict case 32 , predict result/given label= 0.269817/1
predict case 33 , predict result/given label= 0.382848/1
predict case 34 , predict result/given label= 0.241392/1
predict case 35 , predict result/given label= 0.859531/1
predict case 36 , predict result/given label= 0.225133/1
predict case 37 , predict result/given label= 0.930038/1
predict case 38 , predict result/given label= 0.682558/1
predict case 39 , predict result/given label= 0.611800/1
predict case 40 , predict result/given label= 0.710473/1
predict case 41 , predict result/given label= 0.407719/1
predict case 42 , predict result/given label= 0.927545/1
predict case 43 , predict result/given label= 0.928465/1
predict case 44 , predict result/given label= 0.729878/1
predict case 45 , predict result/given label= 0.868675/1
predict case 46 , predict result/given label= 0.372167/1
predict case 47 , predict result/given label= 0.861423/1
predict case 48 , predict result/given label= 0.926840/1
predict case 49 , predict result/given label= 0.681083/1
predict case 50 , predict result/given label= 0.289714/1
predict case 51 , predict result/given label= 0.934050/1
predict case 52 , predict result/given label= 0.308459/1
predict case 53 , predict result/given label= 0.535263/1
predict case 54 , predict result/given label= 0.447120/1
predict case 55 , predict result/given label= 0.932558/1
predict case 56 , predict result/given label= 0.280323/1
predict case 57 , predict result/given label= 0.376182/1
predict case 58 , predict result/given label= 0.217123/1
predict case 59 , predict result/given label= 0.316564/1
predict case 60 , predict result/given label= 0.902401/1
predict case 61 , predict result/given label= 0.890116/1
predict case 62 , predict result/given label= 0.376355/1
predict case 63 , predict result/given label= 0.894327/1
predict case 64 , predict result/given label= 0.934467/1
predict case 65 , predict result/given label= 0.710503/1
predict case 66 , predict result/given label= 0.933409/1
predict case 67 , predict result/given label= 0.829870/1
predict case 68 , predict result/given label= 0.854893/1
predict case 69 , predict result/given label= 0.677393/1
predict case 70 , predict result/given label= 0.500376/1
predict case 71 , predict result/given label= 0.911071/1
predict case 72 , predict result/given label= 0.706212/1
predict case 73 , predict result/given label= 0.210066/1
predict case 74 , predict result/given label= 0.370721/1
predict case 75 , predict result/given label= 0.384158/1
predict case 76 , predict result/given label= 0.438296/1
predict case 77 , predict result/given label= 0.792421/1
predict case 78 , predict result/given label= 0.925323/1
predict case 79 , predict result/given label= 0.928171/1
predict case 80 , predict result/given label= 0.375943/1
predict case 81 , predict result/given label= 0.290910/1
predict case 82 , predict result/given label= 0.844763/1
predict case 83 , predict result/given label= 0.890088/1
predict case 84 , predict result/given label= 0.839771/1
predict case 85 , predict result/given label= 0.682558/1
predict case 86 , predict result/given label= 0.237324/1
predict case 87 , predict result/given label= 0.930592/1
predict case 88 , predict result/given label= 0.854981/1
predict case 89 , predict result/given label= 0.315220/1
predict case 90 , predict result/given label= 0.867239/1
predict case 91 , predict result/given label= 0.788245/1
predict case 92 , predict result/given label= 0.564014/1
predict case 93 , predict result/given label= 0.927053/1
predict case 94 , predict result/given label= 0.732702/1
predict case 95 , predict result/given label= 0.857417/1
predict case 96 , predict result/given label= 0.351287/1
predict case 97 , predict result/given label= 0.347922/1
predict case 98 , predict result/given label= 0.649454/1
predict case 99 , predict result/given label= 0.930163/1
predict case 100 , predict result/given label= 0.803441/1
predict case 101 , predict result/given label= 0.888418/1
predict case 102 , predict result/given label= 0.214148/1
predict case 103 , predict result/given label= 0.324712/1
predict case 104 , predict result/given label= 0.740984/1
predict case 105 , predict result/given label= 0.647134/1
predict case 106 , predict result/given label= 0.245015/1
predict case 107 , predict result/given label= 0.927241/1
predict case 108 , predict result/given label= 0.896743/1
predict case 109 , predict result/given label= 0.926150/1
predict case 110 , predict result/given label= 0.660174/1
predict case 111 , predict result/given label= 0.849874/1
predict case 112 , predict result/given label= 0.671265/1
predict case 113 , predict result/given label= 0.879545/1
predict case 114 , predict result/given label= 0.924554/1
predict case 115 , predict result/given label= 0.890084/1
predict case 116 , predict result/given label= 0.204387/1
predict case 117 , predict result/given label= 0.928922/1
predict case 118 , predict result/given label= 0.385387/1
predict case 119 , predict result/given label= 0.841573/1
predict case 120 , predict result/given label= 0.437996/1
predict case 121 , predict result/given label= 0.412595/1
predict case 122 , predict result/given label= 0.678620/1
predict case 123 , predict result/given label= 0.860885/1
predict case 124 , predict result/given label= 0.251520/1
predict case 125 , predict result/given label= 0.384749/1
predict case 126 , predict result/given label= 0.192086/1
predict case 127 , predict result/given label= 0.864640/1
predict case 128 , predict result/given label= 0.899320/1
predict case 129 , predict result/given label= 0.826554/1
predict case 130 , predict result/given label= 0.724808/1
predict case 131 , predict result/given label= 0.496560/1
predict case 132 , predict result/given label= 0.839902/1
predict case 133 , predict result/given label= 0.255658/1
predict case 134 , predict result/given label= 0.873800/1
predict case 135 , predict result/given label= 0.240736/1
predict case 136 , predict result/given label= 0.926358/1
predict case 137 , predict result/given label= 0.916870/1
predict case 138 , predict result/given label= 0.290160/1
predict case 139 , predict result/given label= 0.761962/1
predict case 140 , predict result/given label= 0.925448/1
predict case 141 , predict result/given label= 0.550384/1
predict case 142 , predict result/given label= 0.565256/1
predict case 143 , predict result/given label= 0.635626/1
predict case 144 , predict result/given label= 0.889238/1
predict case 145 , predict result/given label= 0.722881/1
predict case 146 , predict result/given label= 0.766846/1
predict case 147 , predict result/given label= 0.308459/1
predict case 148 , predict result/given label= 0.845969/1
predict case 149 , predict result/given label= 0.416745/1
predict case 150 , predict result/given label= 0.924189/1
predict case 151 , predict result/given label= 0.771547/1
predict case 152 , predict result/given label= 0.707568/1
predict case 153 , predict result/given label= 0.798588/1
predict case 154 , predict result/given label= 0.198319/1
predict case 155 , predict result/given label= 0.879916/1
predict case 156 , predict result/given label= 0.297014/1
predict case 157 , predict result/given label= 0.331464/1
predict case 158 , predict result/given label= 0.798486/1
predict case 159 , predict result/given label= 0.278897/1
predict case 160 , predict result/given label= 0.878316/1
predict case 161 , predict result/given label= 0.883074/1
predict case 162 , predict result/given label= 0.897859/1
predict case 163 , predict result/given label= 0.587913/1
predict case 164 , predict result/given label= 0.814758/1
predict case 165 , predict result/given label= 0.595985/1
predict case 166 , predict result/given label= 0.308459/1
predict case 167 , predict result/given label= 0.316540/1
predict case 168 , predict result/given label= 0.765689/1
predict case 169 , predict result/given label= 0.607881/1
predict case 170 , predict result/given label= 0.719505/1
predict case 171 , predict result/given label= 0.478635/1
predict case 172 , predict result/given label= 0.913785/1
