predict case 0 , predict result/given label= 0.331880/1
predict case 1 , predict result/given label= 0.209456/1
predict case 2 , predict result/given label= 0.323145/1
predict case 3 , predict result/given label= 0.907060/1
predict case 4 , predict result/given label= 0.695998/1
predict case 5 , predict result/given label= 0.684768/1
predict case 6 , predict result/given label= 0.467609/1
predict case 7 , predict result/given label= 0.533361/1
predict case 8 , predict result/given label= 0.375442/1
predict case 9 , predict result/given label= 0.806820/1
predict case 10 , predict result/given label= 0.843431/1
predict case 11 , predict result/given label= 0.834038/1
predict case 12 , predict result/given label= 0.923115/1
predict case 13 , predict result/given label= 0.925476/1
predict case 14 , predict result/given label= 0.898096/1
predict case 15 , predict result/given label= 0.853792/1
predict case 16 , predict result/given label= 0.867099/1
predict case 17 , predict result/given label= 0.920889/1
predict case 18 , predict result/given label= 0.716847/1
predict case 19 , predict result/given label= 0.538030/1
predict case 20 , predict result/given label= 0.933713/1
predict case 21 , predict result/given label= 0.254234/1
predict case 22 , predict result/given label= 0.317366/1
predict case 23 , predict result/given label= 0.642717/1
predict case 24 , predict result/given label= 0.751801/1
predict case 25 , predict result/given label= 0.887842/1
predict case 26 , predict result/given label= 0.630486/1
predict case 27 , predict result/given label= 0.464962/1
predict case 28 , predict result/given label= 0.797332/1
predict case 29 , predict result/given label= 0.887120/1
predict case 30 , predict result/given label= 0.917906/1
predict case 31 , predict result/given label= 0.918138/1
predict case 32 , predict result/given label= 0.489190/1
predict case 33 , predict result/given label= 0.907647/1
predict case 34 , predict result/given label= 0.307835/1
predict case 35 , predict result/given label= 0.394632/1
predict case 36 , predict result/given label= 0.929052/1
predict case 37 , predict result/given label= 0.804093/1
predict case 38 , predict result/given label= 0.899941/1
predict case 39 , predict result/given label= 0.843657/1
predict case 40 , predict result/given label= 0.272620/1
predict case 41 , predict result/given label= 0.889500/1
predict case 42 , predict result/given label= 0.935710/1
predict case 43 , predict result/given label= 0.302259/1
predict case 44 , predict result/given label= 0.408047/1
predict case 45 , predict result/given label= 0.347647/1
predict case 46 , predict result/given label= 0.922865/1
predict case 47 , predict result/given label= 0.237752/1
predict case 48 , predict result/given label= 0.753355/1
predict case 49 , predict result/given label= 0.599946/1
predict case 50 , predict result/given label= 0.229484/1
predict case 51 , predict result/given label= 0.847780/1
predict case 52 , predict result/given label= 0.518046/1
predict case 53 , predict result/given label= 0.449988/1
predict case 54 , predict result/given label= 0.501824/1
predict case 55 , predict result/given label= 0.929768/1
predict case 56 , predict result/given label= 0.481883/1
predict case 57 , predict result/given label= 0.880460/1
predict case 58 , predict result/given label= 0.931350/1
predict case 59 , predict result/given label= 0.929070/1
predict case 60 , predict result/given label= 0.624883/1
predict case 61 , predict result/given label= 0.918132/1
predict case 62 , predict result/given label= 0.324856/1
predict case 63 , predict result/given label= 0.519134/1
predict case 64 , predict result/given label= 0.785877/1
predict case 65 , predict result/given label= 0.398479/1
predict case 66 , predict result/given label= 0.314951/1
predict case 67 , predict result/given label= 0.300383/1
predict case 68 , predict result/given label= 0.575444/1
predict case 69 , predict result/given label= 0.395914/1
predict case 70 , predict result/given label= 0.837836/1
predict case 71 , predict result/given label= 0.782366/1
predict case 72 , predict result/given label= 0.790516/1
predict case 73 , predict result/given label= 0.904653/1
predict case 74 , predict result/given label= 0.752950/1
predict case 75 , predict result/given label= 0.929681/1
predict case 76 , predict result/given label= 0.401492/1
predict case 77 , predict result/given label= 0.694348/1
predict case 78 , predict result/given label= 0.323145/1
predict case 79 , predict result/given label= 0.362864/1
predict case 80 , predict result/given label= 0.643773/1
predict case 81 , predict result/given label= 0.430298/1
predict case 82 , predict result/given label= 0.919037/1
predict case 83 , predict result/given label= 0.361948/1
predict case 84 , predict result/given label= 0.464192/1
predict case 85 , predict result/given label= 0.890534/1
predict case 86 , predict result/given label= 0.505743/1
predict case 87 , predict result/given label= 0.558751/1
predict case 88 , predict result/given label= 0.390272/1
predict case 89 , predict result/given label= 0.245466/1
predict case 90 , predict result/given label= 0.904489/1
predict case 91 , predict result/given label= 0.863587/1
predict case 92 , predict result/given label= 0.922528/1
predict case 93 , predict result/given label= 0.833582/1
predict case 94 , predict result/given label= 0.929011/1
predict case 95 , predict result/given label= 0.318928/1
predict case 96 , predict result/given label= 0.924316/1
