predict case 0 , predict result/given label= 0.876967/1
predict case 1 , predict result/given label= 0.930823/1
predict case 2 , predict result/given label= 0.470878/1
predict case 3 , predict result/given label= 0.371136/1
predict case 4 , predict result/given label= 0.698897/1
predict case 5 , predict result/given label= 0.807405/1
predict case 6 , predict result/given label= 0.373809/1
predict case 7 , predict result/given label= 0.826418/1
predict case 8 , predict result/given label= 0.662466/1
predict case 9 , predict result/given label= 0.401045/1
predict case 10 , predict result/given label= 0.827434/1
predict case 11 , predict result/given label= 0.557384/1
predict case 12 , predict result/given label= 0.873777/1
predict case 13 , predict result/given label= 0.816385/1
predict case 14 , predict result/given label= 0.819351/1
predict case 15 , predict result/given label= 0.873774/1
predict case 16 , predict result/given label= 0.507208/1
predict case 17 , predict result/given label= 0.867544/1
predict case 18 , predict result/given label= 0.804661/1
predict case 19 , predict result/given label= 0.827482/1
predict case 20 , predict result/given label= 0.791343/1
predict case 21 , predict result/given label= 0.413869/1
predict case 22 , predict result/given label= 0.388373/1
predict case 23 , predict result/given label= 0.859539/1
predict case 24 , predict result/given label= 0.763669/1
predict case 25 , predict result/given label= 0.864577/1
predict case 26 , predict result/given label= 0.797600/1
predict case 27 , predict result/given label= 0.814719/1
predict case 28 , predict result/given label= 0.358112/1
predict case 29 , predict result/given label= 0.509239/1
predict case 30 , predict result/given label= 0.307899/1
predict case 31 , predict result/given label= 0.328357/1
predict case 32 , predict result/given label= 0.399312/1
predict case 33 , predict result/given label= 0.839245/1
predict case 34 , predict result/given label= 0.871378/1
predict case 35 , predict result/given label= 0.717112/1
predict case 36 , predict result/given label= 0.313650/1
predict case 37 , predict result/given label= 0.382559/1
predict case 38 , predict result/given label= 0.238544/1
predict case 39 , predict result/given label= 0.861529/1
predict case 40 , predict result/given label= 0.326076/1
predict case 41 , predict result/given label= 0.751177/1
predict case 42 , predict result/given label= 0.418599/1
predict case 43 , predict result/given label= 0.661956/1
predict case 44 , predict result/given label= 0.351825/1
predict case 45 , predict result/given label= 0.427556/1
predict case 46 , predict result/given label= 0.249870/1
predict case 47 , predict result/given label= 0.766350/1
predict case 48 , predict result/given label= 0.817585/1
