predict case 0 , predict result/given label= 0.849943/1
predict case 1 , predict result/given label= 0.091796/1
predict case 2 , predict result/given label= 0.487063/1
predict case 3 , predict result/given label= 0.904379/1
predict case 4 , predict result/given label= 0.763317/1
predict case 5 , predict result/given label= 0.578893/1
predict case 6 , predict result/given label= 0.606628/1
predict case 7 , predict result/given label= 0.737409/1
predict case 8 , predict result/given label= 0.329409/1
predict case 9 , predict result/given label= 0.587519/1
predict case 10 , predict result/given label= 0.588750/1
predict case 11 , predict result/given label= 0.594782/1
predict case 12 , predict result/given label= 0.461273/1
predict case 13 , predict result/given label= 0.785840/1
predict case 14 , predict result/given label= 0.440938/1
predict case 15 , predict result/given label= 0.250450/1
predict case 16 , predict result/given label= 0.346854/1
predict case 17 , predict result/given label= 0.918126/1
predict case 18 , predict result/given label= 0.132723/1
predict case 19 , predict result/given label= 0.765549/1
predict case 20 , predict result/given label= 0.794605/1
predict case 21 , predict result/given label= 0.801633/1
predict case 22 , predict result/given label= 0.370475/1
predict case 23 , predict result/given label= 0.907756/1
predict case 24 , predict result/given label= 0.148725/1
predict case 25 , predict result/given label= 0.644962/1
predict case 26 , predict result/given label= 0.870681/1
predict case 27 , predict result/given label= 0.338333/1
predict case 28 , predict result/given label= 0.266460/1
predict case 29 , predict result/given label= 0.917749/1
predict case 30 , predict result/given label= 0.669659/1
predict case 31 , predict result/given label= 0.267529/1
predict case 32 , predict result/given label= 0.474429/1
predict case 33 , predict result/given label= 0.778184/1
predict case 34 , predict result/given label= 0.405242/1
predict case 35 , predict result/given label= 0.537185/1
predict case 36 , predict result/given label= 0.602376/1
predict case 37 , predict result/given label= 0.757318/1
predict case 38 , predict result/given label= 0.784526/1
predict case 39 , predict result/given label= 0.879141/1
predict case 40 , predict result/given label= 0.192010/1
predict case 41 , predict result/given label= 0.646658/1
predict case 42 , predict result/given label= 0.722399/1
predict case 43 , predict result/given label= 0.837110/1
predict case 44 , predict result/given label= 0.624777/1
predict case 45 , predict result/given label= 0.212541/1
predict case 46 , predict result/given label= 0.925124/1
predict case 47 , predict result/given label= 0.253990/1
predict case 48 , predict result/given label= 0.301407/1
predict case 49 , predict result/given label= 0.444030/1
predict case 50 , predict result/given label= 0.246374/1
predict case 51 , predict result/given label= 0.893840/1
predict case 52 , predict result/given label= 0.676299/1
predict case 53 , predict result/given label= 0.246197/1
predict case 54 , predict result/given label= 0.714800/1
predict case 55 , predict result/given label= 0.347943/1
predict case 56 , predict result/given label= 0.427705/1
predict case 57 , predict result/given label= 0.450219/1
predict case 58 , predict result/given label= 0.896381/1
predict case 59 , predict result/given label= 0.678107/1
predict case 60 , predict result/given label= 0.612720/1
predict case 61 , predict result/given label= 0.571266/1
