predict case 0 , predict result/given label= 0.900280/1
predict case 1 , predict result/given label= 0.304920/1
predict case 2 , predict result/given label= 0.764425/1
predict case 3 , predict result/given label= 0.366372/1
predict case 4 , predict result/given label= 0.713753/1
predict case 5 , predict result/given label= 0.476008/1
predict case 6 , predict result/given label= 0.859358/1
predict case 7 , predict result/given label= 0.755039/1
predict case 8 , predict result/given label= 0.585041/1
predict case 9 , predict result/given label= 0.359301/1
predict case 10 , predict result/given label= 0.533485/1
predict case 11 , predict result/given label= 0.927614/1
predict case 12 , predict result/given label= 0.843957/1
predict case 13 , predict result/given label= 0.339582/1
predict case 14 , predict result/given label= 0.839350/1
predict case 15 , predict result/given label= 0.361298/1
predict case 16 , predict result/given label= 0.262784/1
predict case 17 , predict result/given label= 0.931775/1
predict case 18 , predict result/given label= 0.919720/1
predict case 19 , predict result/given label= 0.394271/1
predict case 20 , predict result/given label= 0.895231/1
predict case 21 , predict result/given label= 0.683749/1
predict case 22 , predict result/given label= 0.856746/1
predict case 23 , predict result/given label= 0.432360/1
predict case 24 , predict result/given label= 0.364056/1
predict case 25 , predict result/given label= 0.379993/1
predict case 26 , predict result/given label= 0.930024/1
predict case 27 , predict result/given label= 0.248858/1
predict case 28 , predict result/given label= 0.453176/1
predict case 29 , predict result/given label= 0.506784/1
predict case 30 , predict result/given label= 0.783658/1
predict case 31 , predict result/given label= 0.423754/1
predict case 32 , predict result/given label= 0.357485/1
predict case 33 , predict result/given label= 0.794395/1
predict case 34 , predict result/given label= 0.343690/1
predict case 35 , predict result/given label= 0.929315/1
predict case 36 , predict result/given label= 0.341935/1
predict case 37 , predict result/given label= 0.893776/1
predict case 38 , predict result/given label= 0.932386/1
predict case 39 , predict result/given label= 0.930812/1
predict case 40 , predict result/given label= 0.878870/1
predict case 41 , predict result/given label= 0.924800/1
predict case 42 , predict result/given label= 0.314762/1
predict case 43 , predict result/given label= 0.926422/1
predict case 44 , predict result/given label= 0.494512/1
predict case 45 , predict result/given label= 0.803455/1
predict case 46 , predict result/given label= 0.321623/1
predict case 47 , predict result/given label= 0.932381/1
predict case 48 , predict result/given label= 0.278047/1
predict case 49 , predict result/given label= 0.402175/1
predict case 50 , predict result/given label= 0.782767/1
predict case 51 , predict result/given label= 0.321183/1
predict case 52 , predict result/given label= 0.790571/1
predict case 53 , predict result/given label= 0.426670/1
predict case 54 , predict result/given label= 0.855647/1
predict case 55 , predict result/given label= 0.367059/1
predict case 56 , predict result/given label= 0.930867/1
predict case 57 , predict result/given label= 0.924848/1
predict case 58 , predict result/given label= 0.371284/1
predict case 59 , predict result/given label= 0.834953/1
predict case 60 , predict result/given label= 0.904088/1
predict case 61 , predict result/given label= 0.928917/1
predict case 62 , predict result/given label= 0.875598/1
predict case 63 , predict result/given label= 0.347424/1
predict case 64 , predict result/given label= 0.917506/1
predict case 65 , predict result/given label= 0.846194/1
predict case 66 , predict result/given label= 0.924485/1
predict case 67 , predict result/given label= 0.527035/1
predict case 68 , predict result/given label= 0.864476/1
predict case 69 , predict result/given label= 0.373399/1
predict case 70 , predict result/given label= 0.267154/1
predict case 71 , predict result/given label= 0.274108/1
predict case 72 , predict result/given label= 0.925286/1
predict case 73 , predict result/given label= 0.429479/1
predict case 74 , predict result/given label= 0.442456/1
predict case 75 , predict result/given label= 0.295785/1
predict case 76 , predict result/given label= 0.780365/1
