predict case 0 , predict result/given label= 0.346195/1
predict case 1 , predict result/given label= 0.926658/1
predict case 2 , predict result/given label= 0.591744/1
predict case 3 , predict result/given label= 0.571114/1
predict case 4 , predict result/given label= 0.273794/1
predict case 5 , predict result/given label= 0.655223/1
predict case 6 , predict result/given label= 0.458477/1
predict case 7 , predict result/given label= 0.558642/1
predict case 8 , predict result/given label= 0.670806/1
predict case 9 , predict result/given label= 0.910235/1
predict case 10 , predict result/given label= 0.466365/1
predict case 11 , predict result/given label= 0.767506/1
predict case 12 , predict result/given label= 0.904466/1
predict case 13 , predict result/given label= 0.925407/1
predict case 14 , predict result/given label= 0.350314/1
predict case 15 , predict result/given label= 0.894014/1
predict case 16 , predict result/given label= 0.575687/1
predict case 17 , predict result/given label= 0.534972/1
predict case 18 , predict result/given label= 0.728538/1
predict case 19 , predict result/given label= 0.239523/1
predict case 20 , predict result/given label= 0.719786/1
predict case 21 , predict result/given label= 0.746392/1
predict case 22 , predict result/given label= 0.315230/1
predict case 23 , predict result/given label= 0.871327/1
predict case 24 , predict result/given label= 0.244755/1
predict case 25 , predict result/given label= 0.424460/1
predict case 26 , predict result/given label= 0.900137/1
predict case 27 , predict result/given label= 0.836102/1
predict case 28 , predict result/given label= 0.872181/1
predict case 29 , predict result/given label= 0.880838/1
predict case 30 , predict result/given label= 0.927897/1
predict case 31 , predict result/given label= 0.892856/1
predict case 32 , predict result/given label= 0.673226/1
predict case 33 , predict result/given label= 0.926109/1
predict case 34 , predict result/given label= 0.933730/1
predict case 35 , predict result/given label= 0.249014/1
predict case 36 , predict result/given label= 0.899525/1
predict case 37 , predict result/given label= 0.389709/1
predict case 38 , predict result/given label= 0.819755/1
predict case 39 , predict result/given label= 0.264385/1
predict case 40 , predict result/given label= 0.925250/1
predict case 41 , predict result/given label= 0.239055/1
predict case 42 , predict result/given label= 0.304882/1
predict case 43 , predict result/given label= 0.293561/1
predict case 44 , predict result/given label= 0.400623/1
predict case 45 , predict result/given label= 0.925395/1
predict case 46 , predict result/given label= 0.871955/1
predict case 47 , predict result/given label= 0.474719/1
predict case 48 , predict result/given label= 0.636575/1
predict case 49 , predict result/given label= 0.209046/1
predict case 50 , predict result/given label= 0.692941/1
predict case 51 , predict result/given label= 0.929796/1
predict case 52 , predict result/given label= 0.248246/1
predict case 53 , predict result/given label= 0.307633/1
predict case 54 , predict result/given label= 0.427252/1
predict case 55 , predict result/given label= 0.924751/1
predict case 56 , predict result/given label= 0.892998/1
predict case 57 , predict result/given label= 0.852498/1
predict case 58 , predict result/given label= 0.273329/1
predict case 59 , predict result/given label= 0.839652/1
predict case 60 , predict result/given label= 0.590962/1
predict case 61 , predict result/given label= 0.539860/1
predict case 62 , predict result/given label= 0.850799/1
predict case 63 , predict result/given label= 0.736216/1
predict case 64 , predict result/given label= 0.840412/1
predict case 65 , predict result/given label= 0.323982/1
predict case 66 , predict result/given label= 0.876325/1
predict case 67 , predict result/given label= 0.932469/1
predict case 68 , predict result/given label= 0.924359/1
predict case 69 , predict result/given label= 0.525510/1
predict case 70 , predict result/given label= 0.422080/1
predict case 71 , predict result/given label= 0.862602/1
predict case 72 , predict result/given label= 0.309601/1
predict case 73 , predict result/given label= 0.924883/1
predict case 74 , predict result/given label= 0.817115/1
predict case 75 , predict result/given label= 0.847452/1
predict case 76 , predict result/given label= 0.311644/1
predict case 77 , predict result/given label= 0.573469/1
predict case 78 , predict result/given label= 0.799348/1
predict case 79 , predict result/given label= 0.925047/1
predict case 80 , predict result/given label= 0.803067/1
predict case 81 , predict result/given label= 0.688892/1
predict case 82 , predict result/given label= 0.441070/1
predict case 83 , predict result/given label= 0.472165/1
predict case 84 , predict result/given label= 0.883230/1
predict case 85 , predict result/given label= 0.755124/1
predict case 86 , predict result/given label= 0.638582/1
predict case 87 , predict result/given label= 0.542688/1
predict case 88 , predict result/given label= 0.492658/1
predict case 89 , predict result/given label= 0.329644/1
predict case 90 , predict result/given label= 0.928979/1
predict case 91 , predict result/given label= 0.926396/1
predict case 92 , predict result/given label= 0.882767/1
predict case 93 , predict result/given label= 0.597208/1
predict case 94 , predict result/given label= 0.365482/1
predict case 95 , predict result/given label= 0.690762/1
predict case 96 , predict result/given label= 0.887304/1
predict case 97 , predict result/given label= 0.399626/1
predict case 98 , predict result/given label= 0.923479/1
predict case 99 , predict result/given label= 0.265632/1
predict case 100 , predict result/given label= 0.243551/1
predict case 101 , predict result/given label= 0.622490/1
predict case 102 , predict result/given label= 0.382114/1
predict case 103 , predict result/given label= 0.614969/1
predict case 104 , predict result/given label= 0.451376/1
predict case 105 , predict result/given label= 0.336123/1
predict case 106 , predict result/given label= 0.459248/1
predict case 107 , predict result/given label= 0.269317/1
predict case 108 , predict result/given label= 0.895056/1
predict case 109 , predict result/given label= 0.323199/1
predict case 110 , predict result/given label= 0.840309/1
predict case 111 , predict result/given label= 0.871622/1
predict case 112 , predict result/given label= 0.907713/1
predict case 113 , predict result/given label= 0.269317/1
predict case 114 , predict result/given label= 0.924312/1
predict case 115 , predict result/given label= 0.296365/1
predict case 116 , predict result/given label= 0.431647/1
predict case 117 , predict result/given label= 0.389424/1
predict case 118 , predict result/given label= 0.932701/1
predict case 119 , predict result/given label= 0.798229/1
predict case 120 , predict result/given label= 0.274883/1
predict case 121 , predict result/given label= 0.869788/1
predict case 122 , predict result/given label= 0.577612/1
predict case 123 , predict result/given label= 0.640856/1
predict case 124 , predict result/given label= 0.635880/1
predict case 125 , predict result/given label= 0.886575/1
predict case 126 , predict result/given label= 0.304979/1
predict case 127 , predict result/given label= 0.345266/1
predict case 128 , predict result/given label= 0.503271/1
predict case 129 , predict result/given label= 0.898714/1
predict case 130 , predict result/given label= 0.257362/1
predict case 131 , predict result/given label= 0.740277/1
predict case 132 , predict result/given label= 0.393575/1
predict case 133 , predict result/given label= 0.926593/1
predict case 134 , predict result/given label= 0.926566/1
predict case 135 , predict result/given label= 0.910952/1
predict case 136 , predict result/given label= 0.925650/1
predict case 137 , predict result/given label= 0.776194/1
predict case 138 , predict result/given label= 0.371951/1
predict case 139 , predict result/given label= 0.928535/1
predict case 140 , predict result/given label= 0.904807/1
predict case 141 , predict result/given label= 0.661809/1
predict case 142 , predict result/given label= 0.297119/1
predict case 143 , predict result/given label= 0.928902/1
predict case 144 , predict result/given label= 0.338374/1
predict case 145 , predict result/given label= 0.386542/1
predict case 146 , predict result/given label= 0.746474/1
predict case 147 , predict result/given label= 0.900519/1
predict case 148 , predict result/given label= 0.500594/1
predict case 149 , predict result/given label= 0.770577/1
predict case 150 , predict result/given label= 0.909893/1
predict case 151 , predict result/given label= 0.398359/1
predict case 152 , predict result/given label= 0.376350/1
predict case 153 , predict result/given label= 0.814868/1
predict case 154 , predict result/given label= 0.909997/1
predict case 155 , predict result/given label= 0.773496/1
predict case 156 , predict result/given label= 0.852254/1
predict case 157 , predict result/given label= 0.517507/1
predict case 158 , predict result/given label= 0.827606/1
predict case 159 , predict result/given label= 0.314290/1
predict case 160 , predict result/given label= 0.925310/1
predict case 161 , predict result/given label= 0.300639/1
predict case 162 , predict result/given label= 0.914095/1
predict case 163 , predict result/given label= 0.925132/1
predict case 164 , predict result/given label= 0.310511/1
predict case 165 , predict result/given label= 0.507728/1
predict case 166 , predict result/given label= 0.794254/1
predict case 167 , predict result/given label= 0.658466/1
predict case 168 , predict result/given label= 0.611149/1
predict case 169 , predict result/given label= 0.264222/1
predict case 170 , predict result/given label= 0.926923/1
predict case 171 , predict result/given label= 0.482551/1
predict case 172 , predict result/given label= 0.928128/1
predict case 173 , predict result/given label= 0.869342/1
predict case 174 , predict result/given label= 0.426550/1
predict case 175 , predict result/given label= 0.929734/1
predict case 176 , predict result/given label= 0.925766/1
predict case 177 , predict result/given label= 0.655820/1
predict case 178 , predict result/given label= 0.309500/1
predict case 179 , predict result/given label= 0.695166/1
predict case 180 , predict result/given label= 0.927095/1
predict case 181 , predict result/given label= 0.927675/1
predict case 182 , predict result/given label= 0.910368/1
predict case 183 , predict result/given label= 0.924641/1
predict case 184 , predict result/given label= 0.304197/1
