predict case 0 , predict result/given label= 0.561515/1
predict case 1 , predict result/given label= 0.451845/1
predict case 2 , predict result/given label= 0.866283/1
predict case 3 , predict result/given label= 0.926939/1
predict case 4 , predict result/given label= 0.797684/1
predict case 5 , predict result/given label= 0.851330/1
predict case 6 , predict result/given label= 0.802322/1
predict case 7 , predict result/given label= 0.470513/1
predict case 8 , predict result/given label= 0.928607/1
predict case 9 , predict result/given label= 0.452448/1
predict case 10 , predict result/given label= 0.840885/1
predict case 11 , predict result/given label= 0.311296/1
predict case 12 , predict result/given label= 0.923906/1
predict case 13 , predict result/given label= 0.355154/1
predict case 14 , predict result/given label= 0.646417/1
predict case 15 , predict result/given label= 0.747083/1
predict case 16 , predict result/given label= 0.738436/1
predict case 17 , predict result/given label= 0.545048/1
predict case 18 , predict result/given label= 0.645882/1
predict case 19 , predict result/given label= 0.361998/1
predict case 20 , predict result/given label= 0.349806/1
predict case 21 , predict result/given label= 0.431909/1
predict case 22 , predict result/given label= 0.529948/1
predict case 23 , predict result/given label= 0.748754/1
predict case 24 , predict result/given label= 0.826630/1
predict case 25 , predict result/given label= 0.409277/1
predict case 26 , predict result/given label= 0.928033/1
predict case 27 , predict result/given label= 0.353412/1
predict case 28 , predict result/given label= 0.432061/1
predict case 29 , predict result/given label= 0.354230/1
predict case 30 , predict result/given label= 0.254952/1
predict case 31 , predict result/given label= 0.510437/1
predict case 32 , predict result/given label= 0.907058/1
predict case 33 , predict result/given label= 0.347783/1
predict case 34 , predict result/given label= 0.337001/1
predict case 35 , predict result/given label= 0.833172/1
predict case 36 , predict result/given label= 0.926337/1
predict case 37 , predict result/given label= 0.319568/1
predict case 38 , predict result/given label= 0.247818/1
predict case 39 , predict result/given label= 0.347328/1
predict case 40 , predict result/given label= 0.797677/1
predict case 41 , predict result/given label= 0.284848/1
predict case 42 , predict result/given label= 0.773451/1
predict case 43 , predict result/given label= 0.823469/1
predict case 44 , predict result/given label= 0.534356/1
predict case 45 , predict result/given label= 0.738512/1
predict case 46 , predict result/given label= 0.656963/1
predict case 47 , predict result/given label= 0.418115/1
predict case 48 , predict result/given label= 0.446601/1
predict case 49 , predict result/given label= 0.299310/1
predict case 50 , predict result/given label= 0.901997/1
predict case 51 , predict result/given label= 0.852475/1
predict case 52 , predict result/given label= 0.926435/1
predict case 53 , predict result/given label= 0.607590/1
predict case 54 , predict result/given label= 0.927745/1
predict case 55 , predict result/given label= 0.666227/1
predict case 56 , predict result/given label= 0.927180/1
predict case 57 , predict result/given label= 0.886834/1
predict case 58 , predict result/given label= 0.784308/1
predict case 59 , predict result/given label= 0.741162/1
predict case 60 , predict result/given label= 0.715446/1
predict case 61 , predict result/given label= 0.748307/1
predict case 62 , predict result/given label= 0.681489/1
predict case 63 , predict result/given label= 0.462153/1
predict case 64 , predict result/given label= 0.349039/1
predict case 65 , predict result/given label= 0.448061/1
predict case 66 , predict result/given label= 0.891519/1
predict case 67 , predict result/given label= 0.529430/1
predict case 68 , predict result/given label= 0.881282/1
predict case 69 , predict result/given label= 0.440981/1
predict case 70 , predict result/given label= 0.930518/1
predict case 71 , predict result/given label= 0.541151/1
predict case 72 , predict result/given label= 0.413221/1
predict case 73 , predict result/given label= 0.787235/1
predict case 74 , predict result/given label= 0.872865/1
predict case 75 , predict result/given label= 0.627071/1
predict case 76 , predict result/given label= 0.338716/1
predict case 77 , predict result/given label= 0.804185/1
predict case 78 , predict result/given label= 0.892244/1
predict case 79 , predict result/given label= 0.925201/1
predict case 80 , predict result/given label= 0.824725/1
predict case 81 , predict result/given label= 0.592386/1
predict case 82 , predict result/given label= 0.310006/1
predict case 83 , predict result/given label= 0.449587/1
predict case 84 , predict result/given label= 0.510245/1
predict case 85 , predict result/given label= 0.404415/1
predict case 86 , predict result/given label= 0.368297/1
predict case 87 , predict result/given label= 0.592941/1
predict case 88 , predict result/given label= 0.798293/1
predict case 89 , predict result/given label= 0.478384/1
predict case 90 , predict result/given label= 0.594053/1
predict case 91 , predict result/given label= 0.834152/1
predict case 92 , predict result/given label= 0.447881/1
predict case 93 , predict result/given label= 0.610321/1
predict case 94 , predict result/given label= 0.429817/1
predict case 95 , predict result/given label= 0.741162/1
predict case 96 , predict result/given label= 0.814951/1
predict case 97 , predict result/given label= 0.361383/1
predict case 98 , predict result/given label= 0.926738/1
predict case 99 , predict result/given label= 0.614286/1
predict case 100 , predict result/given label= 0.930239/1
predict case 101 , predict result/given label= 0.297981/1
predict case 102 , predict result/given label= 0.781870/1
predict case 103 , predict result/given label= 0.330206/1
predict case 104 , predict result/given label= 0.601940/1
predict case 105 , predict result/given label= 0.440340/1
predict case 106 , predict result/given label= 0.545851/1
predict case 107 , predict result/given label= 0.795186/1
predict case 108 , predict result/given label= 0.708349/1
predict case 109 , predict result/given label= 0.903564/1
predict case 110 , predict result/given label= 0.887421/1
predict case 111 , predict result/given label= 0.849304/1
predict case 112 , predict result/given label= 0.908267/1
predict case 113 , predict result/given label= 0.886510/1
predict case 114 , predict result/given label= 0.582152/1
predict case 115 , predict result/given label= 0.899555/1
predict case 116 , predict result/given label= 0.886230/1
predict case 117 , predict result/given label= 0.647721/1
predict case 118 , predict result/given label= 0.856151/1
predict case 119 , predict result/given label= 0.865950/1
predict case 120 , predict result/given label= 0.843034/1
predict case 121 , predict result/given label= 0.579276/1
predict case 122 , predict result/given label= 0.580674/1
predict case 123 , predict result/given label= 0.475703/1
predict case 124 , predict result/given label= 0.599504/1
predict case 125 , predict result/given label= 0.632239/1
predict case 126 , predict result/given label= 0.407879/1
predict case 127 , predict result/given label= 0.364971/1
predict case 128 , predict result/given label= 0.912112/1
predict case 129 , predict result/given label= 0.318618/1
predict case 130 , predict result/given label= 0.512204/1
predict case 131 , predict result/given label= 0.865578/1
predict case 132 , predict result/given label= 0.721416/1
predict case 133 , predict result/given label= 0.885444/1
predict case 134 , predict result/given label= 0.621639/1
predict case 135 , predict result/given label= 0.664241/1
predict case 136 , predict result/given label= 0.834200/1
predict case 137 , predict result/given label= 0.372204/1
predict case 138 , predict result/given label= 0.776937/1
predict case 139 , predict result/given label= 0.339713/1
predict case 140 , predict result/given label= 0.450931/1
predict case 141 , predict result/given label= 0.896770/1
predict case 142 , predict result/given label= 0.700090/1
predict case 143 , predict result/given label= 0.603733/1
predict case 144 , predict result/given label= 0.607794/1
predict case 145 , predict result/given label= 0.435569/1
predict case 146 , predict result/given label= 0.417099/1
predict case 147 , predict result/given label= 0.518947/1
predict case 148 , predict result/given label= 0.527659/1
predict case 149 , predict result/given label= 0.263584/1
predict case 150 , predict result/given label= 0.331355/1
predict case 151 , predict result/given label= 0.757127/1
predict case 152 , predict result/given label= 0.840085/1
predict case 153 , predict result/given label= 0.259420/1
predict case 154 , predict result/given label= 0.924176/1
predict case 155 , predict result/given label= 0.517280/1
predict case 156 , predict result/given label= 0.371687/1
predict case 157 , predict result/given label= 0.830915/1
predict case 158 , predict result/given label= 0.496438/1
predict case 159 , predict result/given label= 0.870988/1
predict case 160 , predict result/given label= 0.921054/1
predict case 161 , predict result/given label= 0.354662/1
predict case 162 , predict result/given label= 0.906412/1
predict case 163 , predict result/given label= 0.928368/1
predict case 164 , predict result/given label= 0.412702/1
predict case 165 , predict result/given label= 0.880116/1
predict case 166 , predict result/given label= 0.399956/1
predict case 167 , predict result/given label= 0.826019/1
predict case 168 , predict result/given label= 0.398497/1
predict case 169 , predict result/given label= 0.816472/1
predict case 170 , predict result/given label= 0.351513/1
predict case 171 , predict result/given label= 0.876454/1
predict case 172 , predict result/given label= 0.385277/1
predict case 173 , predict result/given label= 0.406711/1
predict case 174 , predict result/given label= 0.741579/1
predict case 175 , predict result/given label= 0.304606/1
predict case 176 , predict result/given label= 0.485077/1
predict case 177 , predict result/given label= 0.424915/1
predict case 178 , predict result/given label= 0.274119/1
predict case 179 , predict result/given label= 0.896247/1
predict case 180 , predict result/given label= 0.847136/1
predict case 181 , predict result/given label= 0.860446/1
predict case 182 , predict result/given label= 0.801234/1
predict case 183 , predict result/given label= 0.892502/1
predict case 184 , predict result/given label= 0.625262/1
predict case 185 , predict result/given label= 0.927384/1
predict case 186 , predict result/given label= 0.653941/1
predict case 187 , predict result/given label= 0.913660/1
predict case 188 , predict result/given label= 0.868410/1
predict case 189 , predict result/given label= 0.876341/1
predict case 190 , predict result/given label= 0.658205/1
predict case 191 , predict result/given label= 0.714884/1
predict case 192 , predict result/given label= 0.908668/1
predict case 193 , predict result/given label= 0.544982/1
predict case 194 , predict result/given label= 0.326218/1
predict case 195 , predict result/given label= 0.325827/1
predict case 196 , predict result/given label= 0.417904/1
predict case 197 , predict result/given label= 0.260344/1
predict case 198 , predict result/given label= 0.325142/1
predict case 199 , predict result/given label= 0.660139/1
predict case 200 , predict result/given label= 0.421062/1
predict case 201 , predict result/given label= 0.863175/1
predict case 202 , predict result/given label= 0.272373/1
predict case 203 , predict result/given label= 0.587797/1
predict case 204 , predict result/given label= 0.833810/1
predict case 205 , predict result/given label= 0.340819/1
predict case 206 , predict result/given label= 0.315032/1
predict case 207 , predict result/given label= 0.777026/1
predict case 208 , predict result/given label= 0.365955/1
predict case 209 , predict result/given label= 0.302426/1
predict case 210 , predict result/given label= 0.744698/1
predict case 211 , predict result/given label= 0.910002/1
predict case 212 , predict result/given label= 0.358792/1
predict case 213 , predict result/given label= 0.263584/1
predict case 214 , predict result/given label= 0.489034/1
predict case 215 , predict result/given label= 0.482931/1
predict case 216 , predict result/given label= 0.744698/1
predict case 217 , predict result/given label= 0.448733/1
predict case 218 , predict result/given label= 0.343472/1
predict case 219 , predict result/given label= 0.517685/1
predict case 220 , predict result/given label= 0.889236/1
predict case 221 , predict result/given label= 0.354642/1
predict case 222 , predict result/given label= 0.578956/1
predict case 223 , predict result/given label= 0.349806/1
predict case 224 , predict result/given label= 0.526218/1
predict case 225 , predict result/given label= 0.524823/1
predict case 226 , predict result/given label= 0.547368/1
predict case 227 , predict result/given label= 0.303440/1
predict case 228 , predict result/given label= 0.340438/1
predict case 229 , predict result/given label= 0.851267/1
predict case 230 , predict result/given label= 0.929155/1
predict case 231 , predict result/given label= 0.275645/1
predict case 232 , predict result/given label= 0.431261/1
predict case 233 , predict result/given label= 0.767204/1
predict case 234 , predict result/given label= 0.835725/1
predict case 235 , predict result/given label= 0.295731/1
predict case 236 , predict result/given label= 0.370572/1
predict case 237 , predict result/given label= 0.723780/1
predict case 238 , predict result/given label= 0.907777/1
predict case 239 , predict result/given label= 0.863936/1
predict case 240 , predict result/given label= 0.533394/1
predict case 241 , predict result/given label= 0.365661/1
predict case 242 , predict result/given label= 0.872523/1
predict case 243 , predict result/given label= 0.345330/1
predict case 244 , predict result/given label= 0.925054/1
predict case 245 , predict result/given label= 0.362066/1
predict case 246 , predict result/given label= 0.796356/1
predict case 247 , predict result/given label= 0.926686/1
predict case 248 , predict result/given label= 0.449947/1
predict case 249 , predict result/given label= 0.871748/1
predict case 250 , predict result/given label= 0.488027/1
predict case 251 , predict result/given label= 0.425246/1
predict case 252 , predict result/given label= 0.924468/1
predict case 253 , predict result/given label= 0.435664/1
predict case 254 , predict result/given label= 0.539529/1
predict case 255 , predict result/given label= 0.496520/1
predict case 256 , predict result/given label= 0.813403/1
predict case 257 , predict result/given label= 0.460687/1
predict case 258 , predict result/given label= 0.327509/1
predict case 259 , predict result/given label= 0.407378/1
predict case 260 , predict result/given label= 0.906501/1
predict case 261 , predict result/given label= 0.531957/1
predict case 262 , predict result/given label= 0.780989/1
predict case 263 , predict result/given label= 0.859149/1
predict case 264 , predict result/given label= 0.349806/1
predict case 265 , predict result/given label= 0.357119/1
predict case 266 , predict result/given label= 0.869048/1
predict case 267 , predict result/given label= 0.582576/1
predict case 268 , predict result/given label= 0.743133/1
predict case 269 , predict result/given label= 0.803900/1
predict case 270 , predict result/given label= 0.885061/1
predict case 271 , predict result/given label= 0.320806/1
predict case 272 , predict result/given label= 0.579330/1
predict case 273 , predict result/given label= 0.855822/1
predict case 274 , predict result/given label= 0.479286/1
predict case 275 , predict result/given label= 0.876317/1
predict case 276 , predict result/given label= 0.864468/1
predict case 277 , predict result/given label= 0.711564/1
predict case 278 , predict result/given label= 0.778718/1
predict case 279 , predict result/given label= 0.859401/1
predict case 280 , predict result/given label= 0.316673/1
predict case 281 , predict result/given label= 0.349806/1
predict case 282 , predict result/given label= 0.720850/1
predict case 283 , predict result/given label= 0.817573/1
predict case 284 , predict result/given label= 0.373182/1
predict case 285 , predict result/given label= 0.882937/1
predict case 286 , predict result/given label= 0.383550/1
predict case 287 , predict result/given label= 0.740660/1
predict case 288 , predict result/given label= 0.339377/1
predict case 289 , predict result/given label= 0.780722/1
predict case 290 , predict result/given label= 0.927186/1
predict case 291 , predict result/given label= 0.285839/1
predict case 292 , predict result/given label= 0.324663/1
predict case 293 , predict result/given label= 0.870856/1
predict case 294 , predict result/given label= 0.878587/1
predict case 295 , predict result/given label= 0.830990/1
predict case 296 , predict result/given label= 0.906484/1
predict case 297 , predict result/given label= 0.905102/1
predict case 298 , predict result/given label= 0.702789/1
predict case 299 , predict result/given label= 0.773487/1
predict case 300 , predict result/given label= 0.651766/1
