predict case 0 , predict result/given label= 0.457984/1
predict case 1 , predict result/given label= 0.788005/1
predict case 2 , predict result/given label= 0.310225/1
predict case 3 , predict result/given label= 0.582007/1
predict case 4 , predict result/given label= 0.384313/1
predict case 5 , predict result/given label= 0.795205/1
predict case 6 , predict result/given label= 0.112796/1
predict case 7 , predict result/given label= 0.717821/1
predict case 8 , predict result/given label= 0.809737/1
predict case 9 , predict result/given label= 0.123660/1
predict case 10 , predict result/given label= 0.793147/1
predict case 11 , predict result/given label= 0.107128/1
predict case 12 , predict result/given label= 0.151588/1
predict case 13 , predict result/given label= 0.298447/1
predict case 14 , predict result/given label= 0.623128/1
predict case 15 , predict result/given label= 0.744474/1
predict case 16 , predict result/given label= 0.868656/1
predict case 17 , predict result/given label= 0.349454/1
predict case 18 , predict result/given label= 0.097054/1
predict case 19 , predict result/given label= 0.650847/1
predict case 20 , predict result/given label= 0.700697/1
predict case 21 , predict result/given label= 0.074788/1
predict case 22 , predict result/given label= 0.832412/1
predict case 23 , predict result/given label= 0.392313/1
predict case 24 , predict result/given label= 0.293336/1
predict case 25 , predict result/given label= 0.383304/1
predict case 26 , predict result/given label= 0.887205/1
predict case 27 , predict result/given label= 0.560268/1
predict case 28 , predict result/given label= 0.094466/1
predict case 29 , predict result/given label= 0.405412/1
predict case 30 , predict result/given label= 0.811030/1
predict case 31 , predict result/given label= 0.103118/1
predict case 32 , predict result/given label= 0.129694/1
predict case 33 , predict result/given label= 0.600900/1
predict case 34 , predict result/given label= 0.188602/1
predict case 35 , predict result/given label= 0.390794/1
predict case 36 , predict result/given label= 0.474483/1
predict case 37 , predict result/given label= 0.569710/1
predict case 38 , predict result/given label= 0.716119/1
predict case 39 , predict result/given label= 0.860177/1
predict case 40 , predict result/given label= 0.573402/1
predict case 41 , predict result/given label= 0.624006/1
predict case 42 , predict result/given label= 0.088357/1
predict case 43 , predict result/given label= 0.676220/1
predict case 44 , predict result/given label= 0.245809/1
predict case 45 , predict result/given label= 0.309187/1
predict case 46 , predict result/given label= 0.470562/1
predict case 47 , predict result/given label= 0.293892/1
predict case 48 , predict result/given label= 0.589894/1
predict case 49 , predict result/given label= 0.715343/1
predict case 50 , predict result/given label= 0.526683/1
predict case 51 , predict result/given label= 0.528600/1
predict case 52 , predict result/given label= 0.706245/1
