predict case 0 , predict result/given label= 0.074606/1
predict case 1 , predict result/given label= 0.787528/1
predict case 2 , predict result/given label= 0.230011/1
predict case 3 , predict result/given label= 0.061941/1
predict case 4 , predict result/given label= 0.550493/1
predict case 5 , predict result/given label= 0.205295/1
predict case 6 , predict result/given label= 0.367577/1
predict case 7 , predict result/given label= 0.170811/1
predict case 8 , predict result/given label= 0.069836/1
predict case 9 , predict result/given label= 0.648287/1
predict case 10 , predict result/given label= 0.327810/1
predict case 11 , predict result/given label= 0.138320/1
predict case 12 , predict result/given label= 0.492015/1
predict case 13 , predict result/given label= 0.140620/1
predict case 14 , predict result/given label= 0.243097/1
predict case 15 , predict result/given label= 0.812927/1
predict case 16 , predict result/given label= 0.070010/1
predict case 17 , predict result/given label= 0.067528/1
predict case 18 , predict result/given label= 0.780619/1
predict case 19 , predict result/given label= 0.737182/1
predict case 20 , predict result/given label= 0.689013/1
predict case 21 , predict result/given label= 0.073415/1
predict case 22 , predict result/given label= 0.072499/1
predict case 23 , predict result/given label= 0.145563/1
predict case 24 , predict result/given label= 0.612835/1
predict case 25 , predict result/given label= 0.071050/1
predict case 26 , predict result/given label= 0.324895/1
predict case 27 , predict result/given label= 0.072070/1
predict case 28 , predict result/given label= 0.069806/1
predict case 29 , predict result/given label= 0.543357/1
predict case 30 , predict result/given label= 0.088159/1
predict case 31 , predict result/given label= 0.097179/1
predict case 32 , predict result/given label= 0.475912/1
predict case 33 , predict result/given label= 0.069991/1
predict case 34 , predict result/given label= 0.185045/1
predict case 35 , predict result/given label= 0.075170/1
predict case 36 , predict result/given label= 0.350126/1
predict case 37 , predict result/given label= 0.357276/1
predict case 38 , predict result/given label= 0.068762/1
predict case 39 , predict result/given label= 0.499649/1
predict case 40 , predict result/given label= 0.277448/1
predict case 41 , predict result/given label= 0.142875/1
predict case 42 , predict result/given label= 0.656871/1
predict case 43 , predict result/given label= 0.846770/1
predict case 44 , predict result/given label= 0.474799/1
predict case 45 , predict result/given label= 0.086510/1
predict case 46 , predict result/given label= 0.079828/1
predict case 47 , predict result/given label= 0.721500/1
predict case 48 , predict result/given label= 0.129768/1
predict case 49 , predict result/given label= 0.425198/1
predict case 50 , predict result/given label= 0.824273/1
predict case 51 , predict result/given label= 0.758739/1
predict case 52 , predict result/given label= 0.543197/1
predict case 53 , predict result/given label= 0.117624/1
predict case 54 , predict result/given label= 0.079250/1
predict case 55 , predict result/given label= 0.068081/1
predict case 56 , predict result/given label= 0.086408/1
predict case 57 , predict result/given label= 0.072767/0
predict case 58 , predict result/given label= 0.692487/0
predict case 59 , predict result/given label= 0.283213/0
predict case 60 , predict result/given label= 0.566531/0
predict case 61 , predict result/given label= 0.075139/0
predict case 62 , predict result/given label= 0.497679/0
predict case 63 , predict result/given label= 0.195618/0
predict case 64 , predict result/given label= 0.567677/0
predict case 65 , predict result/given label= 0.338610/0
predict case 66 , predict result/given label= 0.699105/0
predict case 67 , predict result/given label= 0.478877/0
predict case 68 , predict result/given label= 0.153556/0
predict case 69 , predict result/given label= 0.243566/0
predict case 70 , predict result/given label= 0.138937/0
predict case 71 , predict result/given label= 0.538519/0
predict case 72 , predict result/given label= 0.515591/0
predict case 73 , predict result/given label= 0.148871/0
predict case 74 , predict result/given label= 0.218615/0
predict case 75 , predict result/given label= 0.146188/0
predict case 76 , predict result/given label= 0.135344/0
predict case 77 , predict result/given label= 0.732565/0
predict case 78 , predict result/given label= 0.179972/0
predict case 79 , predict result/given label= 0.072900/0
predict case 80 , predict result/given label= 0.162157/0
predict case 81 , predict result/given label= 0.073676/0
predict case 82 , predict result/given label= 0.432859/0
predict case 83 , predict result/given label= 0.438439/0
predict case 84 , predict result/given label= 0.369114/0
predict case 85 , predict result/given label= 0.073196/0
predict case 86 , predict result/given label= 0.669482/0
predict case 87 , predict result/given label= 0.072640/0
predict case 88 , predict result/given label= 0.230210/0
predict case 89 , predict result/given label= 0.501836/0
predict case 90 , predict result/given label= 0.071551/0
predict case 91 , predict result/given label= 0.136857/0
predict case 92 , predict result/given label= 0.071214/0
predict case 93 , predict result/given label= 0.479749/0
predict case 94 , predict result/given label= 0.244496/0
predict case 95 , predict result/given label= 0.070576/0
predict case 96 , predict result/given label= 0.071945/0
predict case 97 , predict result/given label= 0.641907/0
predict case 98 , predict result/given label= 0.075219/0
predict case 99 , predict result/given label= 0.452783/0
predict case 100 , predict result/given label= 0.286072/0
predict case 101 , predict result/given label= 0.485966/0
predict case 102 , predict result/given label= 0.219676/0
predict case 103 , predict result/given label= 0.108185/0
predict case 104 , predict result/given label= 0.145530/0
predict case 105 , predict result/given label= 0.189486/0
predict case 106 , predict result/given label= 0.232099/0
predict case 107 , predict result/given label= 0.407681/0
predict case 108 , predict result/given label= 0.153158/0
predict case 109 , predict result/given label= 0.479635/0
predict case 110 , predict result/given label= 0.485335/0
predict case 111 , predict result/given label= 0.172639/0
predict case 112 , predict result/given label= 0.398386/0
predict case 113 , predict result/given label= 0.093131/0
