predict case 0 , predict result/given label= 0.466726/1
predict case 1 , predict result/given label= 0.769212/1
predict case 2 , predict result/given label= 0.281686/1
predict case 3 , predict result/given label= 0.800997/1
predict case 4 , predict result/given label= 0.261014/1
predict case 5 , predict result/given label= 0.126164/1
predict case 6 , predict result/given label= 0.155276/1
predict case 7 , predict result/given label= 0.576916/1
predict case 8 , predict result/given label= 0.123287/1
predict case 9 , predict result/given label= 0.479378/1
predict case 10 , predict result/given label= 0.296289/1
predict case 11 , predict result/given label= 0.182033/1
predict case 12 , predict result/given label= 0.218069/1
predict case 13 , predict result/given label= 0.097296/1
predict case 14 , predict result/given label= 0.281207/1
predict case 15 , predict result/given label= 0.189788/1
predict case 16 , predict result/given label= 0.070474/1
predict case 17 , predict result/given label= 0.291644/1
predict case 18 , predict result/given label= 0.683908/1
predict case 19 , predict result/given label= 0.149636/1
predict case 20 , predict result/given label= 0.254553/1
predict case 21 , predict result/given label= 0.206530/1
predict case 22 , predict result/given label= 0.272568/1
predict case 23 , predict result/given label= 0.145830/1
predict case 24 , predict result/given label= 0.214902/1
predict case 25 , predict result/given label= 0.075478/1
predict case 26 , predict result/given label= 0.727079/1
predict case 27 , predict result/given label= 0.663455/1
predict case 28 , predict result/given label= 0.785600/1
predict case 29 , predict result/given label= 0.827025/1
predict case 30 , predict result/given label= 0.478444/1
predict case 31 , predict result/given label= 0.106539/1
predict case 32 , predict result/given label= 0.470056/1
predict case 33 , predict result/given label= 0.316781/1
predict case 34 , predict result/given label= 0.145416/1
predict case 35 , predict result/given label= 0.084471/1
predict case 36 , predict result/given label= 0.247600/1
predict case 37 , predict result/given label= 0.131627/1
predict case 38 , predict result/given label= 0.525366/1
predict case 39 , predict result/given label= 0.461498/1
predict case 40 , predict result/given label= 0.141820/1
predict case 41 , predict result/given label= 0.283544/1
predict case 42 , predict result/given label= 0.202058/1
predict case 43 , predict result/given label= 0.504244/1
predict case 44 , predict result/given label= 0.072885/1
predict case 45 , predict result/given label= 0.363493/1
predict case 46 , predict result/given label= 0.915902/1
predict case 47 , predict result/given label= 0.245398/1
predict case 48 , predict result/given label= 0.260438/1
predict case 49 , predict result/given label= 0.128733/1
predict case 50 , predict result/given label= 0.801125/1
predict case 51 , predict result/given label= 0.239531/1
predict case 52 , predict result/given label= 0.336537/1
predict case 53 , predict result/given label= 0.074540/1
predict case 54 , predict result/given label= 0.252082/1
predict case 55 , predict result/given label= 0.646991/1
predict case 56 , predict result/given label= 0.831033/1
predict case 57 , predict result/given label= 0.165143/0
predict case 58 , predict result/given label= 0.281403/0
predict case 59 , predict result/given label= 0.593563/0
predict case 60 , predict result/given label= 0.187876/0
predict case 61 , predict result/given label= 0.130820/0
predict case 62 , predict result/given label= 0.070395/0
predict case 63 , predict result/given label= 0.070570/0
predict case 64 , predict result/given label= 0.788162/0
predict case 65 , predict result/given label= 0.124057/0
predict case 66 , predict result/given label= 0.274872/0
predict case 67 , predict result/given label= 0.397086/0
predict case 68 , predict result/given label= 0.833019/0
predict case 69 , predict result/given label= 0.166902/0
predict case 70 , predict result/given label= 0.281475/0
predict case 71 , predict result/given label= 0.524660/0
predict case 72 , predict result/given label= 0.135666/0
predict case 73 , predict result/given label= 0.075753/0
predict case 74 , predict result/given label= 0.174326/0
predict case 75 , predict result/given label= 0.541669/0
predict case 76 , predict result/given label= 0.420281/0
predict case 77 , predict result/given label= 0.347932/0
predict case 78 , predict result/given label= 0.510984/0
predict case 79 , predict result/given label= 0.315010/0
predict case 80 , predict result/given label= 0.191977/0
predict case 81 , predict result/given label= 0.398898/0
predict case 82 , predict result/given label= 0.482507/0
predict case 83 , predict result/given label= 0.748013/0
predict case 84 , predict result/given label= 0.261995/0
predict case 85 , predict result/given label= 0.599987/0
predict case 86 , predict result/given label= 0.390871/0
predict case 87 , predict result/given label= 0.196801/0
predict case 88 , predict result/given label= 0.217852/0
predict case 89 , predict result/given label= 0.516743/0
predict case 90 , predict result/given label= 0.262195/0
predict case 91 , predict result/given label= 0.217787/0
predict case 92 , predict result/given label= 0.241364/0
predict case 93 , predict result/given label= 0.409672/0
predict case 94 , predict result/given label= 0.514263/0
predict case 95 , predict result/given label= 0.557177/0
predict case 96 , predict result/given label= 0.546295/0
predict case 97 , predict result/given label= 0.280580/0
predict case 98 , predict result/given label= 0.768482/0
predict case 99 , predict result/given label= 0.477619/0
predict case 100 , predict result/given label= 0.069166/0
predict case 101 , predict result/given label= 0.273169/0
predict case 102 , predict result/given label= 0.364731/0
predict case 103 , predict result/given label= 0.470961/0
predict case 104 , predict result/given label= 0.196733/0
predict case 105 , predict result/given label= 0.098924/0
predict case 106 , predict result/given label= 0.077936/0
predict case 107 , predict result/given label= 0.508111/0
predict case 108 , predict result/given label= 0.586094/0
predict case 109 , predict result/given label= 0.746982/0
predict case 110 , predict result/given label= 0.171778/0
predict case 111 , predict result/given label= 0.075254/0
predict case 112 , predict result/given label= 0.609899/0
predict case 113 , predict result/given label= 0.525461/0
