predict case 0 , predict result/given label= 0.456832/1
predict case 1 , predict result/given label= 0.420112/1
predict case 2 , predict result/given label= 0.325758/1
predict case 3 , predict result/given label= 0.445353/1
predict case 4 , predict result/given label= 0.489893/1
predict case 5 , predict result/given label= 0.340299/1
predict case 6 , predict result/given label= 0.497811/1
predict case 7 , predict result/given label= 0.561931/1
predict case 8 , predict result/given label= 0.222842/1
predict case 9 , predict result/given label= 0.207766/1
predict case 10 , predict result/given label= 0.400522/1
predict case 11 , predict result/given label= 0.236334/1
predict case 12 , predict result/given label= 0.786524/1
predict case 13 , predict result/given label= 0.804161/1
predict case 14 , predict result/given label= 0.073001/1
predict case 15 , predict result/given label= 0.372103/1
predict case 16 , predict result/given label= 0.556137/1
predict case 17 , predict result/given label= 0.406922/1
predict case 18 , predict result/given label= 0.697205/1
predict case 19 , predict result/given label= 0.226917/1
predict case 20 , predict result/given label= 0.221743/1
predict case 21 , predict result/given label= 0.679832/1
predict case 22 , predict result/given label= 0.353929/1
predict case 23 , predict result/given label= 0.334752/1
predict case 24 , predict result/given label= 0.168713/1
predict case 25 , predict result/given label= 0.302802/1
predict case 26 , predict result/given label= 0.319920/1
predict case 27 , predict result/given label= 0.560199/1
predict case 28 , predict result/given label= 0.379885/1
predict case 29 , predict result/given label= 0.683557/1
predict case 30 , predict result/given label= 0.637114/1
predict case 31 , predict result/given label= 0.087043/1
predict case 32 , predict result/given label= 0.302969/1
predict case 33 , predict result/given label= 0.801941/1
predict case 34 , predict result/given label= 0.549140/1
predict case 35 , predict result/given label= 0.350775/1
predict case 36 , predict result/given label= 0.105414/1
predict case 37 , predict result/given label= 0.814522/1
predict case 38 , predict result/given label= 0.377334/1
predict case 39 , predict result/given label= 0.486573/1
predict case 40 , predict result/given label= 0.371550/1
predict case 41 , predict result/given label= 0.678136/1
predict case 42 , predict result/given label= 0.570274/1
predict case 43 , predict result/given label= 0.435481/1
predict case 44 , predict result/given label= 0.242977/1
predict case 45 , predict result/given label= 0.261210/1
predict case 46 , predict result/given label= 0.607912/1
predict case 47 , predict result/given label= 0.399512/1
predict case 48 , predict result/given label= 0.687467/1
predict case 49 , predict result/given label= 0.528067/0
predict case 50 , predict result/given label= 0.319721/0
predict case 51 , predict result/given label= 0.235986/0
predict case 52 , predict result/given label= 0.694068/0
predict case 53 , predict result/given label= 0.501648/0
predict case 54 , predict result/given label= 0.268501/0
predict case 55 , predict result/given label= 0.260436/0
predict case 56 , predict result/given label= 0.548030/0
predict case 57 , predict result/given label= 0.420124/0
predict case 58 , predict result/given label= 0.271176/0
predict case 59 , predict result/given label= 0.300658/0
predict case 60 , predict result/given label= 0.585915/0
predict case 61 , predict result/given label= 0.496341/0
predict case 62 , predict result/given label= 0.570405/0
predict case 63 , predict result/given label= 0.390074/0
predict case 64 , predict result/given label= 0.320723/0
predict case 65 , predict result/given label= 0.371150/0
predict case 66 , predict result/given label= 0.429295/0
predict case 67 , predict result/given label= 0.300912/0
predict case 68 , predict result/given label= 0.354196/0
predict case 69 , predict result/given label= 0.199167/0
predict case 70 , predict result/given label= 0.556239/0
predict case 71 , predict result/given label= 0.370609/0
predict case 72 , predict result/given label= 0.430195/0
predict case 73 , predict result/given label= 0.411158/0
predict case 74 , predict result/given label= 0.460962/0
predict case 75 , predict result/given label= 0.260803/0
predict case 76 , predict result/given label= 0.215235/0
predict case 77 , predict result/given label= 0.522334/0
predict case 78 , predict result/given label= 0.465744/0
predict case 79 , predict result/given label= 0.365463/0
predict case 80 , predict result/given label= 0.161508/0
predict case 81 , predict result/given label= 0.608058/0
predict case 82 , predict result/given label= 0.624587/0
predict case 83 , predict result/given label= 0.661914/0
predict case 84 , predict result/given label= 0.307138/0
predict case 85 , predict result/given label= 0.409666/0
predict case 86 , predict result/given label= 0.684748/0
predict case 87 , predict result/given label= 0.413166/0
predict case 88 , predict result/given label= 0.423510/0
predict case 89 , predict result/given label= 0.681997/0
predict case 90 , predict result/given label= 0.679099/0
predict case 91 , predict result/given label= 0.155369/0
predict case 92 , predict result/given label= 0.335542/0
predict case 93 , predict result/given label= 0.424377/0
predict case 94 , predict result/given label= 0.421258/0
predict case 95 , predict result/given label= 0.569720/0
predict case 96 , predict result/given label= 0.225506/0
predict case 97 , predict result/given label= 0.630299/0
